RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17940	194	4104012	4104006	4104211	6	205	4	94
17940	195	4104043	4104012	4104243	31	231	8	105
17940	196	4103990	4103983	4104189	7	206	5	94
17940	197	4104049	4104004	4104249	45	245	13	112
17940	198	4104008	4103995	4104204	13	209	5	94
17940	199	4104014	4104009	4104214	5	205	6	94
17940	200	4103988	4103981	4104187	7	206	5	94
17940	201	4103992	4103985	4104193	7	208	7	94
17940	202	4104003	4103997	4104204	6	207	4	94
17940	203	4104013	4104000	4104213	13	213	7	94
17940	204	4103998	4103992	4104196	6	204	7	94
17940	205	4103988	4103984	4104190	4	206	6	94
17940	206	4103995	4103986	4104194	9	208	7	94
17940	207	4104001	4103992	4104201	9	209	8	94
17940	208	4103987	4103979	4104187	8	208	5	94
17940	209	4103985	4103981	4104186	4	205	5	94
17940	210	4104001	4103995	4104201	6	206	6	94
17940	211	4104003	4103998	4104202	5	204	6	94
17940	212	4104010	4103999	4104210	11	211	6	94
17940	213	4103998	4103992	4104198	6	206	7	94
17940	214	4104002	4103994	4104203	8	209	6	94
17940	215	4104046	4104014	4104247	32	233	12	105
17940	216	4104014	4104008	4104213	6	205	5	94
17940	217	4103993	4103984	4104192	9	208	7	94
17940	218	4104044	4103981	4104241	63	260	15	112
17940	219	4103994	4103984	4104195	10	211	6	94
17940	220	4104013	4104008	4104212	5	204	4	94
17940	221	4104004	4103997	4104204	7	207	5	94
17940	222	4103998	4103993	4104199	5	206	6	94
17940	223	4104004	4103995	4104204	9	209	5	94
17940	224	4103987	4103981	4104187	6	206	6	94
17940	225	4103995	4103988	4104194	7	206	7	94
17940	226	4104000	4103994	4104201	6	207	8	94
17940	227	4104013	4104006	4104212	7	206	6	94
17940	228	4104011	4103998	4104205	13	207	8	94
17940	229	4104012	4104009	4104211	3	202	5	94
17940	230	4104005	4103998	4104204	7	206	6	94
17940	231	4103983	4103973	4104182	10	209	8	94
17940	232	4103980	4103974	4104182	6	208	7	94
17940	233	4103980	4103974	4104177	6	203	5	94
17940	234	4103998	4103989	4104197	9	208	6	94
17940	235	4104005	4104000	4104207	5	207	7	94
17940	236	4104044	4104015	4104242	29	227	10	105
17940	237	4104016	4104010	4104216	6	206	7	94
17940	238	4104021	4104013	4104220	8	207	7	94
17940	239	4104075	4104026	4104274	49	248	14	112
17940	240	4104007	4103995	4104208	12	213	7	94
17940	241	4103987	4103979	4104188	8	209	6	94
17940	242	4103987	4103982	4104189	5	207	5	94
17940	243	4103988	4103976	4104185	12	209	6	94
17940	244	4104002	4103991	4104202	11	211	6	94
17940	245	4104007	4103999	4104207	8	208	5	94
17940	246	4104002	4103993	4104207	9	214	7	95
17940	247	4103993	4103975	4104191	18	216	8	94
17940	248	4103987	4103986	4104188	1	202	4	94
17940	249	4104019	4104010	4104221	9	211	6	94
17940	250	4104011	4104005	4104214	6	209	6	94
17940	251	4104011	4104006	4104210	5	204	7	94
17940	252	4104002	4103997	4104205	5	208	8	94
17940	253	4103980	4103974	4104178	6	204	7	94
17940	254	4103999	4103991	4104200	8	209	7	94
17940	255	4103995	4103989	4104195	6	206	5	94
17940	256	4104000	4103988	4104201	12	213	7	94
17940	257	4104007	4103995	4104208	12	213	8	94
17940	258	4104048	4104021	4104249	27	228	10	105
17940	259	4104004	4103995	4104203	9	208	4	94
17940	260	4104073	4104024	4104272	49	248	16	112
17940	261	4104007	4103997	4104206	10	209	6	94
17940	262	4103988	4103980	4104190	8	210	7	94
17940	263	4103987	4103976	4104185	11	209	6	94
17940	264	4104000	4103993	4104199	7	206	4	94
17940	265	4104021	4104012	4104221	9	209	7	94
17940	266	4104000	4103993	4104203	7	210	8	94
17940	267	4103999	4103990	4104198	9	208	6	94
17940	268	4103993	4103983	4104195	10	212	7	94
17940	269	4103994	4103989	4104196	5	207	6	94
17940	270	4104005	4104000	4104208	5	208	6	94
17940	271	4104011	4103999	4104209	12	210	7	94
17940	272	4104013	4104005	4104214	8	209	7	94
17940	273	4104019	4104012	4104219	7	207	7	94
17940	274	4103990	4103982	4104194	8	212	7	95
17940	275	4103992	4103987	4104193	5	206	6	94
17940	276	4103997	4103984	4104193	13	209	6	94
17940	277	4103995	4103979	4104191	16	212	6	94
17940	278	4104038	4104008	4104236	30	228	11	105
17940	279	4104014	4104003	4104210	11	207	6	94
17940	280	4104014	4104004	4104213	10	209	4	94
17940	281	4104069	4104024	4104269	45	245	13	112
17940	282	4104004	4103992	4104203	12	211	7	94
17940	283	4103985	4103973	4104183	12	210	8	94
17940	284	4103983	4103980	4104185	3	205	6	94
17940	285	4104004	4103999	4104205	5	206	7	94
17940	286	4104016	4104009	4104214	7	205	5	94
17940	287	4104016	4104010	4104215	6	205	6	94
17940	288	4104006	4103999	4104203	7	204	6	94
17940	289	4103994	4103988	4104196	6	208	6	94
17940	290	4103996	4103987	4104194	9	207	5	94
17940	291	4103992	4103988	4104193	4	205	7	94
17940	292	4104001	4103993	4104197	8	204	6	94
17940	293	4103999	4103990	4104199	9	209	7	94
17940	294	4104007	4104001	4104207	6	206	6	94
17940	295	4104001	4103992	4104200	9	208	7	94
17940	296	4103988	4103979	4104189	9	210	7	94
17940	297	4103997	4103991	4104198	6	207	7	94
17940	298	4104012	4103999	4104210	13	211	6	94
17940	299	4104047	4104014	4104246	33	232	9	105
17940	300	4104009	4104001	4104207	8	206	8	94
