RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17800	1	8013	8013	8215	0	202	2	95
17800	2	8018	8019	8219	-1	200	2	95
17800	3	8014	8013	8215	1	202	2	95
17800	4	8018	8018	8222	0	204	2	95
17800	5	8013	8014	8214	-1	200	2	95
17800	6	8019	8018	8222	1	204	2	95
17800	7	8013	8013	8215	0	202	2	95
17800	8	8019	8018	8222	1	204	2	95
17800	9	8013	8013	8215	0	202	2	95
17800	10	8018	8019	8219	-1	200	2	95
17800	11	8013	8012	8217	1	205	3	95
17800	12	8019	8018	8219	1	201	3	95
17800	13	8013	8013	8214	0	201	3	95
17800	14	8018	8019	8219	-1	200	2	95
17800	15	8014	8014	8214	0	200	2	95
17800	16	8018	8019	8219	-1	200	2	95
17800	17	8014	8013	8215	1	202	2	95
17800	18	8018	8019	8219	-1	200	2	95
17800	19	8013	8013	8215	0	202	2	95
17800	20	8019	8017	8221	2	204	2	95
17800	21	8014	8013	8215	1	202	2	95
17800	22	8019	8019	8219	0	200	2	95
17800	23	8013	8013	8215	0	202	2	95
17800	24	8018	8019	8219	-1	200	2	95
17800	25	8013	8014	8214	-1	200	2	95
17800	26	8019	8019	8219	0	200	2	95
17800	27	8013	8013	8217	0	204	2	95
17800	28	8019	8019	8219	0	200	2	95
17800	29	8013	8013	8215	0	202	2	95
17800	30	8018	8018	8222	0	204	2	95
17800	31	8013	8014	8214	-1	200	2	95
17800	32	8019	8019	8219	0	200	2	95
17800	33	8013	8014	8214	-1	200	2	95
17800	34	8018	8018	8222	0	204	2	95
17800	35	8013	8013	8215	0	202	2	95
17800	36	8019	8019	8219	0	200	2	95
17800	37	8014	8014	8216	0	202	2	95
17800	38	8018	8019	8219	-1	200	2	95
17800	39	8015	8014	8216	1	202	2	95
17800	40	8019	8018	8222	1	204	2	95
17800	41	8015	8015	8217	0	202	2	95
17800	42	8018	8018	8218	0	200	2	95
17800	43	8016	8015	8219	1	204	2	95
17800	44	8017	8017	8221	0	204	2	95
17800	45	8017	8017	8219	0	202	2	95
17800	46	8016	8016	8218	0	202	2	95
17800	47	8018	8018	8218	0	200	2	95
17800	48	8016	8016	8216	0	200	2	95
17800	49	8018	8018	8222	0	204	2	95
17800	50	8015	8014	8216	1	202	2	95
17800	51	8019	8019	8219	0	200	2	95
17800	52	8013	8013	8215	0	202	2	95
17800	53	8019	8018	8220	1	202	2	95
17800	54	8013	8014	8214	-1	200	2	95
17800	55	8018	8018	8222	0	204	2	95
17800	56	8013	8013	8215	0	202	2	95
17800	57	8018	8019	8219	-1	200	2	95
17800	58	8013	8013	8215	0	202	2	95
17800	59	8018	8018	8222	0	204	2	95
17800	60	8014	8013	8215	1	202	2	95
17800	61	8019	8019	8219	0	200	2	95
17800	62	8013	8013	8215	0	202	2	95
17800	63	8019	8019	8219	0	200	2	95
17800	64	8013	8013	8213	0	200	2	95
17800	65	8018	8019	8219	-1	200	2	95
17800	66	8013	8013	8215	0	202	2	95
17800	67	8019	8019	8219	0	200	2	95
17800	68	8013	8013	8215	0	202	2	95
17800	69	8019	8019	8219	0	200	2	95
17800	70	8013	8013	8217	0	204	2	95
17800	71	8018	8018	8222	0	204	2	95
17800	72	8013	8013	8215	0	202	2	95
17800	73	8018	8018	8220	0	202	2	95
17800	74	8013	8013	8214	0	201	2	95
17800	75	8019	8018	8222	1	204	2	95
17800	76	8013	8013	8217	0	204	2	95
17800	77	8018	8018	8222	0	204	2	95
17800	78	8013	8013	8215	0	202	2	95
17800	79	8019	8019	8219	0	200	2	95
17800	80	8013	8013	8215	0	202	2	95
17800	81	8019	8018	8220	1	202	2	95
17800	82	8013	8013	8217	0	204	2	95
17800	83	8018	8019	8219	-1	200	2	95
17800	84	8013	8013	8213	0	200	2	95
17800	85	8019	8018	8222	1	204	2	95
17800	86	8013	8013	8215	0	202	2	95
17800	87	8019	8019	8219	0	200	2	95
17800	88	8013	8013	8215	0	202	2	95
17800	89	8018	8018	8222	0	204	2	95
17800	90	8013	8013	8215	0	202	2	95
17800	91	8019	8019	8219	0	200	2	95
17800	92	8014	8013	8215	1	202	2	95
17800	93	8018	8019	8219	-1	200	2	95
17800	94	8013	8012	8215	1	203	3	95
17800	95	8018	8019	8219	-1	200	2	95
17800	96	8014	8013	8215	1	202	2	95
17800	97	8019	8018	8222	1	204	2	95
17800	98	8013	8013	8215	0	202	2	95
17800	99	8018	8018	8222	0	204	2	95
17800	100	8013	8013	8217	0	204	2	95
17800	101	8018	8019	8219	-1	200	2	95
17800	102	8013	8013	8217	0	204	2	95
17800	103	8019	8019	8219	0	200	2	95
17800	104	8013	8014	8214	-1	200	2	95
17800	105	8019	8019	8219	0	200	2	95
17800	106	8014	8012	8213	2	201	3	95
17800	107	8018	8018	8218	0	200	2	95
17800	108	8013	8013	8215	0	202	2	95
17800	109	8019	8018	8222	1	204	2	95
17800	110	8013	8013	8213	0	200	2	95
17800	111	8018	8019	8221	-1	202	2	95
17800	112	8013	8013	8215	0	202	2	95
17800	113	8018	8018	8222	0	204	2	95
17800	114	8013	8013	8215	0	202	2	95
17800	115	8019	8018	8222	1	204	2	95
17800	116	8013	8013	8217	0	204	2	95
17800	117	8018	8018	8222	0	204	2	95
17800	118	8015	8016	8216	-1	200	2	95
17800	119	8018	8018	8220	0	202	2	95
17800	120	8017	8017	8221	0	204	2	95
17800	121	8016	8016	8218	0	202	2	95
