RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17880	1	128249	128250	128456	-1	206	4	96
17880	2	128255	128255	128458	0	203	3	96
17880	3	128251	128249	128453	2	204	4	96
17880	4	128250	128249	128453	1	204	4	96
17880	5	128249	128250	128453	-1	203	3	96
17880	6	128253	128252	128457	1	205	3	96
17880	7	128254	128255	128458	-1	203	3	96
17880	8	128251	128250	128455	1	205	5	96
17880	9	128250	128250	128454	0	204	4	96
17880	10	128250	128250	128455	0	205	3	96
17880	11	128255	128254	128457	1	203	3	96
17880	12	128249	128250	128455	-1	205	3	96
17880	13	128249	128247	128454	2	207	5	96
17880	14	128253	128254	128460	-1	206	4	96
17880	15	128248	128249	128454	-1	205	4	96
17880	16	128248	128247	128453	1	206	4	96
17880	17	128255	128254	128460	1	206	5	96
17880	18	128248	128247	128454	1	207	5	96
17880	19	128251	128251	128456	0	205	4	96
17880	20	128252	128252	128457	0	205	3	96
17880	21	128249	128247	128450	2	203	3	96
17880	22	128253	128253	128458	0	205	3	96
17880	23	128248	128248	128451	0	203	3	96
17880	24	128253	128254	128460	-1	206	4	96
17880	25	128248	128246	128451	2	205	3	96
17880	26	128253	128252	128460	1	208	4	96
17880	27	128248	128248	128453	0	205	3	96
17880	28	128253	128253	128458	0	205	3	96
17880	29	128252	128250	128456	2	206	4	96
17880	30	128248	128247	128452	1	205	4	96
17880	31	128254	128254	128460	0	206	4	96
17880	32	128249	128248	128455	1	207	3	96
17880	33	128254	128251	128459	3	208	6	96
17880	34	128249	128248	128455	1	207	4	96
17880	35	128249	128249	128452	0	203	3	96
17880	36	128255	128254	128459	1	205	3	96
17880	37	128248	128248	128452	0	204	4	96
17880	38	128252	128252	128456	0	204	4	96
17880	39	128252	128252	128458	0	206	4	96
17880	40	128247	128247	128452	0	205	3	96
17880	41	128253	128252	128457	1	205	3	96
17880	42	128247	128247	128453	0	206	4	96
17880	43	128253	128253	128459	0	206	4	96
17880	44	128247	128247	128450	0	203	3	96
17880	45	128253	128253	128458	0	205	3	96
17880	46	128247	128247	128452	0	205	3	96
17880	47	128252	128251	128456	1	205	4	96
17880	48	128247	128248	128452	-1	204	4	96
17880	49	128253	128252	128457	1	205	3	96
17880	50	128248	128249	128452	-1	203	3	96
17880	51	128253	128253	128460	0	207	3	96
17880	52	128248	128248	128451	0	203	3	96
17880	53	128251	128251	128455	0	204	3	96
17880	54	128251	128250	128458	1	208	4	96
17880	55	128247	128247	128450	0	203	3	96
17880	56	128252	128251	128457	1	206	4	96
17880	57	128252	128253	128456	-1	203	3	96
17880	58	128247	128246	128450	1	204	4	96
