RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17780	1	4010	4009	4211	1	202	2	95
17780	2	4004	4005	4205	-1	200	2	95
17780	3	4009	4009	4211	0	202	2	95
17780	4	4009	4009	4213	0	204	2	95
17780	5	4009	4009	4211	0	202	2	95
17780	6	4004	4004	4206	0	202	2	95
17780	7	4009	4009	4209	0	200	2	95
17780	8	4009	4009	4211	0	202	2	95
17780	9	4007	4007	4209	0	202	2	95
17780	10	4008	4007	4211	1	204	2	95
17780	11	4009	4009	4213	0	204	2	95
17780	12	4009	4009	4212	0	203	2	95
17780	13	4004	4005	4205	-1	200	2	95
17780	14	4010	4009	4209	1	200	2	95
17780	15	4009	4009	4213	0	204	2	95
17780	16	4009	4009	4209	0	200	2	95
17780	17	4004	4004	4206	0	202	2	95
17780	18	4009	4009	4211	0	202	2	95
17780	19	4009	4010	4210	-1	200	2	95
17780	20	4010	4009	4211	1	202	2	95
17780	21	4004	4004	4208	0	204	2	95
17780	22	4009	4009	4211	0	202	2	95
17780	23	4009	4010	4210	-1	200	2	95
17780	24	4009	4009	4211	0	202	2	95
17780	25	4004	4004	4206	0	202	2	95
17780	26	4010	4009	4213	1	204	2	95
17780	27	4009	4010	4210	-1	200	2	95
17780	28	4008	4008	4212	0	204	2	95
17780	29	4006	4007	4207	-1	200	2	95
17780	30	4010	4009	4211	1	202	2	95
17780	31	4010	4009	4211	1	202	2	95
17780	32	4005	4005	4207	0	202	2	95
17780	33	4009	4009	4212	0	203	2	95
17780	34	4009	4009	4211	0	202	2	95
17780	35	4009	4010	4210	-1	200	2	95
17780	36	4004	4004	4206	0	202	2	95
17780	37	4009	4009	4213	0	204	2	95
17780	38	4010	4009	4211	1	202	2	95
17780	39	4009	4010	4210	-1	200	2	95
17780	40	4004	4004	4206	0	202	2	95
17780	41	4009	4009	4213	0	204	2	95
17780	42	4009	4009	4211	0	202	2	95
17780	43	4010	4009	4211	1	202	2	95
17780	44	4004	4004	4206	0	202	2	95
17780	45	4010	4009	4209	1	200	2	95
17780	46	4009	4009	4211	0	202	2	95
17780	47	4010	4009	4211	1	202	2	95
17780	48	4004	4004	4204	0	200	2	95
17780	49	4009	4010	4210	-1	200	2	95
17780	50	4009	4010	4210	-1	200	2	95
17780	51	4009	4009	4212	0	203	2	95
17780	52	4006	4006	4206	0	200	2	95
17780	53	4009	4009	4213	0	204	2	95
17780	54	4009	4010	4210	-1	200	2	95
17780	55	4008	4008	4210	0	202	2	95
17780	56	4007	4007	4209	0	202	2	95
17780	57	4009	4009	4209	0	200	2	95
17780	58	4009	4009	4211	0	202	2	95
17780	59	4006	4006	4208	0	202	2	95
17780	60	4009	4009	4211	0	202	2	95
17780	61	4010	4009	4211	1	202	2	95
17780	62	4010	4010	4210	0	200	2	95
17780	63	4004	4004	4206	0	202	2	95
17780	64	4009	4009	4213	0	204	2	95
17780	65	4009	4010	4210	-1	200	2	95
17780	66	4009	4009	4211	0	202	2	95
17780	67	4004	4004	4206	0	202	2	95
17780	68	4009	4010	4210	-1	200	2	95
17780	69	4010	4009	4211	1	202	2	95
17780	70	4009	4009	4211	0	202	2	95
17780	71	4004	4004	4204	0	200	2	95
17780	72	4009	4009	4211	0	202	2	95
17780	73	4009	4010	4210	-1	200	2	95
17780	74	4009	4009	4213	0	204	2	95
17780	75	4004	4004	4206	0	202	2	95
17780	76	4009	4009	4211	0	202	2	95
17780	77	4009	4009	4211	0	202	2	95
17780	78	4010	4009	4211	1	202	2	95
17780	79	4004	4003	4207	1	204	2	95
17780	80	4009	4009	4211	0	202	2	95
17780	81	4009	4010	4210	-1	200	2	95
17780	82	4009	4009	4213	0	204	2	95
17780	83	4004	4004	4206	0	202	2	95
17780	84	4009	4009	4211	0	202	2	95
17780	85	4009	4009	4212	0	203	2	95
17780	86	4010	4010	4210	0	200	2	95
17780	87	4004	4004	4206	0	202	2	95
17780	88	4009	4009	4213	0	204	2	95
17780	89	4010	4010	4210	0	200	2	95
17780	90	4009	4009	4211	0	202	2	95
17780	91	4005	4005	4209	0	204	2	95
17780	92	4010	4009	4209	1	200	2	95
17780	93	4009	4009	4211	0	202	2	95
17780	94	4007	4008	4208	-1	200	2	95
17780	95	4008	4008	4208	0	200	2	95
17780	96	4009	4009	4211	0	202	2	95
17780	97	4009	4009	4213	0	204	2	95
17780	98	4006	4006	4206	0	200	2	95
17780	99	4009	4009	4210	0	201	2	95
17780	100	4010	4010	4210	0	200	2	95
17780	101	4009	4010	4210	-1	200	2	95
17780	102	4004	4004	4206	0	202	2	95
17780	103	4009	4010	4210	-1	200	2	95
17780	104	4010	4009	4209	1	200	2	95
17780	105	4009	4009	4213	0	204	2	95
17780	106	4004	4004	4206	0	202	2	95
17780	107	4009	4009	4211	0	202	2	95
17780	108	4009	4009	4212	0	203	2	95
17780	109	4009	4010	4210	-1	200	2	95
17780	110	4004	4004	4204	0	200	2	95
17780	111	4010	4009	4209	1	200	2	95
