RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17840	1	32061	32062	32262	-1	200	2	95
17840	2	32062	32062	32262	0	200	2	95
17840	3	32066	32067	32269	-1	202	2	95
17840	4	32064	32064	32268	0	204	2	95
17840	5	32061	32062	32264	-1	202	2	95
17840	6	32062	32061	32265	1	204	2	95
17840	7	32062	32061	32265	1	204	2	95
17840	8	32061	32062	32262	-1	200	2	95
17840	9	32064	32063	32267	1	204	2	95
17840	10	32067	32067	32267	0	200	2	95
17840	11	32061	32060	32263	1	203	3	95
17840	12	32062	32062	32263	0	201	2	95
17840	13	32062	32061	32263	1	202	2	95
17840	14	32062	32061	32262	1	201	2	95
17840	15	32062	32062	32262	0	200	2	95
17840	16	32068	32068	32270	0	202	2	95
17840	17	32062	32062	32262	0	200	2	95
17840	18	32062	32062	32264	0	202	2	95
17840	19	32061	32062	32264	-1	202	2	95
17840	20	32062	32062	32264	0	202	2	95
17840	21	32061	32062	32264	-1	202	2	95
17840	22	32068	32067	32269	1	202	2	95
17840	23	32062	32061	32265	1	204	2	95
17840	24	32062	32062	32262	0	200	2	95
17840	25	32062	32061	32265	1	204	2	95
17840	26	32062	32062	32262	0	200	2	95
17840	27	32062	32062	32264	0	202	2	95
17840	28	32065	32063	32268	2	205	3	95
17840	29	32066	32066	32268	0	202	2	95
17840	30	32062	32062	32262	0	200	2	95
17840	31	32062	32062	32262	0	200	2	95
17840	32	32062	32062	32262	0	200	2	95
17840	33	32061	32062	32264	-1	202	2	95
17840	34	32062	32062	32262	0	200	2	95
17840	35	32067	32067	32268	0	201	3	95
17840	36	32061	32062	32264	-1	202	2	95
17840	37	32062	32061	32262	1	201	3	95
17840	38	32061	32062	32263	-1	201	2	95
17840	39	32061	32062	32264	-1	202	2	95
17840	40	32061	32062	32262	-1	200	2	95
17840	41	32064	32065	32265	-1	200	2	95
17840	42	32065	32066	32266	-1	200	2	95
17840	43	32061	32062	32262	-1	200	2	95
17840	44	32062	32062	32264	0	202	2	95
17840	45	32062	32062	32263	0	201	2	95
17840	46	32062	32062	32263	0	201	2	95
17840	47	32062	32062	32262	0	200	2	95
17840	48	32067	32068	32268	-1	200	2	95
17840	49	32062	32062	32262	0	200	2	95
17840	50	32062	32062	32262	0	200	2	95
17840	51	32063	32063	32263	0	200	2	95
17840	52	32062	32061	32265	1	204	2	95
17840	53	32061	32062	32264	-1	202	2	95
17840	54	32063	32063	32263	0	200	2	95
17840	55	32068	32068	32268	0	200	2	95
17840	56	32061	32061	32263	0	202	2	95
17840	57	32062	32062	32264	0	202	2	95
17840	58	32062	32062	32264	0	202	2	95
17840	59	32062	32062	32264	0	202	2	95
17840	60	32062	32061	32263	1	202	2	95
17840	61	32065	32065	32267	0	202	2	95
17840	62	32065	32065	32267	0	202	2	95
17840	63	32062	32062	32262	0	200	2	95
17840	64	32062	32062	32264	0	202	2	95
17840	65	32061	32061	32263	0	202	2	95
17840	66	32062	32062	32262	0	200	2	95
17840	67	32062	32061	32263	1	202	2	95
17840	68	32067	32067	32271	0	204	2	95
17840	69	32062	32062	32262	0	200	2	95
17840	70	32062	32061	32265	1	204	2	95
17840	71	32062	32062	32264	0	202	2	95
17840	72	32061	32062	32264	-1	202	2	95
17840	73	32062	32062	32264	0	202	2	95
17840	74	32068	32068	32268	0	200	2	95
17840	75	32061	32062	32264	-1	202	2	95
17840	76	32061	32062	32264	-1	202	2	95
17840	77	32062	32062	32266	0	204	2	95
17840	78	32062	32062	32262	0	200	2	95
17840	79	32062	32062	32264	0	202	2	95
17840	80	32068	32067	32267	1	200	2	95
17840	81	32062	32062	32264	0	202	2	95
17840	82	32062	32062	32264	0	202	2	95
17840	83	32062	32062	32266	0	204	2	95
17840	84	32062	32062	32264	0	202	2	95
17840	85	32062	32062	32262	0	200	2	95
17840	86	32067	32067	32269	0	202	2	95
17840	87	32063	32063	32265	0	202	2	95
17840	88	32061	32062	32263	-1	201	2	95
17840	89	32061	32061	32265	0	204	2	95
17840	90	32062	32062	32263	0	201	2	95
17840	91	32061	32062	32263	-1	201	2	95
17840	92	32065	32065	32267	0	202	2	95
17840	93	32065	32065	32267	0	202	2	95
17840	94	32062	32061	32263	1	202	2	95
17840	95	32062	32062	32262	0	200	2	95
17840	96	32062	32061	32265	1	204	2	95
17840	97	32061	32062	32262	-1	200	2	95
17840	98	32062	32062	32264	0	202	2	95
17840	99	32067	32068	32268	-1	200	2	95
17840	100	32062	32062	32262	0	200	2	95
17840	101	32061	32062	32283	-1	221	4	96
17840	102	32062	32062	32262	0	200	2	95
17840	103	32062	32061	32265	1	204	2	95
17840	104	32062	32061	32263	1	202	2	95
17840	105	32067	32066	32269	1	203	3	95
17840	106	32062	32062	32264	0	202	2	95
17840	107	32062	32061	32262	1	201	3	95
17840	108	32062	32061	32265	1	204	2	95
17840	109	32062	32061	32263	1	202	3	95
17840	110	32062	32061	32263	1	202	2	95
17840	111	32066	32064	32267	2	203	3	95
17840	112	32066	32065	32265	1	200	2	95
17840	113	32062	32061	32262	1	201	3	95
17840	114	32062	32062	32262	0	200	2	95
17840	115	32062	32061	32262	1	201	3	95
17840	116	32062	32062	32264	0	202	2	95
17840	117	32062	32062	32264	0	202	2	95
17840	118	32067	32067	32270	0	203	2	95
17840	119	32062	32062	32262	0	200	2	95
17840	120	32062	32062	32263	0	201	2	95
17840	121	32062	32062	32264	0	202	2	95
17840	122	32062	32061	32265	1	204	2	95
17840	123	32061	32062	32264	-1	202	2	95
17840	124	32066	32066	32267	0	201	2	95
17840	125	32065	32065	32265	0	200	2	95
17840	126	32062	32061	32265	1	204	2	95
17840	127	32062	32062	32264	0	202	2	95
17840	128	32062	32062	32262	0	200	2	95
17840	129	32062	32062	32266	0	204	2	95
17840	130	32062	32062	32262	0	200	2	95
17840	131	32067	32067	32267	0	200	2	95
17840	132	32061	32061	32263	0	202	2	95
17840	133	32062	32062	32262	0	200	2	95
17840	134	32061	32061	32265	0	204	2	95
17840	135	32062	32062	32262	0	200	2	95
17840	136	32062	32062	32262	0	200	2	95
17840	137	32065	32065	32267	0	202	2	95
17840	138	32065	32065	32267	0	202	2	95
17840	139	32062	32061	32262	1	201	3	95
17840	140	32061	32061	32263	0	202	2	95
17840	141	32062	32061	32265	1	204	2	95
17840	142	32062	32062	32264	0	202	2	95
17840	143	32062	32062	32262	0	200	2	95
17840	144	32067	32067	32269	0	202	2	95
17840	145	32061	32062	32264	-1	202	2	95
17840	146	32062	32062	32262	0	200	2	95
17840	147	32061	32062	32264	-1	202	2	95
17840	148	32062	32062	32264	0	202	2	95
17840	149	32062	32062	32263	0	201	2	95
17840	150	32064	32064	32266	0	202	2	95
17840	151	32067	32066	32268	1	202	2	95
17840	152	32062	32062	32262	0	200	2	95
17840	153	32062	32062	32264	0	202	2	95
17840	154	32062	32062	32264	0	202	2	95
17840	155	32061	32062	32264	-1	202	2	95
17840	156	32062	32062	32262	0	200	2	95
17840	157	32068	32068	32268	0	200	2	95
17840	158	32062	32063	32265	-1	202	2	95
17840	159	32062	32062	32264	0	202	2	95
17840	160	32061	32062	32264	-1	202	2	95
17840	161	32062	32061	32265	1	204	2	95
17840	162	32062	32062	32264	0	202	2	95
17840	163	32062	32062	32263	0	201	2	95
17840	164	32067	32066	32269	1	203	3	95
17840	165	32062	32060	32264	2	204	2	95
17840	166	32062	32061	32262	1	201	3	95
17840	167	32062	32062	32262	0	200	2	95
17840	168	32062	32062	32262	0	200	2	95
17840	169	32061	32062	32262	-1	200	2	95
17840	170	32063	32064	32264	-1	200	2	95
17840	171	32067	32067	32269	0	202	2	95
17840	172	32061	32062	32264	-1	202	2	95
17840	173	32062	32062	32262	0	200	2	95
