RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17320	1	1003	1003	1205	0	202	2	96
17320	2	1001	1001	1205	0	204	2	96
17320	3	1001	1001	1205	0	204	2	96
17320	4	1002	1003	1205	-1	202	2	96
17320	5	1002	1002	1208	0	206	2	96
17320	6	1002	1002	1208	0	206	2	96
17320	7	1003	1003	1205	0	202	2	96
17320	8	1002	1002	1208	0	206	2	96
17320	9	1002	1002	1206	0	204	2	96
17320	10	1002	1003	1205	-1	202	2	96
17320	11	1003	1002	1208	1	206	2	96
17320	12	1002	1002	1206	0	204	2	96
17320	13	1002	1002	1208	0	206	2	96
17320	14	1002	1003	1205	-1	202	2	96
17320	15	999	999	1201	0	202	2	96
17320	16	1002	1002	1208	0	206	2	96
17320	17	1002	1002	1206	0	204	2	96
17320	18	1002	1002	1206	0	204	2	96
17320	19	1002	1002	1206	0	204	2	96
17320	20	999	999	1203	0	204	2	96
17320	21	1002	1003	1205	-1	202	2	96
17320	22	1002	1002	1206	0	204	2	96
17320	23	1003	1003	1205	0	202	2	96
17320	24	1002	1003	1207	-1	204	2	96
17320	25	1002	1002	1206	0	204	2	96
17320	26	1002	1002	1206	0	204	2	96
17320	27	1002	1002	1206	0	204	2	96
17320	28	1002	1003	1207	-1	204	2	96
17320	29	1003	1003	1205	0	202	2	96
17320	30	1003	1002	1206	1	204	2	96
17320	31	1002	1002	1206	0	204	2	96
17320	32	1000	999	1203	1	204	2	96
17320	33	1002	1001	1205	1	204	2	96
17320	34	1002	1003	1207	-1	204	2	96
17320	35	1003	1003	1205	0	202	2	96
17320	36	1002	1002	1206	0	204	2	95
17320	37	1002	1003	1205	-1	202	2	95
17320	38	1003	1002	1204	1	202	2	95
17320	39	1002	1002	1204	0	202	2	95
17320	40	1002	1002	1204	0	202	2	95
17320	41	1003	1003	1203	0	200	2	95
17320	42	1003	1002	1204	1	202	2	95
17320	43	1003	1002	1204	1	202	2	95
17320	44	1002	1002	1202	0	200	2	95
17320	45	1000	1000	1202	0	202	2	95
17320	46	1003	1003	1203	0	200	2	95
17320	47	1002	1002	1204	0	202	2	95
17320	48	1003	1003	1203	0	200	2	95
17320	49	1002	1002	1204	0	202	2	95
17320	50	1002	1002	1205	0	203	2	95
17320	51	1003	1003	1204	0	201	2	95
17320	52	1002	1002	1204	0	202	2	95
17320	53	1002	1002	1204	0	202	2	95
17320	54	1002	1002	1205	0	203	2	95
17320	55	1002	1002	1206	0	204	2	95
17320	56	1002	1003	1205	-1	202	2	95
17320	57	999	999	1199	0	200	2	95
17320	58	1003	1002	1204	1	202	2	95
17320	59	1002	1002	1204	0	202	2	95
17320	60	1002	1002	1206	0	204	2	95
17320	61	1003	1003	1203	0	200	2	95
17320	62	1002	1002	1204	0	202	2	95
17320	63	1002	1002	1204	0	202	2	95
17320	64	1002	1002	1204	0	202	2	95
17320	65	1002	1002	1204	0	202	2	95
17320	66	1002	1002	1204	0	202	2	95
17320	67	1002	1003	1205	-1	202	2	95
17320	68	1003	1002	1204	1	202	2	95
17320	69	1001	1000	1204	1	204	2	95
17320	70	1000	1000	1202	0	202	2	95
17320	71	1003	1002	1204	1	202	2	95
17320	72	1002	1002	1206	0	204	2	95
17320	73	1002	1002	1206	0	204	2	95
17320	74	1002	1003	1203	-1	200	2	95
17320	75	1002	1002	1204	0	202	2	95
17320	76	1002	1003	1205	-1	202	2	95
17320	77	1002	1002	1204	0	202	2	95
17320	78	1003	1002	1204	1	202	2	95
17320	79	1002	1002	1204	0	202	2	95
17320	80	1002	1002	1204	0	202	2	95
17320	81	1002	1002	1202	0	200	2	95
17320	82	999	1000	1202	-1	202	2	95
17320	83	1002	1002	1206	0	204	2	95
17320	84	1002	1003	1205	-1	202	2	95
