RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17360	1	2005	2005	2201	0	196	2	93
17360	2	2005	2005	2203	0	198	2	93
17360	3	2005	2005	2203	0	198	2	93
17360	4	2007	2006	2203	1	197	3	93
17360	5	2001	2001	2199	0	198	2	93
17360	6	2004	2005	2203	-1	198	2	93
17360	7	2005	2005	2203	0	198	2	93
17360	8	2005	2005	2201	0	196	2	93
17360	9	2005	2005	2202	0	197	2	93
17360	10	2005	2005	2201	0	196	2	93
17360	11	2005	2005	2201	0	196	2	93
17360	12	2006	2005	2203	1	198	2	93
17360	13	2003	2002	2201	1	199	3	93
17360	14	2004	2005	2203	-1	198	2	93
17360	15	2005	2005	2203	0	198	2	93
17360	16	2005	2005	2202	0	197	2	93
17360	17	2007	2006	2203	1	197	3	93
17360	18	2005	2005	2203	0	198	2	93
17360	19	2005	2005	2201	0	196	2	93
17360	20	2005	2005	2201	0	196	2	93
17360	21	2003	2002	2201	1	199	3	93
17360	22	2005	2005	2201	0	196	2	93
17360	23	2005	2005	2201	0	196	2	93
17360	24	2005	2005	2203	0	198	2	93
17360	25	2007	2006	2204	1	198	3	93
17360	26	2005	2005	2201	0	196	2	93
17360	27	2005	2005	2201	0	196	2	93
17360	28	2005	2005	2201	0	196	2	93
17360	29	2004	2002	2201	2	199	3	93
17360	30	2004	2004	2202	0	198	2	93
17360	31	2005	2005	2203	0	198	2	93
17360	32	2005	2005	2201	0	196	2	93
17360	33	2007	2006	2205	1	199	3	93
17360	34	2005	2005	2201	0	196	2	93
17360	35	2005	2005	2201	0	196	2	93
17360	36	2005	2005	2201	0	196	2	93
17360	37	2001	2001	2197	0	196	2	93
17360	38	2005	2004	2203	1	199	3	93
17360	39	2005	2005	2203	0	198	2	93
17360	40	2005	2005	2203	0	198	2	93
17360	41	2006	2005	2203	1	198	2	93
17360	42	2007	2006	2205	1	199	3	93
17360	43	2005	2005	2203	0	198	2	93
17360	44	2005	2005	2203	0	198	2	93
17360	45	2001	2002	2200	-1	198	2	93
17360	46	2006	2005	2202	1	197	3	93
17360	47	2005	2005	2201	0	196	2	93
17360	48	2006	2005	2203	1	198	2	93
17360	49	2005	2005	2203	0	198	2	93
17360	50	2007	2006	2205	1	199	3	93
17360	51	2006	2005	2203	1	198	2	93
17360	52	2005	2005	2203	0	198	2	93
17360	53	2003	2002	2200	1	198	2	93
17360	54	2006	2004	2204	2	200	3	93
17360	55	2005	2005	2201	0	196	2	93
17360	56	2005	2005	2201	0	196	2	93
17360	57	2005	2005	2201	0	196	2	93
17360	58	2007	2006	2203	1	197	3	93
17360	59	2005	2005	2203	0	198	2	93
17360	60	2005	2005	2203	0	198	2	93
17360	61	2002	2001	2199	1	198	2	93
17360	62	2004	2003	2201	1	198	2	93
17360	63	2005	2005	2201	0	196	2	93
17360	64	2005	2005	2203	0	198	2	93
17360	65	2005	2005	2203	0	198	2	93
17360	66	2005	2005	2201	0	196	2	93
17360	67	2007	2005	2203	2	198	3	93
17360	68	2005	2005	2203	0	198	2	93
17360	69	2002	2003	2199	-1	196	2	93
17360	70	2003	2003	2199	0	196	2	93
17360	71	2006	2006	2204	0	198	3	93
17360	72	2005	2005	2203	0	198	2	93
17360	73	2005	2005	2201	0	196	2	93
17360	74	2005	2004	2200	1	196	2	93
17360	75	2007	2006	2203	1	197	3	93
17360	76	2005	2006	2202	-1	196	2	93
17360	77	2002	2002	2200	0	198	2	93
17360	78	2003	2004	2202	-1	198	2	93
17360	79	2007	2006	2205	1	199	3	93
17360	80	2005	2005	2201	0	196	2	93
17360	81	2005	2005	2203	0	198	2	93
17360	82	2005	2005	2203	0	198	2	93
17360	83	2007	2006	2203	1	197	3	93
17360	84	2005	2005	2201	0	196	2	93
17360	85	2002	2002	2200	0	198	2	93
17360	86	2003	2004	2200	-1	196	2	93
17360	87	2007	2006	2205	1	199	3	93
