RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17480	52	8016	8013	8214	3	201	5	93
17480	53	8022	8021	8220	1	199	3	93
17480	54	8016	8016	8213	0	197	3	93
17480	55	8023	8021	8220	2	199	3	93
17480	56	8017	8015	8214	2	199	3	93
17480	57	8020	8020	8218	0	198	2	93
17480	58	8022	8021	8220	1	199	3	93
17480	59	8017	8015	8214	2	199	3	93
17480	60	8022	8021	8218	1	197	3	93
17480	61	8016	8015	8214	1	199	3	93
17480	62	8022	8021	8220	1	199	3	93
17480	63	8015	8013	8212	2	199	3	93
17480	64	8022	8021	8218	1	197	3	93
17480	65	8020	8017	8217	3	200	4	93
17480	66	8021	8018	8218	3	200	4	93
17480	67	8022	8021	8220	1	199	3	93
17480	68	8017	8015	8214	2	199	3	93
17480	69	8020	8020	8216	0	196	2	93
17480	70	8014	8013	8214	1	201	3	93
17480	71	8022	8021	8220	1	199	3	93
17480	72	8016	8015	8214	1	199	3	93
17480	73	8022	8021	8218	1	197	3	93
17480	74	8022	8021	8218	1	197	3	93
17480	75	8016	8016	8213	0	197	3	93
17480	76	8020	8020	8216	0	196	2	93
17480	77	8017	8015	8213	2	198	4	93
17480	78	8022	8021	8220	1	199	3	93
17480	79	8017	8015	8214	2	199	3	93
17480	80	8023	8020	8220	3	200	4	93
17480	81	8017	8014	8214	3	200	4	93
17480	82	8020	8019	8216	1	197	3	93
17480	83	8022	8021	8220	1	199	3	93
17480	84	8016	8016	8213	0	197	3	93
17480	85	8022	8021	8219	1	198	3	93
17480	86	8016	8015	8213	1	198	3	93
17480	87	8022	8021	8218	1	197	3	93
17480	88	8014	8014	8212	0	198	2	93
17480	89	8023	8020	8220	3	200	4	93
17480	90	8019	8018	8218	1	200	4	93
17480	91	8020	8020	8217	0	197	3	93
17480	92	8022	8022	8219	0	197	3	93
17480	93	8016	8015	8212	1	197	3	93
17480	94	8020	8020	8216	0	196	2	93
17480	95	8015	8014	8212	1	198	2	93
17480	96	8022	8020	8218	2	198	4	93
17480	97	8016	8014	8214	2	200	4	93
17480	98	8022	8022	8219	0	197	3	93
17480	99	8022	8021	8218	1	197	3	93
17480	100	8017	8015	8214	2	199	3	93
17480	101	8020	8020	8216	0	196	2	93
17480	102	8016	8016	8213	0	197	3	93
17480	103	8023	8021	8220	2	199	3	93
17480	104	8016	8014	8214	2	200	4	93
17480	105	8023	8020	8220	3	200	4	93
17480	106	8017	8017	8214	0	197	3	93
17480	107	8020	8020	8216	0	196	2	93
17480	108	8022	8021	8218	1	197	3	93
17480	109	8017	8015	8214	2	199	3	93
17480	110	8022	8021	8219	1	198	3	93
17480	111	8016	8014	8214	2	200	4	93
17480	112	8022	8020	8220	2	200	4	93
17480	113	8014	8014	8211	0	197	3	93
17480	114	8022	8021	8220	1	199	3	93
17480	115	8021	8019	8218	2	199	3	93
17480	116	8018	8018	8215	0	197	3	93
17480	117	8022	8021	8220	1	199	3	93
17480	118	8016	8015	8214	1	199	3	93
17480	119	8020	8020	8217	0	197	3	93
17480	120	8015	8013	8212	2	199	3	93
17480	121	8022	8021	8220	1	199	3	93
17480	122	8016	8015	8214	1	199	3	93
17480	123	8022	8021	8219	1	198	3	93
17480	124	8022	8021	8218	1	197	3	93
17480	125	8016	8015	8212	1	197	3	93
17480	126	8020	8019	8218	1	199	3	93
17480	127	8016	8015	8213	1	198	4	93
17480	128	8023	8020	8220	3	200	4	93
17480	129	8016	8015	8212	1	197	3	93
17480	130	8022	8021	8220	1	199	3	93
17480	131	8019	8018	8215	1	197	3	93
17480	132	8019	8019	8215	0	196	2	93
17480	133	8023	8020	8220	3	200	4	93
17480	134	8016	8016	8213	0	197	3	93
17480	135	8023	8020	8220	3	200	4	93
17480	136	8016	8014	8214	2	200	4	93
17480	137	8022	8022	8219	0	197	3	93
17480	138	8014	8015	8211	-1	196	2	93
17480	139	8022	8021	8220	1	199	3	93
17480	140	8022	8021	8216	1	195	3	93
17480	141	8017	8016	8213	1	197	3	93
17480	142	8022	8021	8219	1	198	4	93
17480	143	8016	8014	8214	2	200	4	93
17480	144	8020	8021	8217	-1	196	2	93
17480	145	8015	8014	8213	1	199	3	93
17480	146	8022	8019	8220	3	201	5	93
17480	147	8018	8016	8215	2	199	3	93
17480	148	8022	8022	8219	0	197	3	93
17480	149	8022	8021	8218	1	197	3	93
17480	150	8014	8014	8215	0	201	3	93
17480	151	8021	8020	8218	1	198	2	93
17480	152	8016	8015	8212	1	197	3	93
17480	153	8022	8022	8219	0	197	3	93
17480	154	8016	8015	8212	1	197	3	93
17480	155	8022	8021	8218	1	197	3	93
17480	156	8021	8021	8218	0	197	3	93
17480	157	8016	8017	8213	-1	196	2	93
17480	158	8022	8021	8220	1	199	3	93
17480	159	8016	8015	8212	1	197	3	93
17480	160	8022	8021	8218	1	197	3	93
17480	161	8016	8015	8214	1	199	3	93
17480	162	8022	8020	8219	2	199	4	93
17480	163	8014	8013	8210	1	197	3	93
17480	164	8022	8020	8220	2	200	4	93
17480	165	8022	8021	8220	1	199	3	93
17480	166	8016	8015	8214	1	199	3	93
17480	167	8022	8021	8218	1	197	3	93
17480	168	8016	8015	8212	1	197	3	93
17480	169	8020	8020	8218	0	198	2	93
17480	170	8016	8015	8212	1	197	3	93
17480	171	8022	8021	8218	1	197	3	93
17480	172	8021	8019	8218	2	199	3	93
17480	173	8019	8018	8217	1	199	3	93
17480	174	8022	8021	8220	1	199	3	93
17480	175	8014	8014	8212	0	198	2	93
17480	176	8021	8020	8219	1	199	3	93
17480	177	8016	8015	8212	1	197	3	93
17480	178	8022	8020	8237	2	217	6	94
17480	179	8017	8014	8214	3	200	4	93
17480	180	8022	8022	8219	0	197	3	93
17480	181	8022	8021	8218	1	197	3	93
17480	182	8014	8015	8211	-1	196	2	93
17480	183	8022	8020	8220	2	200	4	93
17480	184	8017	8015	8214	2	199	3	93
17480	185	8022	8021	8220	1	199	3	93
17480	186	8017	8014	8214	3	200	4	93
17480	187	8023	8020	8220	3	200	4	93
17480	188	8017	8018	8214	-1	196	2	93
17480	189	8020	8020	8217	0	197	3	93
17480	190	8022	8021	8220	1	199	3	93
17480	191	8016	8016	8213	0	197	3	93
17480	192	8022	8021	8218	1	197	3	93
17480	193	8016	8015	8212	1	197	3	93
17480	194	8020	8019	8218	1	199	3	93
17480	195	8016	8014	8214	2	200	4	93
17480	196	8022	8021	8220	1	199	3	93
17480	197	8023	8021	8220	2	199	3	93
17480	198	8016	8016	8213	0	197	3	93
17480	199	8022	8021	8220	1	199	3	93
17480	200	8014	8014	8209	0	195	2	93
17480	201	8022	8020	8220	2	200	4	93
17480	202	8016	8014	8212	2	198	4	93
17480	203	8022	8021	8220	1	199	3	93
17480	204	8017	8017	8214	0	197	3	93
17480	205	8022	8021	8220	1	199	3	93
17480	206	8021	8020	8218	1	198	2	93
17480	207	8014	8015	8211	-1	196	2	93
17480	208	8022	8021	8220	1	199	3	93
17480	209	8016	8014	8214	2	200	4	93
17480	210	8022	8020	8218	2	198	4	93
17480	211	8016	8015	8213	1	198	3	93
17480	212	8022	8021	8220	1	199	3	93
17480	213	8020	8020	8218	0	198	2	93
17480	214	8018	8017	8214	1	197	3	93
17480	215	8022	8021	8220	1	199	3	93
17480	216	8016	8016	8213	0	197	3	93
17480	217	8022	8020	8220	2	200	4	93
17480	218	8016	8015	8213	1	198	4	93
17480	219	8020	8020	8218	0	198	2	93
17480	220	8016	8016	8213	0	197	3	93
17480	221	8022	8021	8218	1	197	3	93
17480	222	8022	8021	8218	1	197	3	93
17480	223	8016	8015	8212	1	197	3	93
17480	224	8022	8020	8218	2	198	4	93
17480	225	8014	8013	8211	1	198	3	93
17480	226	8022	8020	8218	2	198	4	93
17480	227	8016	8015	8213	1	198	4	93
17480	228	8022	8020	8218	2	198	4	93
17480	229	8021	8019	8218	2	199	3	93
17480	230	8020	8018	8217	2	199	3	93
17480	231	8020	8020	8218	0	198	2	93
17480	232	8014	8014	8212	0	198	2	93
17480	233	8022	8021	8220	1	199	3	93
17480	234	8016	8015	8213	1	198	3	93
17480	235	8022	8021	8219	1	198	3	93
17480	236	8016	8015	8214	1	199	3	93
17480	237	8022	8021	8218	1	197	3	93
17480	238	8020	8021	8217	-1	196	2	93
17480	239	8016	8015	8214	1	199	3	93
17480	240	8022	8021	8220	1	199	3	93
17480	241	8016	8016	8213	0	197	3	93
17480	242	8022	8021	8220	1	199	3	93
17480	243	8016	8016	8213	0	197	3	93
17480	244	8020	8020	8216	0	196	2	93
17480	245	8019	8017	8215	2	198	4	93
17480	246	8021	8018	8218	3	200	4	93
17480	247	8022	8022	8219	0	197	3	93
17480	248	8016	8014	8212	2	198	4	93
17480	249	8022	8021	8219	1	198	3	93
17480	250	8014	8014	8210	0	196	2	93
17480	251	8022	8021	8218	1	197	3	93
17480	252	8016	8015	8212	1	197	3	93
17480	253	8023	8020	8220	3	200	4	93
17480	254	8022	8020	8218	2	198	4	93
17480	255	8017	8015	8214	2	199	3	93
17480	256	8020	8021	8217	-1	196	2	93
17480	257	8016	8015	8214	1	199	3	93
17480	258	8022	8021	8220	1	199	3	93
17480	259	8016	8016	8213	0	197	3	93
17480	260	8022	8020	8220	2	200	4	93
17480	261	8018	8016	8216	2	200	4	93
17480	262	8019	8020	8218	-1	198	2	93
17480	263	8020	8021	8217	-1	196	2	93
17480	264	8016	8014	8212	2	198	4	93
17480	265	8022	8021	8220	1	199	3	93
17480	266	8016	8016	8213	0	197	3	93
17480	267	8022	8022	8219	0	197	3	93
17480	268	8016	8015	8213	1	198	3	93
17480	269	8020	8019	8216	1	197	3	93
17480	270	8021	8019	8217	2	198	4	93
17480	271	8019	8017	8217	2	200	4	93
17480	272	8022	8022	8219	0	197	3	93
17480	273	8016	8015	8214	1	199	3	93
17480	274	8022	8021	8218	1	197	3	93
17480	275	8014	8014	8210	0	196	2	93
17480	276	8022	8021	8218	1	197	3	93
17480	277	8017	8014	8214	3	200	4	93
17480	278	8022	8020	8220	2	200	4	93
17480	279	8022	8021	8218	1	197	3	93
17480	280	8018	8015	8215	3	200	4	93
17480	281	8020	8020	8218	0	198	2	93
17480	282	8018	8015	8214	3	199	3	93
17480	283	8022	8020	8218	2	198	4	93
17480	284	8016	8014	8213	2	199	4	93
17480	285	8022	8021	8220	1	199	3	93
17480	286	8016	8015	8214	1	199	3	93
17480	287	8020	8020	8216	0	196	2	93
17480	288	8020	8020	8216	0	196	2	93
17480	289	8018	8016	8215	2	199	3	93
17480	290	8023	8021	8220	2	199	3	93
17480	291	8017	8014	8214	3	200	4	93
17480	292	8023	8020	8220	3	200	4	93
17480	293	8016	8014	8212	2	198	4	93
17480	294	8020	8019	8216	1	197	3	93
17480	295	8016	8015	8212	1	197	3	93
17480	296	8022	8021	8219	1	198	3	93
17480	297	8022	8021	8218	1	197	3	93
17480	298	8017	8015	8214	2	199	3	93
17480	299	8022	8021	8220	1	199	3	93
17480	300	8014	8014	8212	0	198	2	93
