ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	1003	1003	1217	0	214	2	101
2	1003	1002	1218	1	216	2	101
3	1002	1003	1217	-1	214	2	101
4	1004	1004	1219	0	215	3	101
5	1002	1002	1216	0	214	2	101
6	1001	1002	1216	-1	214	2	101
7	1003	1003	1219	0	216	2	101
8	1003	1003	1217	0	214	2	101
9	1002	1003	1217	-1	214	2	101
10	1003	1003	1217	0	214	2	101
11	1004	1004	1219	0	215	3	101
12	1003	1003	1217	0	214	2	101
13	1002	1003	1217	-1	214	2	101
14	1001	1000	1214	1	214	2	101
15	1003	1002	1218	1	216	2	101
16	1003	1003	1217	0	214	2	101
17	1003	1003	1217	0	214	2	101
18	1005	1003	1220	2	217	3	101
19	1002	1003	1217	-1	214	2	101
20	1003	1002	1218	1	216	2	101
21	1003	1002	1218	1	216	2	101
22	999	1000	1214	-1	214	2	101
23	1002	1003	1217	-1	214	2	101
24	1003	1003	1217	0	214	2	101
25	1002	1003	1217	-1	214	2	101
26	1003	1002	1216	1	214	2	101
27	1002	1003	1217	-1	214	2	101
28	1003	1003	1217	0	214	2	101
29	1003	1003	1217	0	214	2	101
30	1000	999	1213	1	214	2	101
31	1003	1002	1218	1	216	2	101
32	1002	1003	1217	-1	214	2	101
33	1004	1004	1219	0	215	3	101
34	1003	1002	1218	1	216	2	101
35	1002	1003	1217	-1	214	2	101
36	1003	1003	1217	0	214	2	101
37	1003	1002	1216	1	214	2	101
38	1000	1000	1216	0	216	2	101
39	1002	1003	1217	-1	214	2	101
40	1005	1004	1219	1	215	3	101
41	1003	1003	1217	0	214	2	101
42	1003	1002	1218	1	216	2	101
43	1003	1003	1217	0	214	2	101
44	1002	1003	1217	-1	214	2	101
45	1003	1003	1217	0	214	2	101
46	1001	1001	1215	0	214	2	101
47	1002	1002	1219	0	217	3	101
48	1003	1003	1217	0	214	2	101
49	1003	1003	1217	0	214	2	101
50	1003	1002	1218	1	216	2	101
51	1003	1002	1218	1	216	2	101
52	1003	1002	1216	1	214	2	101
53	1002	1003	1217	-1	214	2	101
54	1003	1002	1216	1	214	2	101
55	1002	1002	1217	0	215	3	101
56	1003	1003	1217	0	214	2	101
57	1002	1003	1217	-1	214	2	101
58	1002	1003	1217	-1	214	2	101
59	1003	1003	1217	0	214	2	101
60	1003	1002	1218	1	216	2	101
61	1002	1003	1217	-1	214	2	101
62	1005	1003	1219	2	216	3	101
63	1000	1001	1215	-1	214	2	101
64	1003	1003	1217	0	214	2	101
65	1003	1003	1217	0	214	2	101
66	1002	1003	1217	-1	214	2	101
67	1002	1003	1217	-1	214	2	101
68	1003	1003	1217	0	214	2	101
69	1005	1004	1219	1	215	3	101
70	1003	1002	1218	1	216	2	101
71	999	1000	1214	-1	214	2	101
72	1003	1002	1218	1	216	2	101
73	1002	1003	1217	-1	214	2	101
74	1002	1003	1217	-1	214	2	101
75	1002	1003	1217	-1	214	2	101
76	1002	1002	1218	0	216	2	101
77	1002	1003	1217	-1	214	2	101
78	1002	1003	1217	-1	214	2	101
79	999	999	1213	0	214	2	101
80	1003	1003	1217	0	214	2	101
81	1003	1003	1217	0	214	2	101
82	1003	1003	1217	0	214	2	101
83	1003	1002	1218	1	216	2	101
84	1004	1004	1219	0	215	3	101
