ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	4007	4007	4223	0	216	2	101
2	4009	4010	4224	-1	214	2	101
3	4007	4007	4222	0	215	3	101
4	4009	4009	4223	0	214	2	101
5	4009	4008	4223	1	215	3	101
6	4009	4010	4224	-1	214	2	101
7	4009	4008	4223	1	215	3	101
8	4009	4009	4225	0	216	2	101
9	4010	4009	4224	1	215	3	101
10	4007	4008	4222	-1	214	2	101
11	4010	4009	4225	1	216	2	101
12	4009	4007	4224	2	217	3	101
13	4010	4010	4224	0	214	2	101
14	4009	4008	4223	1	215	3	101
15	4010	4009	4223	1	214	2	101
16	4009	4008	4223	1	215	3	101
17	4010	4010	4226	0	216	2	101
18	4009	4008	4223	1	215	3	101
19	4009	4010	4224	-1	214	2	101
20	4007	4007	4221	0	214	2	101
21	4011	4010	4225	1	215	3	101
22	4009	4008	4225	1	217	2	101
23	4009	4008	4223	1	215	3	101
24	4009	4009	4225	0	216	2	101
25	4009	4008	4223	1	215	3	101
26	4010	4010	4224	0	214	2	101
27	4007	4007	4223	0	216	2	101
28	4011	4010	4227	1	217	3	101
29	4007	4007	4221	0	214	2	101
30	4011	4011	4226	0	215	3	101
31	4007	4007	4223	0	216	2	101
32	4011	4010	4227	1	217	3	101
33	4007	4007	4221	0	214	2	101
34	4012	4010	4225	2	215	3	101
35	4008	4008	4222	0	214	2	101
36	4008	4007	4221	1	214	2	101
37	4011	4011	4226	0	215	3	101
38	4007	4007	4221	0	214	2	101
39	4011	4011	4226	0	215	3	101
40	4007	4007	4221	0	214	2	101
41	4011	4010	4227	1	217	3	101
42	4007	4007	4221	0	214	2	101
43	4011	4010	4227	1	217	3	101
44	4006	4007	4221	-1	214	2	101
45	4010	4009	4223	1	214	2	101
46	4009	4008	4223	1	215	3	101
47	4010	4009	4223	1	214	2	101
48	4009	4008	4223	1	215	3	101
49	4010	4009	4225	1	216	2	101
50	4009	4008	4225	1	217	3	101
51	4009	4009	4223	0	214	2	101
52	4009	4009	4223	0	214	2	101
53	4009	4008	4225	1	217	3	101
54	4010	4010	4224	0	214	2	101
55	4009	4008	4223	1	215	3	101
56	4010	4009	4225	1	216	2	101
57	4009	4008	4223	1	215	3	101
58	4010	4009	4225	1	216	2	101
59	4008	4008	4223	0	215	3	101
60	4009	4009	4225	0	216	2	101
61	4007	4007	4221	0	214	2	101
62	4011	4010	4227	1	217	3	101
63	4007	4007	4221	0	214	2	101
64	4012	4011	4226	1	215	3	101
65	4007	4007	4221	0	214	2	101
66	4011	4011	4226	0	215	3	101
67	4007	4007	4221	0	214	2	101
68	4010	4009	4226	1	217	3	101
69	4007	4008	4222	-1	214	2	101
70	4009	4009	4223	0	214	2	101
71	4011	4011	4226	0	215	3	101
72	4007	4007	4223	0	216	2	101
73	4011	4010	4227	1	217	3	101
74	4007	4006	4222	1	216	2	101
75	4012	4010	4225	2	215	3	101
76	4006	4007	4221	-1	214	2	101
77	4010	4009	4225	1	216	2	101
