ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	16039	16036	16252	3	216	4	101
2	16039	16036	16252	3	216	4	101
3	16032	16032	16247	0	215	3	101
4	16040	16038	16254	2	216	4	101
5	16037	16034	16249	3	215	3	101
6	16032	16032	16247	0	215	3	101
7	16038	16036	16254	2	218	4	101
8	16035	16033	16248	2	215	3	101
9	16038	16037	16253	1	216	4	101
10	16038	16036	16254	2	218	4	101
11	16034	16032	16249	2	217	3	101
12	16038	16036	16252	2	216	4	101
13	16039	16035	16252	4	217	5	101
14	16033	16032	16247	1	215	3	101
15	16039	16036	16252	3	216	4	101
16	16035	16032	16250	3	218	4	101
17	16036	16035	16251	1	216	3	101
18	16039	16036	16252	3	216	4	101
19	16033	16032	16247	1	215	3	101
20	16036	16035	16251	1	216	4	101
21	16037	16035	16251	2	216	4	101
22	16037	16036	16251	1	215	3	101
23	16038	16036	16254	2	218	4	101
24	16035	16032	16250	3	218	4	101
25	16036	16035	16250	1	215	3	101
26	16040	16038	16254	2	216	4	101
27	16035	16032	16248	3	216	4	101
28	16036	16035	16252	1	217	3	101
29	16034	16032	16250	2	218	4	101
30	16038	16036	16254	2	218	4	101
31	16036	16034	16252	2	218	4	101
32	16034	16033	16249	1	216	4	101
33	16038	16036	16251	2	215	3	101
34	16035	16032	16250	3	218	4	101
35	16038	16036	16252	2	216	4	101
36	16036	16035	16250	1	215	3	101
37	16035	16032	16250	3	218	4	101
38	16039	16036	16252	3	216	4	101
39	16033	16031	16249	2	218	4	101
40	16038	16036	16254	2	218	4	101
41	16038	16036	16252	2	216	4	101
42	16033	16032	16247	1	215	3	101
43	16038	16036	16252	2	216	4	101
44	16038	16036	16254	2	218	4	101
45	16036	16035	16252	1	217	3	101
46	16038	16036	16252	2	216	4	101
47	16033	16032	16247	1	215	3	101
48	16038	16036	16254	2	218	4	101
49	16036	16033	16251	3	218	5	101
50	16036	16034	16250	2	216	4	101
51	16039	16036	16252	3	216	4	101
52	16034	16032	16249	2	217	4	101
53	16036	16036	16251	0	215	3	101
54	16036	16033	16249	3	216	4	101
55	16040	16036	16254	4	218	5	101
56	16036	16034	16251	2	217	3	101
57	16034	16032	16250	2	218	4	101
58	16038	16036	16254	2	218	4	101
59	16032	16031	16247	1	216	4	101
60	16038	16035	16252	3	217	5	101
61	16036	16035	16252	1	217	3	101
62	16035	16032	16251	3	219	5	101
63	16038	16036	16252	2	216	4	101
64	16032	16031	16248	1	217	3	101
65	16038	16037	16253	1	216	4	101
66	16039	16038	16254	1	216	4	101
67	16033	16032	16247	1	215	3	101
68	16039	16036	16252	3	216	4	101
69	16034	16033	16249	1	216	4	101
70	16036	16035	16250	1	215	3	101
71	16038	16035	16252	3	217	5	101
72	16034	16032	16249	2	217	5	101
73	16036	16034	16251	2	217	3	101
74	16037	16036	16252	1	216	4	101
75	16035	16035	16250	0	215	3	101
76	16037	16036	16252	1	216	4	101
77	16035	16033	16251	2	218	4	101
78	16036	16034	16250	2	216	4	101
79	16037	16035	16252	2	217	5	101
80	16039	16036	16253	3	217	5	101
81	16034	16032	16247	2	215	3	101
82	16038	16035	16253	3	218	4	101
83	16038	16036	16252	2	216	4	101
84	16036	16035	16250	1	215	3	101
85	16036	16034	16252	2	218	4	101
86	16037	16034	16251	3	217	5	101
87	16036	16034	16250	2	216	4	101
88	16039	16037	16253	2	216	4	101
89	16036	16034	16249	2	215	3	101
90	16034	16032	16248	2	216	4	101
91	16038	16036	16252	2	216	4	101
92	16036	16035	16250	1	215	3	101
93	16038	16035	16252	3	217	5	101
94	16034	16030	16249	4	219	5	101
95	16035	16034	16250	1	216	4	101
96	16038	16035	16252	3	217	4	101
97	16038	16036	16253	2	217	4	101
98	16032	16031	16246	1	215	3	101
99	16041	16037	16255	4	218	4	101
100	16038	16034	16253	4	219	5	101
101	16035	16034	16250	1	216	4	101
102	16033	16031	16248	2	217	5	101
103	16036	16034	16252	2	218	4	101
104	16037	16036	16252	1	216	4	101
105	16037	16035	16252	2	217	5	101
106	16032	16030	16248	2	218	4	101
107	16037	16035	16252	2	217	5	101
108	16038	16035	16252	3	217	5	101
109	16036	16035	16250	1	215	3	101
110	16035	16033	16249	2	216	4	101
111	16039	16036	16252	3	216	4	101
112	16036	16034	16253	2	219	3	101
113	16037	16036	16252	1	216	4	101
114	16032	16031	16248	1	217	3	101
115	16036	16035	16252	1	217	3	101
116	16038	16036	16252	2	216	4	101
117	16037	16035	16250	2	215	3	101
118	16033	16031	16248	2	217	5	101
119	16038	16036	16252	2	216	4	101
120	16036	16034	16251	2	217	3	101
121	16039	16037	16255	2	218	4	101
122	16034	16032	16248	2	216	4	101
123	16036	16034	16249	2	215	3	101
124	16038	16036	16252	2	216	4	101
125	16037	16035	16252	2	217	5	101
126	16032	16031	16246	1	215	3	101
127	16038	16035	16253	3	218	4	101
128	16036	16034	16255	2	221	3	101
129	16035	16034	16251	1	217	3	101
130	16036	16032	16249	4	217	5	101
131	16036	16034	16249	2	215	3	101
132	16038	16036	16252	2	216	4	101
133	16035	16032	16249	3	217	5	101
134	16036	16033	16251	3	218	4	101
135	16038	16035	16254	3	219	5	101
136	16037	16035	16252	2	217	5	101
137	16035	16034	16250	1	216	4	101
138	16034	16031	16247	3	216	4	101
139	16039	16036	16253	3	217	4	101
140	16036	16035	16250	1	215	3	101
141	16038	16036	16252	2	216	4	101
142	16032	16030	16248	2	218	4	101
143	16036	16035	16252	1	217	3	101
144	16037	16036	16252	1	216	4	101
145	16036	16034	16251	2	217	3	101
146	16036	16035	16251	1	216	4	101
147	16037	16034	16251	3	217	4	101
148	16035	16035	16250	0	215	3	101
149	16037	16035	16251	2	216	4	101
150	16039	16037	16255	2	218	4	101
151	16032	16030	16249	2	219	3	101
152	16037	16036	16252	1	216	4	101
153	16038	16035	16253	3	218	4	101
154	16038	16036	16253	2	217	3	101
155	16034	16030	16249	4	219	5	101
156	16036	16034	16254	2	220	4	101
157	16035	16035	16250	0	215	3	101
158	16038	16036	16252	2	216	4	101
159	16032	16030	16247	2	217	3	101
160	16037	16035	16252	2	217	5	101
161	16040	16035	16253	5	218	5	101
162	16035	16034	16250	1	216	4	101
163	16034	16030	16249	4	219	5	101
164	16038	16036	16252	2	216	4	101
165	16036	16035	16252	1	217	3	101
166	16038	16036	16252	2	216	4	101
167	16034	16032	16248	2	216	4	101
168	16036	16035	16250	1	215	3	101
169	16038	16035	16251	3	216	4	101
170	16036	16035	16250	1	215	3	101
171	16032	16031	16246	1	215	3	101
172	16039	16037	16253	2	216	4	101
173	16036	16035	16250	1	215	3	101
174	16038	16036	16252	2	216	4	101
175	16033	16032	16248	1	216	4	101
176	16036	16035	16252	1	217	3	101
177	16038	16036	16252	2	216	4	101
178	16038	16036	16252	2	216	4	101
179	16032	16031	16270	1	239	5	102
180	16038	16036	16252	2	216	4	101
181	16038	16036	16252	2	216	4	101
182	16036	16035	16250	1	215	3	101
183	16035	16033	16249	2	216	4	101
184	16036	16035	16250	1	215	3	101
185	16035	16035	16250	0	215	3	101
186	16037	16035	16252	2	217	5	101
187	16032	16029	16249	3	220	4	101
188	16037	16035	16252	2	217	5	101
189	16037	16035	16252	2	217	5	101
190	16036	16034	16250	2	216	4	101
191	16035	16032	16249	3	217	5	101
192	16038	16034	16251	4	217	5	101
193	16036	16034	16250	2	216	4	101
194	16036	16034	16252	2	218	4	101
195	16038	16036	16252	2	216	4	101
196	16036	16035	16252	1	217	3	101
197	16037	16036	16252	1	216	4	101
198	16033	16032	16247	1	215	3	101
199	16036	16035	16252	1	217	3	101
200	16038	16035	16253	3	218	4	101
201	16036	16034	16251	2	217	3	101
202	16036	16033	16250	3	217	5	101
203	16037	16035	16251	2	216	4	101
204	16036	16035	16250	1	215	3	101
205	16040	16036	16253	4	217	5	101
206	16037	16035	16251	2	216	4	101
207	16035	16033	16248	2	215	3	101
208	16038	16035	16253	3	218	4	101
209	16039	16035	16253	4	218	4	101
210	16035	16034	16249	1	215	3	101
211	16036	16035	16251	1	216	4	101
212	16036	16035	16250	1	215	3	101
213	16036	16033	16252	3	219	5	101
214	16036	16033	16250	3	217	5	101
215	16035	16033	16249	2	216	4	101
216	16039	16035	16255	4	220	5	101
217	16038	16034	16253	4	219	5	101
218	16032	16031	16247	1	216	4	101
219	16038	16035	16251	3	216	4	101
220	16038	16035	16252	3	217	5	101
221	16036	16033	16249	3	216	4	101
222	16033	16032	16248	1	216	4	101
223	16038	16036	16254	2	218	4	101
224	16035	16035	16250	0	215	3	101
225	16038	16036	16254	2	218	4	101
226	16032	16030	16247	2	217	3	101
227	16040	16037	16253	3	216	4	101
228	16038	16036	16254	2	218	4	101
229	16036	16034	16251	2	217	3	101
230	16034	16032	16248	2	216	4	101
231	16038	16035	16252	3	217	5	101
232	16036	16035	16250	1	215	3	101
233	16038	16036	16252	2	216	4	101
234	16034	16033	16249	1	216	4	101
235	16036	16034	16250	2	216	4	101
236	16038	16035	16251	3	216	4	101
237	16035	16032	16250	3	218	4	101
238	16037	16036	16260	1	224	5	102
239	16038	16035	16252	3	217	5	101
240	16036	16035	16250	1	215	3	101
241	16034	16031	16247	3	216	4	101
242	16038	16035	16253	3	218	4	101
243	16036	16035	16250	1	215	3	101
244	16038	16035	16251	3	216	4	101
245	16034	16032	16250	2	218	4	101
246	16035	16035	16250	0	215	3	101
247	16038	16035	16252	3	217	5	101
248	16035	16032	16251	3	219	5	101
