ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
282	4168406	4105514	4168595	62891	63081	11	97
283	4168275	4105538	4168477	62736	62939	12	99
284	4191161	4105629	4191357	85531	85728	13	98
285	4169165	4105512	4169357	63652	63845	15	98
286	4168622	4105550	4168817	63071	63267	11	97
287	4168260	4105553	4168456	62706	62903	10	97
288	4169197	4105559	4169390	63637	63831	12	99
289	4169003	4105497	4169199	63505	63702	10	97
290	4168719	4105522	4168919	63196	63397	9	97
291	4168745	4105530	4168940	63214	63410	11	98
292	4168663	4105542	4168859	63120	63316	9	98
293	4168788	4105501	4168983	63286	63482	10	97
294	4169269	4105555	4169470	63714	63915	11	98
295	4168557	4105537	4168756	63019	63219	11	98
296	4168528	4105509	4168720	63018	63211	9	97
297	4168699	4105518	4168889	63180	63371	9	97
298	4169461	4105547	4169647	63913	64100	12	98
299	4168516	4105541	4168712	62974	63171	12	99
300	4168542	4105524	4168742	63017	63218	11	97
