ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	8017	8015	8232	2	217	3	101
2	8022	8021	8236	1	215	3	101
3	8017	8016	8231	1	215	3	101
4	8022	8021	8238	1	217	3	101
5	8017	8014	8230	3	216	4	101
6	8020	8019	8236	1	217	3	101
7	8017	8016	8231	1	215	3	101
8	8022	8021	8236	1	215	3	101
9	8017	8016	8231	1	215	3	101
10	8022	8021	8238	1	217	3	101
11	8017	8016	8233	1	217	3	101
12	8020	8020	8236	0	216	2	101
13	8015	8015	8231	0	216	2	101
14	8022	8021	8236	1	215	3	101
15	8017	8015	8232	2	217	3	101
16	8022	8021	8236	1	215	3	101
17	8017	8016	8231	1	215	3	101
18	8022	8021	8238	1	217	3	101
19	8015	8015	8231	0	216	2	101
20	8024	8022	8238	2	216	3	101
21	8017	8016	8231	1	215	3	101
22	8022	8020	8236	2	216	4	101
23	8018	8016	8232	2	216	4	101
24	8018	8016	8232	2	216	4	101
25	8021	8019	8234	2	215	3	101
26	8018	8015	8231	3	216	4	101
27	8022	8020	8236	2	216	4	101
28	8018	8015	8233	3	218	4	101
29	8022	8021	8238	1	217	3	101
30	8017	8017	8232	0	215	3	101
31	8020	8020	8236	0	216	2	101
32	8016	8015	8232	1	217	3	101
33	8017	8017	8232	0	215	3	101
34	8022	8021	8236	1	215	3	101
35	8017	8016	8233	1	217	3	101
36	8022	8021	8236	1	215	3	101
37	8018	8016	8232	2	216	3	101
38	8020	8020	8234	0	214	2	101
39	8018	8016	8233	2	217	3	101
40	8017	8017	8232	0	215	3	101
41	8022	8021	8236	1	215	3	101
42	8018	8016	8233	2	217	3	101
43	8022	8021	8236	1	215	3	101
44	8015	8016	8230	-1	214	2	101
45	8019	8019	8234	0	215	3	101
46	8021	8020	8236	1	216	3	101
47	8018	8016	8233	2	217	3	101
48	8023	8020	8236	3	216	4	101
49	8018	8016	8233	2	217	3	101
50	8016	8017	8231	-1	214	2	101
51	8022	8021	8236	1	215	3	101
52	8018	8016	8232	2	216	4	101
53	8022	8021	8238	1	217	3	101
54	8017	8016	8232	1	216	4	101
55	8018	8017	8232	1	215	3	101
56	8021	8019	8234	2	215	3	101
57	8016	8015	8230	1	215	3	101
58	8022	8020	8236	2	216	4	101
59	8018	8016	8234	2	218	4	101
60	8018	8016	8234	2	218	4	101
61	8022	8020	8236	2	216	4	101
62	8017	8017	8232	0	215	3	101
63	8016	8016	8230	0	214	2	101
64	8022	8020	8235	2	215	3	101
65	8018	8017	8234	1	217	3	101
66	8021	8020	8237	1	217	3	101
67	8020	8019	8234	1	215	3	101
68	8018	8017	8234	1	217	3	101
69	8020	8019	8234	1	215	3	101
70	8018	8016	8233	2	217	3	101
71	8018	8017	8232	1	215	3	101
72	8022	8021	8236	1	215	3	101
73	8018	8017	8234	1	217	3	101
74	8018	8017	8232	1	215	3	101
75	8021	8020	8234	1	214	2	101
76	8018	8017	8232	1	215	3	101
77	8018	8017	8232	1	215	3	101
78	8022	8021	8236	1	215	3	101
79	8018	8017	8232	1	215	3	101
