ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	32070	32066	32285	4	219	4	101
2	32072	32069	32286	3	217	4	101
3	32072	32066	32286	6	220	5	101
4	32071	32066	32284	5	218	5	101
5	32073	32070	32288	3	218	5	101
6	32073	32070	32289	3	219	4	101
7	32072	32069	32285	3	216	4	101
8	32070	32067	32282	3	215	4	100
9	32077	32067	32290	10	223	6	101
10	32070	32067	32286	3	219	4	101
11	32073	32070	32288	3	218	4	101
12	32073	32069	32289	4	220	5	101
13	32072	32068	32286	4	218	4	101
14	32071	32067	32284	4	217	4	101
15	32073	32068	32289	5	221	5	101
16	32070	32066	32284	4	218	5	101
17	32070	32068	32285	2	217	4	101
18	32074	32070	32288	4	218	4	101
19	32072	32068	32286	4	218	4	101
20	32072	32067	32285	5	218	5	101
21	32070	32065	32284	5	219	5	101
22	32072	32067	32286	5	219	5	101
23	32072	32068	32286	4	218	4	101
24	32076	32073	32291	3	218	5	101
25	32069	32067	32284	2	217	4	101
26	32072	32068	32285	4	217	4	101
27	32072	32068	32286	4	218	4	101
28	32072	32067	32286	5	219	5	101
29	32069	32066	32284	3	218	5	101
30	32074	32070	32289	4	219	4	101
31	32072	32067	32286	5	219	4	101
32	32070	32065	32285	5	220	5	101
33	32072	32066	32288	6	222	5	101
34	32070	32066	32284	4	218	5	101
35	32074	32069	32287	5	218	4	101
36	32073	32071	32288	2	217	4	101
37	32072	32069	32286	3	217	4	101
38	32070	32066	32287	4	221	4	101
39	32074	32069	32289	5	220	4	101
40	32070	32067	32284	3	217	4	101
41	32075	32071	32290	4	219	4	101
42	32075	32072	32289	3	217	4	101
43	32072	32069	32287	3	218	4	101
44	32070	32066	32284	4	218	5	101
45	32069	32066	32284	3	218	5	101
46	32071	32066	32285	5	219	5	101
47	32074	32070	32287	4	217	4	101
48	32072	32065	32285	7	220	5	101
49	32070	32066	32283	4	217	4	101
50	32071	32066	32287	5	221	5	101
51	32070	32067	32284	3	217	4	101
52	32075	32069	32289	6	220	5	101
53	32070	32067	32285	3	218	5	101
54	32070	32066	32284	4	218	5	101
55	32069	32065	32284	4	219	5	101
56	32072	32067	32286	5	219	5	101
57	32072	32068	32287	4	219	5	101
58	32073	32069	32289	4	220	5	101
59	32071	32067	32286	4	219	5	101
60	32072	32067	32286	5	219	5	101
61	32071	32068	32286	3	218	5	101
62	32069	32066	32284	3	218	5	101
63	32075	32072	32289	3	217	4	101
64	32071	32067	32286	4	219	5	101
65	32071	32068	32287	3	219	4	101
66	32070	32067	32286	3	219	4	101
67	32070	32068	32285	2	217	4	101
68	32072	32068	32288	4	220	4	101
69	32071	32067	32285	4	218	5	101
70	32078	32073	32293	5	220	5	101
71	32070	32068	32285	2	217	4	101
72	32074	32070	32290	4	220	4	101
73	32070	32067	32284	3	217	4	101
74	32071	32068	32286	3	218	5	101
75	32071	32067	32284	4	217	4	101
76	32074	32069	32289	5	220	4	101
77	32070	32065	32284	5	219	6	101
78	32072	32068	32288	4	220	5	101
79	32075	32069	32289	6	220	5	101
80	32072	32067	32286	5	219	5	101
81	32071	32066	32284	5	218	5	101
82	32070	32067	32285	3	218	5	101
83	32071	32067	32286	4	219	5	101
84	32073	32067	32286	6	219	5	101
85	32072	32068	32286	4	218	5	101
86	32070	32068	32285	2	217	4	101
87	32075	32072	32291	3	219	4	101
88	32076	32072	32290	4	218	4	101
89	32072	32069	32287	3	218	4	101
90	32070	32067	32286	3	219	4	101
91	32071	32067	32284	4	217	4	101
92	32072	32068	32288	4	220	4	101
93	32070	32067	32286	3	219	4	101
94	32072	32069	32286	3	217	4	101
95	32074	32071	32288	3	217	4	101
96	32073	32069	32288	4	219	5	101
97	32070	32068	32285	2	217	4	101
98	32072	32067	32286	5	219	6	101
99	32070	32067	32286	3	219	4	101
100	32074	32068	32287	6	219	5	101
101	32070	32066	32284	4	218	5	101
102	32072	32069	32286	3	217	4	101
103	32074	32070	32288	4	218	5	101
104	32070	32068	32288	2	220	4	101
105	32070	32068	32285	2	217	4	101
106	32071	32066	32284	5	218	5	101
107	32072	32070	32287	2	217	4	101
108	32070	32068	32285	2	217	4	101
109	32072	32069	32288	3	219	4	101
110	32071	32067	32285	4	218	4	101
111	32076	32073	32290	3	217	4	101
112	32070	32067	32284	3	217	4	101
113	32073	32070	32288	3	218	4	101
114	32070	32066	32286	4	220	5	101
115	32071	32067	32284	4	217	4	101
116	32071	32068	32286	3	218	5	101
117	32073	32068	32287	5	219	5	101
118	32074	32070	32287	4	217	4	101
119	32071	32069	32286	2	217	4	101
120	32072	32068	32286	4	218	5	101
121	32072	32067	32287	5	220	5	101
122	32071	32068	32286	3	218	5	101
123	32070	32066	32285	4	219	5	101
124	32072	32068	32286	4	218	5	101
125	32073	32069	32288	4	219	5	101
126	32075	32070	32289	5	219	5	101
127	32070	32067	32285	3	218	5	101
128	32070	32067	32285	3	218	5	101
129	32072	32067	32288	5	221	5	101
130	32070	32066	32285	4	219	5	101
131	32071	32067	32286	4	219	5	101
132	32071	32067	32286	4	219	4	101
133	32077	32073	32291	3	218	4	101
134	32070	32067	32286	3	219	4	101
135	32072	32068	32287	4	219	4	101
136	32070	32067	32286	3	219	4	101
137	32074	32069	32289	5	220	4	101
138	32070	32067	32284	3	217	4	101
139	32073	32070	32287	3	217	4	101
140	32074	32070	32291	4	221	4	101
141	32072	32069	32287	3	218	4	101
142	32070	32067	32286	3	219	4	101
143	32070	32067	32284	3	217	4	101
144	32073	32067	32286	6	219	5	101
