ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
200	2052023	2052019	2052252	3	233	6	108
201	2052022	2052017	2052250	5	233	5	109
202	2052030	2052027	2052260	3	233	4	108
203	2052020	2052014	2052247	5	233	5	108
204	2052030	2052020	2052259	10	239	7	109
205	2052400	2052006	2052627	393	621	7	109
206	2052011	2052005	2052242	6	237	5	108
207	2052025	2052014	2052252	10	238	7	109
208	2052016	2052011	2052244	5	233	5	108
209	2052011	2052007	2052238	3	231	4	108
210	2052016	2052010	2052244	6	234	5	109
211	2052016	2052012	2052242	3	230	4	108
212	2052569	2052015	2052792	554	777	7	109
213	2052027	2052020	2052254	6	234	6	109
214	2052018	2052012	2052247	6	235	4	108
215	2052016	2052011	2052243	4	232	4	108
216	2052025	2052017	2052255	8	238	6	109
217	2052019	2052011	2052246	7	235	6	108
218	2052017	2052012	2052245	5	233	4	108
219	2052407	2052014	2052631	392	617	8	110
220	2052015	2052010	2052243	5	233	6	108
221	2052017	2052008	2052246	8	238	5	108
222	2052019	2052008	2052249	11	241	8	109
223	2052019	2052012	2052247	6	235	6	108
224	2052016	2052002	2052244	14	242	8	109
225	2052019	2052016	2052245	3	229	4	108
226	2052576	2052022	2052801	553	779	6	109
227	2052025	2052020	2052252	5	232	4	109
228	2052018	2052010	2052246	7	236	6	108
229	2052022	2052017	2052251	5	234	7	108
230	2052027	2052021	2052255	5	234	7	109
231	2052018	2052012	2052248	6	236	7	108
232	2052006	2052002	2052236	3	234	5	108
233	2052409	2052021	2052637	388	616	8	110
234	2052003	2051998	2052230	4	232	5	108
235	2052011	2052008	2052239	3	231	6	108
236	2052026	2052018	2052254	7	236	5	109
237	2052010	2052006	2052239	4	233	4	108
238	2052017	2052013	2052244	3	231	5	108
239	2052023	2052013	2052252	10	239	7	109
240	2052573	2052010	2052799	562	789	7	109
241	2052018	2052012	2052248	6	236	5	108
242	2052020	2052002	2052248	17	246	7	111
243	2052018	2052011	2052246	7	235	7	108
244	2052017	2052008	2052243	8	235	7	108
245	2052414	2052020	2052642	394	622	11	110
246	2052005	2051998	2052231	6	233	5	108
247	2052018	2052009	2052247	9	238	6	108
248	2052022	2052011	2052250	11	239	6	109
249	2052020	2052016	2052247	3	231	4	108
250	2052023	2052017	2052252	6	235	5	108
251	2052016	2052009	2052245	6	236	6	109
252	2052586	2052032	2052813	554	781	8	109
253	2052015	2052008	2052242	6	234	5	108
254	2052022	2052015	2052250	7	235	6	109
255	2052017	2052008	2052243	8	235	6	108
256	2052012	2052008	2052241	4	233	5	108
257	2052037	2052028	2052262	8	234	5	109
258	2052017	2052014	2052248	3	234	6	108
259	2052410	2052022	2052635	387	613	7	109
260	2052016	2052007	2052244	9	237	7	109
261	2052016	2052012	2052244	3	232	4	108
262	2052010	2052003	2052238	7	235	5	108
