RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17660	1	64147	64138	64344	9	206	6	94
17660	2	64144	64138	64342	6	204	5	94
17660	3	64142	64136	64341	6	205	5	94
17660	4	64144	64137	64344	7	207	6	94
17660	5	64143	64134	64340	9	206	6	94
17660	6	64145	64139	64345	6	206	5	94
17660	7	64140	64133	64342	7	209	7	94
17660	8	64144	64137	64344	7	207	6	94
17660	9	64137	64131	64338	6	207	6	94
17660	10	64144	64138	64344	6	206	5	94
17660	11	64142	64137	64342	5	205	6	94
17660	12	64144	64136	64344	8	208	6	94
17660	13	64148	64140	64347	8	207	8	94
17660	14	64139	64131	64338	8	207	7	94
17660	15	64144	64138	64342	6	204	5	94
17660	16	64141	64133	64339	8	206	6	94
17660	17	64145	64139	64344	6	205	6	94
17660	18	64140	64131	64339	9	208	7	94
17660	19	64145	64138	64343	7	205	6	94
17660	20	64141	64136	64340	5	204	5	94
17660	21	64144	64136	64343	8	207	7	94
17660	22	64144	64138	64342	6	204	5	94
17660	23	64140	64131	64339	9	208	6	94
17660	24	64144	64138	64342	6	204	5	94
17660	25	64141	64134	64339	7	205	5	94
17660	26	64143	64137	64345	6	208	7	94
17660	27	64140	64132	64339	8	207	7	94
17660	28	64144	64137	64341	7	204	5	94
17660	29	64145	64138	64345	7	207	6	94
17660	30	64137	64131	64336	6	205	6	94
17660	31	64145	64138	64343	7	205	6	94
17660	32	64146	64138	64346	8	208	6	94
17660	33	64138	64132	64336	6	204	5	94
17660	34	64147	64140	64345	7	205	5	94
17660	35	64144	64136	64341	8	205	6	94
17660	36	64140	64133	64339	7	206	6	94
17660	37	64144	64137	64344	7	207	6	94
17660	38	64146	64139	64346	7	207	5	94
17660	39	64139	64131	64338	8	207	6	94
17660	40	64144	64137	64343	7	206	5	94
17660	41	64146	64137	64343	9	206	6	94
17660	42	64138	64132	64338	6	206	5	94
17660	43	64146	64138	64345	8	207	5	94
17660	44	64143	64136	64341	7	205	6	94
17660	45	64140	64134	64339	6	205	5	94
17660	46	64144	64137	64343	7	206	5	94
17660	47	64146	64139	64344	7	205	5	94
17660	48	64144	64137	64343	7	206	6	94
17660	49	64140	64133	64340	7	207	5	94
17660	50	64144	64137	64342	7	205	6	94
17660	51	64145	64136	64344	9	208	6	94
17660	52	64143	64137	64342	6	205	5	94
17660	53	64140	64133	64338	7	205	6	94
17660	54	64146	64139	64344	7	205	5	94
17660	55	64143	64137	64343	6	206	5	94
17660	56	64140	64132	64338	8	206	6	94
17660	57	64144	64137	64343	7	206	5	94
17660	58	64146	64137	64346	9	209	6	94
17660	59	64138	64131	64337	7	206	5	94
17660	60	64144	64137	64344	7	207	6	94
17660	61	64146	64138	64344	8	206	6	94
17660	62	64143	64136	64341	7	205	6	94
17660	63	64140	64133	64341	7	208	7	94
17660	64	64143	64136	64343	7	207	6	94
17660	65	64146	64138	64344	8	206	6	94
17660	66	64138	64131	64336	7	205	6	94
17660	67	64145	64137	64345	8	208	6	94
17660	68	64144	64136	64343	8	207	6	94
17660	69	64141	64134	64340	7	206	6	94
17660	70	64143	64136	64340	7	204	5	94
17660	71	64143	64136	64341	7	205	6	94
17660	72	64140	64129	64339	11	210	7	94
17660	73	64144	64137	64345	7	208	7	94
17660	74	64146	64138	64347	8	209	7	94
17660	75	64140	64133	64339	7	206	7	94
17660	76	64147	64138	64347	9	209	6	94
17660	77	64142	64136	64343	6	207	6	94
17660	78	64145	64137	64346	8	209	7	94
17660	79	64144	64137	64344	7	207	6	94
17660	80	64143	64137	64344	6	207	5	94
17660	81	64136	64128	64333	8	205	6	94
17660	82	64143	64134	64342	9	208	7	94
17660	83	64145	64138	64343	7	205	5	94
17660	84	64143	64136	64340	7	204	5	94
17660	85	64145	64139	64344	6	205	5	94
17660	86	64140	64134	64338	6	204	5	94
17660	87	64144	64135	64341	9	206	6	94
17660	88	64143	64137	64343	6	206	5	94
17660	89	64146	64139	64344	7	205	5	94
17660	90	64143	64136	64341	7	205	6	94
17660	91	64142	64136	64343	6	207	6	94
17660	92	64141	64133	64341	8	208	6	94
17660	93	64143	64135	64344	8	209	7	94
17660	94	64145	64136	64344	9	208	6	94
17660	95	64143	64137	64343	6	206	7	94
17660	96	64145	64137	64343	8	206	6	94
17660	97	64140	64135	64341	5	206	5	94
17660	98	64143	64136	64343	7	207	5	94
17660	99	64142	64136	64341	6	205	6	94
17660	100	64143	64136	64344	7	208	7	94
17660	101	64143	64137	64341	6	204	5	94
17660	102	64143	64138	64342	5	204	5	94
17660	103	64139	64130	64339	9	209	6	94
17660	104	64146	64136	64343	10	207	6	94
17660	105	64146	64137	64345	9	208	6	94
17660	106	64142	64137	64341	5	204	5	94
17660	107	64146	64138	64346	8	208	6	94
17660	108	64136	64130	64334	6	204	5	94
17660	109	64145	64137	64344	8	207	5	94
17660	110	64143	64137	64342	6	205	6	94
17660	111	64143	64137	64341	6	204	5	94
17660	112	64146	64136	64345	10	209	7	94
17660	113	64142	64135	64341	7	206	6	94
17660	114	64138	64130	64338	8	208	6	94
17660	115	64143	64137	64343	6	206	5	94
17660	116	64145	64136	64344	9	208	6	94
17660	117	64143	64136	64343	7	207	6	94
17660	118	64146	64138	64344	8	206	6	94
17660	119	64137	64131	64338	6	207	6	94
17660	120	64144	64137	64345	7	208	6	94
17660	121	64143	64137	64341	6	204	5	94
17660	122	64142	64136	64343	6	207	6	94
17660	123	64145	64138	64343	7	205	5	94
17660	124	64139	64132	64337	7	205	6	94
17660	125	64145	64135	64346	10	211	6	94
17660	126	64143	64135	64342	8	207	6	94
17660	127	64146	64138	64345	8	207	5	94
17660	128	64143	64136	64343	7	207	6	94
17660	129	64138	64131	64338	7	207	5	94
17660	130	64143	64137	64343	6	206	5	94
17660	131	64143	64136	64341	7	205	6	94
17660	132	64144	64137	64344	7	207	6	94
17660	133	64143	64137	64341	6	204	5	94
17660	134	64139	64133	64338	6	205	5	94
17660	135	64143	64135	64343	8	208	6	94
17660	136	64145	64137	64344	8	207	5	94
17660	137	64143	64136	64343	7	207	6	94
17660	138	64140	64131	64339	9	208	6	94
17660	139	64143	64135	64341	8	206	7	94
17660	140	64146	64137	64346	9	209	7	94
17660	141	64143	64137	64342	6	205	6	94
17660	142	64143	64136	64343	7	207	6	94
17660	143	64146	64137	64345	9	208	6	94
17660	144	64136	64130	64336	6	206	5	94
17660	145	64145	64137	64342	8	205	5	94
17660	146	64146	64140	64346	6	206	7	94
17660	147	64146	64136	64345	10	209	6	94
17660	148	64143	64135	64342	8	207	6	94
17660	149	64144	64136	64346	8	210	8	94
17660	150	64141	64132	64341	9	209	7	94
17660	151	64144	64138	64345	6	207	6	94
17660	152	64143	64135	64343	8	208	7	94
17660	153	64142	64137	64341	5	204	5	94
17660	154	64145	64137	64343	8	206	6	94
17660	155	64138	64131	64337	7	206	5	94
17660	156	64145	64137	64344	8	207	7	94
17660	157	64142	64136	64341	6	205	6	94
17660	158	64145	64136	64344	9	208	6	94
17660	159	64143	64137	64342	6	205	6	94
17660	160	64144	64136	64342	8	206	6	94
17660	161	64139	64132	64337	7	205	6	94
17660	162	64144	64137	64344	7	207	6	94
17660	163	64145	64137	64345	8	208	6	94
17660	164	64144	64137	64344	7	207	6	94
17660	165	64145	64138	64346	7	208	6	94
17660	166	64137	64130	64336	7	206	5	94
17660	167	64146	64137	64345	9	208	6	94
17660	168	64142	64135	64341	7	206	6	94
17660	169	64145	64136	64342	9	206	6	94
17660	170	64144	64137	64344	7	207	6	94
17660	171	64138	64130	64337	8	207	6	94
17660	172	64144	64137	64343	7	206	5	94
17660	173	64143	64138	64342	5	204	5	94
17660	174	64144	64136	64346	8	210	6	94
17660	175	64142	64136	64341	6	205	6	94
17660	176	64138	64130	64338	8	208	6	94
17660	177	64144	64136	64342	8	206	6	94
17660	178	64144	64137	64345	7	208	6	94
17660	179	64143	64135	64342	8	207	8	94
17660	180	64148	64139	64346	9	207	7	94
17660	181	64138	64132	64336	6	204	5	94
17660	182	64143	64136	64342	7	206	6	94
17660	183	64143	64137	64342	6	205	5	94
17660	184	64143	64136	64341	7	205	6	94
17660	185	64142	64134	64342	8	208	6	94
17660	186	64142	64135	64340	7	205	6	94
17660	187	64145	64137	64343	8	206	6	94
17660	188	64144	64138	64346	6	208	5	95
17660	189	64145	64137	64345	8	208	6	94
17660	190	64137	64131	64337	6	206	5	94
17660	191	64144	64138	64343	6	205	5	94
17660	192	64142	64136	64341	6	205	6	94
17660	193	64143	64137	64341	6	204	5	94
17660	194	64144	64137	64343	7	206	6	94
17660	195	64137	64130	64337	7	207	6	94
17660	196	64145	64137	64343	8	206	6	94
17660	197	64144	64137	64344	7	207	6	94
17660	198	64142	64136	64341	6	205	5	94
17660	199	64141	64135	64340	6	205	6	94
17660	200	64146	64138	64344	8	206	6	94
17660	201	64144	64138	64342	6	204	5	94
17660	202	64138	64131	64337	7	206	7	94
17660	203	64143	64137	64343	6	206	5	94
17660	204	64144	64136	64343	8	207	6	94
17660	205	64145	64139	64344	6	205	5	94
17660	206	64138	64132	64337	6	205	6	94
17660	207	64145	64138	64345	7	207	5	94
17660	208	64145	64136	64345	9	209	7	94
17660	209	64139	64130	64339	9	209	6	94
17660	210	64144	64137	64345	7	208	7	94
17660	211	64145	64138	64345	7	207	5	94
17660	212	64143	64137	64342	6	205	6	94
17660	213	64139	64132	64339	7	207	6	94
17660	214	64145	64138	64345	7	207	5	94
17660	215	64145	64138	64345	7	207	6	94
17660	216	64140	64133	64340	7	207	5	94
17660	217	64145	64138	64345	7	207	6	94
17660	218	64145	64138	64345	7	207	5	94
17660	219	64139	64131	64338	8	207	6	94
17660	220	64146	64140	64347	6	207	5	95
17660	221	64144	64136	64343	8	207	7	94
17660	222	64144	64137	64346	7	209	5	94
17660	223	64137	64130	64336	7	206	5	94
17660	224	64143	64137	64341	6	204	5	94
17660	225	64145	64138	64343	7	205	5	94
17660	226	64138	64132	64338	6	206	7	94
17660	227	64145	64138	64344	7	206	5	94
17660	228	64143	64137	64341	6	204	5	94
17660	229	64140	64133	64338	7	205	5	94
17660	230	64144	64137	64344	7	207	8	94
17660	231	64146	64138	64345	8	207	5	94
17660	232	64139	64132	64340	7	208	7	94
17660	233	64144	64137	64343	7	206	5	94
17660	234	64145	64138	64344	7	206	6	94
17660	235	64141	64135	64339	6	204	5	94
17660	236	64147	64140	64346	7	206	6	94
17660	237	64143	64137	64342	6	205	6	94
17660	238	64146	64137	64343	9	206	6	94
17660	239	64140	64133	64339	7	206	5	94
17660	240	64146	64139	64346	7	207	5	94
17660	241	64143	64138	64342	5	204	5	94
17660	242	64139	64132	64338	7	206	6	94
17660	243	64145	64138	64344	7	206	5	94
17660	244	64143	64136	64343	7	207	6	94
17660	245	64140	64133	64338	7	205	5	94
17660	246	64144	64137	64344	7	207	7	94
17660	247	64146	64137	64345	9	208	6	94
17660	248	64138	64133	64337	5	204	5	94
17660	249	64147	64138	64346	9	208	6	94
17660	250	64144	64137	64343	7	206	5	94
17660	251	64140	64133	64339	7	206	6	94
17660	252	64143	64137	64343	6	206	5	94
17660	253	64144	64136	64343	8	207	6	94
17660	254	64140	64134	64339	6	205	6	94
17660	255	64143	64135	64343	8	208	7	94
17660	256	64145	64138	64343	7	205	5	94
17660	257	64144	64138	64344	6	206	5	94
17660	258	64139	64131	64338	8	207	7	94
17660	259	64144	64139	64343	5	204	5	94
17660	260	64146	64139	64344	7	205	5	94
17660	261	64137	64132	64336	5	204	5	94
17660	262	64145	64137	64345	8	208	6	94
17660	263	64145	64138	64345	7	207	6	94
17660	264	64137	64131	64336	6	205	6	94
17660	265	64147	64139	64346	8	207	5	94
17660	266	64144	64138	64344	6	206	5	94
17660	267	64140	64133	64339	7	206	6	94
17660	268	64143	64138	64342	5	204	5	94
17660	269	64147	64138	64346	9	208	6	94
17660	270	64137	64132	64336	5	204	5	94
17660	271	64148	64139	64346	9	207	6	94
17660	272	64144	64137	64343	7	206	5	94
17660	273	64140	64133	64338	7	205	5	94
17660	274	64143	64138	64342	5	204	5	94
17660	275	64143	64137	64342	6	205	6	94
17660	276	64140	64133	64340	7	207	5	94
17660	277	64144	64137	64343	7	206	5	94
17660	278	64146	64137	64346	9	209	7	94
17660	279	64138	64131	64337	7	206	5	94
17660	280	64146	64138	64345	8	207	7	94
17660	281	64143	64136	64342	7	206	6	94
17660	282	64140	64133	64338	7	205	5	94
17660	283	64145	64138	64344	7	206	5	94
17660	284	64144	64138	64342	6	204	5	94
17660	285	64138	64130	64338	8	208	6	94
17660	286	64144	64137	64341	7	204	5	94
17660	287	64147	64137	64346	10	209	6	94
17660	288	64138	64132	64336	6	204	5	94
17660	289	64146	64139	64346	7	207	5	94
17660	290	64143	64138	64344	5	206	5	94
17660	291	64140	64133	64338	7	205	5	94
17660	292	64149	64141	64348	8	207	6	94
17660	293	64146	64138	64345	8	207	5	94
17660	294	64138	64133	64337	5	204	5	94
17660	295	64144	64137	64344	7	207	6	94
17660	296	64146	64139	64345	7	206	6	94
17660	297	64139	64133	64338	6	205	6	94
17660	298	64146	64137	64346	9	209	7	94
17660	299	64138	64129	64337	9	208	6	94
17660	300	64145	64139	64344	6	205	5	94
