RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17420	1	4009	4010	4206	-1	196	2	93
17420	2	4012	4011	4208	1	197	3	93
17420	3	4004	4003	4201	1	198	2	93
17420	4	4012	4010	4209	2	199	3	93
17420	5	4010	4010	4206	0	196	2	93
17420	6	4010	4009	4207	1	198	2	93
17420	7	4010	4010	4206	0	196	2	93
17420	8	4004	4005	4201	-1	196	2	93
17420	9	4011	4011	4208	0	197	3	93
17420	10	4010	4009	4207	1	198	2	93
17420	11	4012	4010	4211	2	201	3	93
17420	12	4004	4003	4201	1	198	2	93
17420	13	4012	4010	4209	2	199	3	93
17420	14	4010	4010	4206	0	196	2	93
17420	15	4010	4009	4207	1	198	2	93
17420	16	4010	4008	4207	2	199	3	93
17420	17	4007	4008	4204	-1	196	2	93
17420	18	4012	4010	4207	2	197	3	93
17420	19	4010	4009	4207	1	198	2	93
17420	20	4012	4011	4208	1	197	3	93
17420	21	4003	4004	4200	-1	196	2	93
17420	22	4010	4010	4208	0	198	2	93
17420	23	4009	4010	4206	-1	196	2	93
17420	24	4010	4010	4206	0	196	2	93
17420	25	4007	4005	4204	2	199	3	93
17420	26	4009	4010	4208	-1	198	2	93
17420	27	4012	4011	4208	1	197	3	93
17420	28	4009	4010	4206	-1	196	2	93
17420	29	4011	4011	4208	0	197	3	93
17420	30	4004	4004	4200	0	196	2	93
17420	31	4010	4010	4206	0	196	2	93
17420	32	4012	4010	4209	2	199	3	93
17420	33	4013	4010	4212	3	202	3	93
17420	34	4006	4004	4203	2	199	3	93
17420	35	4009	4009	4207	0	198	2	93
17420	36	4011	4011	4208	0	197	3	93
17420	37	4009	4010	4206	-1	196	2	93
17420	38	4009	4009	4207	0	198	2	93
17420	39	4006	4005	4203	1	198	2	93
17420	40	4010	4009	4205	1	196	2	93
17420	41	4011	4011	4208	0	197	3	93
17420	42	4010	4009	4209	1	200	2	93
17420	43	4005	4005	4202	0	197	3	93
17420	44	4010	4009	4207	1	198	2	93
17420	45	4011	4011	4208	0	197	3	93
17420	46	4010	4010	4206	0	196	2	93
17420	47	4006	4006	4203	0	197	2	93
17420	48	4011	4009	4208	2	199	3	93
17420	49	4009	4010	4206	-1	196	2	93
17420	50	4012	4010	4209	2	199	3	93
17420	51	4010	4009	4207	1	198	2	93
17420	52	4005	4005	4204	0	199	3	93
17420	53	4009	4010	4208	-1	198	2	93
17420	54	4010	4010	4206	0	196	2	93
17420	55	4012	4010	4209	2	199	3	93
17420	56	4003	4004	4200	-1	196	2	93
17420	57	4011	4011	4208	0	197	3	93
17420	58	4010	4009	4207	1	198	2	93
17420	59	4012	4010	4209	2	199	3	93
17420	60	4009	4010	4204	-1	194	2	93
