"ITERNUM"	"METIME1"	"METIME2"
200	256576	256572
201	257376	256565
202	256566	256572
203	256568	256564
204	256575	256569
205	256573	256567
206	256571	256566
207	256577	256568
208	256565	256563
209	256695	256574
210	256575	256564
211	256571	256564
212	256570	256570
213	256578	256569
214	256573	256567
215	256572	256567
216	256566	256563
217	256570	256567
218	256571	256567
219	256571	256571
220	256568	256573
221	256572	256571
222	256563	256573
223	256565	256566
224	256570	256569
225	256570	256569
226	256571	256566
227	256579	256562
228	256569	256576
229	257128	256566
230	256572	256563
231	256569	256566
232	256576	256566
233	256564	256569
234	256574	256565
235	256570	256572
236	256567	256570
237	256571	256695
238	256566	256565
239	256571	256564
240	256576	256562
241	256582	256562
242	256569	256570
243	256577	256568
244	256566	256570
245	256564	256570
246	256571	256562
247	256571	256568
248	256570	256570
249	256568	256564
250	256575	256567
251	256575	256568
252	256564	256567
253	256567	256569
254	256564	256565
255	256575	256569
256	256572	256567
257	257377	256565
258	256573	256561
259	256570	256569
260	256571	256558
261	256571	256571
262	256575	256562
263	256573	256568
264	256569	256570
265	256569	256691
266	256573	256560
267	256573	256565
268	256565	256564
269	256575	256572
270	256578	256568
271	256566	256570
272	256572	256568
273	256573	256565
274	256565	256570
275	256565	256569
276	256565	256568
277	256568	256563
278	256573	256563
279	256573	256565
280	256570	256568
281	256573	256566
282	256569	256567
283	256570	256570
284	256565	256574
285	257132	256566
286	256573	256574
287	256567	256570
288	256569	256568
289	256576	256565
290	256567	256569
291	256577	256564
292	256565	256574
293	256568	256694
294	256566	256568
295	256569	256572
296	256568	256561
297	256571	256568
298	256571	256564
299	256578	256561
300	256579	256563
301	256572	256566
302	256568	256567
303	256571	256570
304	256563	256573
305	256575	256559
306	256580	256562
307	256579	256564
308	256569	256565
309	256571	256565
310	256573	256568
311	256569	256568
312	256570	256569
313	257376	256568
314	256578	256563
315	256568	256570
316	256572	256563
317	256572	256563
318	256572	256567
319	256570	256564
320	256570	256564
321	256567	256687
322	256573	256568
323	256572	256565
324	256565	256598
325	256575	256565
326	256567	256566
327	256567	256567
328	256578	256561
329	256570	256571
330	256569	256569
331	256575	256563
332	256571	256569
333	256571	256568
334	256576	256561
335	256569	256566
336	256575	256560
337	256571	256569
338	256570	256573
339	256567	256570
340	256573	256566
341	257136	256564
342	256572	256568
343	256566	256566
344	256570	256566
345	256577	256565
346	256569	256575
347	256622	256575
348	256572	256561
349	256575	256812
350	256567	256559
351	256571	256562
352	256572	256565
353	256573	256564
354	256569	256575
355	256565	256566
356	256569	256565
357	256571	256564
358	256569	256564
359	256577	256562
360	256578	256568
361	256570	256567
362	256570	256559
363	256570	256573
364	256566	256566
365	256573	256566
366	256571	256572
367	256575	256569
368	256573	256568
369	257386	256569
370	256575	256563
371	256571	256570
372	256571	256568
373	256571	256566
374	256577	256572
375	256567	256572
376	256569	256566
377	256568	256701
378	256575	256570
379	256577	256560
380	256574	256572
381	256565	256575
382	256571	256570
383	256565	256572
384	256565	256565
385	256574	256565
386	256571	256573
387	256569	256568
388	256566	256570
389	256579	256564
390	256564	256568
391	256566	256568
392	256565	256565
393	256568	256562
394	256579	256569
395	256564	256573
396	256567	256569
397	257138	256571
398	256564	256574
399	256568	256566
400	256567	256569
401	256570	256572
402	256574	256570
403	256569	256567
404	256568	256564
405	256567	256689
406	256573	256568
407	256566	256565
408	256570	256565
409	256572	256579
410	256570	256568
411	256569	256568
412	256570	256564
413	256570	256568
414	256571	256565
415	256564	256570
416	256574	256572
417	256576	256568
418	256572	256565
419	256570	256567
420	256567	256561
421	256566	256565
422	256573	256566
423	256572	256573
424	256567	256571
425	257366	256565
426	256570	256566
427	256574	256565
428	256566	256569
429	256568	256563
430	256574	256569
431	256570	256570
432	256571	256564
433	256571	256684
434	256569	256568
435	256566	256566
436	256575	256561
437	256570	256573
438	256570	256566
439	256573	256560
440	256574	256568
441	256567	256569
442	256565	256571
443	256569	256566
444	256575	256567
445	256573	256564
446	256574	256565
447	256569	256565
448	256571	256568
449	256572	256568
450	256572	256563
451	256569	256572
452	256572	256572
453	256574	257128
454	256565	256567
455	256566	256566
456	256565	256568
457	256565	256563
458	256566	256577
459	256567	256564
460	256570	256569
461	256572	256691
462	256575	256564
463	256578	256567
464	256577	256562
465	256570	256571
466	256569	256572
467	256576	256558
468	256570	256570
469	256570	256567
470	256564	256561
471	256576	256563
472	256565	257381
473	256572	256570
474	256569	256566
475	256568	256569
476	256571	256565
477	256570	256567
478	256567	256563
479	256572	256568
480	256572	256568
481	256574	256567
482	256571	256567
483	256569	256571
484	256567	256573
485	256576	256563
486	256573	256572
487	256572	256567
488	256568	256568
489	256568	256689
490	256573	256563
491	256568	256567
492	256566	256597
493	256576	256568
494	256568	256564
495	256567	256570
496	256574	256566
497	256568	256565
498	256566	256565
499	256573	256563
500	256567	257134
501	256571	256568
502	256565	256569
503	256575	256562
504	256566	256563
505	256574	256565
506	256562	256565
507	256564	256569
508	256573	256564
509	256574	256565
510	256573	256564
511	256581	256563
512	256575	256568
513	256567	256569
514	256565	256574
515	256620	256572
516	256570	256568
517	256571	256812
518	256576	256566
519	256577	256563
520	256571	256562
521	256571	256573
522	256570	256566
523	256564	256571
524	256571	256565
525	256571	256570
526	256570	256564
527	256578	256566
528	256565	257382
529	256564	256570
530	256573	256563
531	256564	256572
532	256567	256569
533	256566	256571
534	256577	256561
535	256577	256564
536	256573	256568
537	256570	256566
538	256577	256565
539	256577	256566
540	256565	256575
541	256567	256569
542	256566	256575
543	256567	256566
544	256575	256561
545	256580	256699
546	256570	256568
547	256566	256569
548	256567	256570
549	256569	256566
550	256581	256565
551	256572	256568
552	256575	256566
553	256577	256564
554	256572	256572
555	256570	256566
556	256573	257136
557	256569	256567
558	256569	256566
559	256569	256562
560	256571	256571
561	256576	256562
562	256578	256567
563	256563	256575
564	256573	256566
565	256570	256568
566	256567	256569
567	256567	256573
568	256578	256563
569	256571	256570
570	256568	256569
571	256580	256563
572	256565	256572
573	256574	256681
574	256576	256565
575	256567	256570
576	256568	256572
577	256567	256569
578	256572	256564
579	256576	256566
580	256566	256572
581	256567	256566
582	256566	256567
583	256576	256564
584	256573	257370
585	256572	256562
586	256575	256567
587	256573	256570
588	256567	256573
589	256575	256569
590	256571	256562
591	256572	256572
592	256572	256567
593	256569	256569
594	256569	256565
595	256570	256567
596	256564	256573
597	256574	256566
598	256571	256568
599	256564	256571
600	256574	256562
601	256570	256570
602	256692	256567
603	256570	256571
604	256566	256567
605	256571	256573
606	256570	256570
607	256578	256567
608	256572	256565
609	256570	256570
610	256573	256567
611	256567	256571
612	256566	257134
613	256566	256570
614	256565	256570
615	256572	256562
616	256572	256562
617	256569	256564
618	256576	256564
619	256572	256572
620	256567	256571
621	256565	256568
622	256569	256565
623	256570	256569
624	256564	256566
625	256572	256566
626	256570	256571
627	256570	256566
628	256573	256569
629	256565	256569
630	256691	256564
631	256570	256570
632	256562	256566
633	256573	256567
634	256568	256565
635	256570	256568
636	256571	256570
637	256565	256569
638	256570	256567
639	256572	256571
640	256570	257376
641	256577	256560
642	256570	256568
643	256569	256565
644	256568	256566
645	256576	256566
646	256567	256561
647	256573	256567
648	256573	256570
649	256573	256563
650	256574	256564
651	256567	256569
652	256568	256568
653	256575	256561
654	256565	256573
655	256572	256563
656	256567	256573
657	256566	256562
658	256691	256569
659	256567	256569
660	256567	256567
661	256601	256571
662	256573	256570
663	256577	256559
664	256577	256566
665	256566	256569
666	256571	256568
667	256577	256564
668	256569	257137
669	256573	256570
670	256570	256563
671	256576	256564
672	256576	256562
673	256568	256572
674	256567	256565
675	256568	256565
676	256571	256568
677	256570	256567
678	256570	256563
679	256567	256568
680	256570	256569
681	256569	256564
682	256564	256566
683	256571	256625
684	256573	256564
685	256572	256569
686	256807	256567
687	256568	256565
688	256564	256570
689	256561	256572
690	256575	256562
691	256568	256566
692	256577	256564
693	256565	256568
694	256570	256567
695	256577	256564
696	256572	257379
697	256573	256569
698	256575	256569
699	256571	256567
700	256567	256566
701	256567	256565
702	256568	256567
703	256573	256566
704	256574	256565
705	256573	256567
706	256565	256567
707	256573	256564
708	256569	256566
709	256565	256566
710	256574	256563
711	256571	256568
712	256571	256565
713	256566	256565
714	256702	256572
715	256576	256561
716	256575	256566
717	256568	256568
718	256574	256566
719	256570	256566
720	256572	256570
721	256567	256569
722	256572	256567
723	256562	256572
724	256572	257124
725	256574	256568
726	256565	256569
727	256566	256574
728	256570	256566
729	256573	256563
730	256578	256569
731	256563	256570
732	256573	256566
733	256571	256563
734	256568	256565
735	256577	256561
736	256575	256566
737	256573	256565
738	256568	256564
739	256573	256564
740	256570	256571
741	256577	256562
742	256698	256567
743	256573	256569
744	256571	256563
745	256569	256567
746	256570	256568
747	256565	256565
748	256575	256570
749	256576	256566
750	256563	256569
751	256571	256561
752	256577	257368
753	256578	256563
754	256565	256570
755	256573	256566
756	256570	256568
757	256572	256567
758	256566	256569
759	256571	256570
760	256574	256566
761	256571	256565
762	256566	256572
763	256570	256570
764	256567	256565
765	256566	256567
766	256567	256567
767	256576	256565
768	256567	256565
769	256570	256566
770	256689	256569
771	256568	256567
772	256574	256561
773	256569	256568
774	256570	256567
775	256568	256566
776	256573	256569
777	256564	256573
778	256572	256563
779	256570	256569
780	256568	257126
781	256572	256563
782	256575	256559
783	256566	256567
784	256578	256561
785	256572	256570
786	256564	256574
787	256568	256565
788	256577	256565
789	256569	256570
790	256568	256562
791	256569	256564
792	256574	256558
793	256579	256559
794	256575	256569
795	256578	256561
796	256575	256563
797	256569	256563
798	256701	256563
799	256570	256566
800	256568	256570
801	256578	256562
802	256575	256567
803	256569	256568
804	256568	256566
805	256570	256571
806	256568	256572
807	256574	256571
808	256576	256561
809	256576	256566
810	256570	256563
811	256567	256568
812	256573	256566
813	256577	256568
814	256574	256564
815	256572	257371
816	256574	256571
817	256577	256568
818	256564	256571
819	256579	256559
820	256571	256567
821	256575	256568
822	256566	256572
823	256567	256560
824	256572	256562
825	256575	256566
826	256694	256561
827	256567	256567
828	256570	256569
829	256605	256569
830	256579	256571
831	256568	256566
832	256575	256566
833	256570	256559
834	256575	256570
835	256563	256564
836	256576	256567
837	256576	256567
838	256569	256566
839	256566	256567
840	256567	256570
841	256565	256567
842	256564	256569
843	256567	257128
844	256574	256564
845	256570	256563
846	256569	256564
847	256565	256564
848	256570	256566
849	256571	256570
850	256565	256568
851	256573	256626
852	256576	256564
853	256577	256561
854	256812	256569
855	256567	256565
856	256569	256566
857	256570	256572
858	256575	256566
859	256574	256569
860	256569	256563
861	256577	256571
862	256567	256567
863	256576	256563
864	256571	256574
865	256570	256567
866	256572	256564
867	256565	256572
868	256567	256563
869	256573	256570
870	256569	256564
871	256574	257376
872	256572	256567
873	256579	256564
874	256568	256570
875	256570	256568
876	256565	256567
877	256573	256563
878	256576	256567
879	256577	256560
880	256575	256565
881	256565	256566
882	256699	256564
883	256571	256567
884	256568	256567
885	256568	256559
886	256580	256571
887	256569	256576
888	256577	256563
889	256578	256567
890	256568	256567
891	256568	256564
892	256569	256570
893	256581	256562
894	256578	256564
895	256574	256562
896	256571	256562
897	256571	256564
898	256569	256566
899	256572	257122
900	256577	256567
901	256569	256567
902	256572	256558
903	256578	256566
904	256569	256566
905	256574	256566
906	256571	256566
907	256580	256560
908	256565	256568
909	256567	256562
910	256686	256568
911	256565	256565
912	256563	256563
913	256569	256559
914	256570	256569
915	256567	256569
916	256571	256562
917	256576	256564
918	256576	256566
919	256563	256568
920	256570	256564
921	256575	256572
922	256573	256557
923	256570	256569
924	256569	256570
925	256573	256560
926	256575	256566
927	256571	257364
928	256573	256570
929	256572	256568
930	256575	256562
931	256569	256569
932	256575	256564
933	256568	256565
934	256580	256564
935	256576	256567
936	256572	256566
937	256566	256564
938	256694	256565
939	256569	256563
940	256571	256568
941	256564	256566
942	256582	256567
943	256571	256566
944	256569	256566
945	256573	256566
946	256568	256566
947	256568	256566
948	256569	256569
949	256568	256565
950	256573	256566
951	256566	256567
952	256569	256562
953	256571	256562
954	256572	256567
955	256568	257120
956	256570	256567
957	256570	256563
958	256573	256560
959	256572	256565
960	256577	256569
961	256564	256565
962	256575	256567
963	256571	256563
964	256570	256562
965	256572	256568
966	256570	256686
967	256569	256566
968	256571	256562
969	256571	256570
970	256573	256565
971	256566	256569
972	256573	256570
973	256577	256569
974	256571	256564
975	256570	256571
976	256569	256566
977	256580	256566
978	256568	256578
979	256575	256565
980	256570	256579
981	256571	256563
982	256568	256564
983	256569	256566
984	257388	256568
985	256568	256567
986	256567	256568
987	256572	256571
988	256572	256573
989	256568	256569
990	256571	256565
991	256578	256568
992	256565	256569
993	256572	256563
994	256570	256687
995	256569	256568
996	256608	256566
997	256573	256569
998	256566	256567
999	256574	256561
1000	256571	256565
