ITERNUM	METIME
284	4009
285	4009
286	4009
287	4009
288	4004
289	4011
290	4011
291	4009
292	4009
293	4008
294	4011
295	4011
296	4004
297	4009
298	4009
299	4009
300	4009
301	4007
302	4011
303	4009
304	4002
305	4009
306	4009
307	4011
308	4011
309	4002
310	4009
311	4009
312	4005
313	4011
314	4011
315	4011
316	4009
317	4002
318	4009
319	4011
320	4011
321	4011
322	4006
323	4009
324	4009
325	4002
326	4011
327	4011
328	4009
329	4009
330	4002
331	4009
332	4011
333	4009
334	4009
335	4008
336	4009
337	4009
338	4004
339	4011
340	4011
341	4009
342	4009
343	4002
344	4011
345	4011
346	4010
347	4009
348	4007
349	4009
350	4010
351	4004
352	4011
353	4009
354	4005
355	4009
356	4009
357	4011
358	4011
359	4008
360	4009
361	4009
362	4001
363	4011
364	4011
365	4004
366	4009
367	4009
368	4009
369	4011
370	4011
371	4011
372	4009
373	4002
374	4009
375	4009
376	4004
377	4011
378	4009
379	4009
380	4009
381	4009
382	4011
383	4011
384	4004
385	4009
386	4009
387	4002
388	4011
389	4011
390	4011
391	4009
392	4007
393	4009
394	4009
395	4004
396	4011
397	4009
398	4007
399	4009
400	4009
401	4011
402	4011
403	4004
404	4009
405	4009
406	4003
407	4011
408	4011
409	4011
410	4009
411	4004
412	4009
413	4009
414	4004
415	4011
416	4009
417	4009
418	4009
419	4007
420	4011
421	4011
422	4004
423	4009
424	4009
425	4009
426	4011
427	4009
428	4011
429	4009
430	4002
431	4009
432	4009
433	4011
434	4011
435	4007
436	4009
437	4009
438	4002
439	4011
440	4011
441	4009
442	4009
443	4006
444	4009
445	4011
446	4004
447	4011
448	4009
449	4009
450	4009
451	4006
452	4011
453	4011
454	4003
455	4009
456	4009
457	4009
458	4011
459	4004
460	4009
461	4009
462	4006
463	4009
464	4011
465	4011
466	4011
467	4002
468	4009
469	4009
470	4011
471	4011
472	4007
473	4009
474	4009
475	4003
476	4009
477	4011
478	4011
479	4009
480	4002
481	4009
482	4009
483	4011
484	4011
485	4006
486	4009
487	4009
488	4003
489	4011
490	4011
491	4011
492	4009
493	4003
494	4009
495	4011
496	4011
497	4011
498	4005
499	4009
500	4009
501	4004
502	4011
503	4011
504	4009
505	4009
506	4002
507	4009
508	4011
509	4011
510	4011
511	4002
512	4009
513	4009
514	4010
515	4011
516	4008
517	4009
518	4009
519	4004
520	4009
521	4011
522	4011
523	4009
524	4002
525	4009
526	4009
527	4011
528	4011
529	4002
530	4009
531	4009
532	4009
533	4011
534	4005
535	4011
536	4009
537	4008
538	4009
539	4008
540	4011
541	4011
542	4005
543	4009
544	4009
545	4009
546	4011
547	4004
548	4009
549	4009
550	4009
551	4009
552	4004
553	4011
554	4011
555	4009
556	4009
557	4002
558	4011
559	4011
560	4011
561	4009
562	4002
563	4009
564	4009
565	4011
566	4011
567	4003
568	4009
569	4009
570	4009
571	4011
572	4004
573	4009
574	4009
575	4009
576	4009
577	4004
578	4011
579	4011
580	4009
581	4009
582	4002
583	4011
584	4011
585	4011
586	4009
587	4003
588	4009
589	4009
590	4011
591	4011
592	4002
593	4009
594	4009
595	4002
596	4011
597	4011
598	4009
599	4009
600	4009
601	4009
602	4011
603	4010
604	4011
605	4009
606	4002
607	4009
608	4009
609	4004
610	4011
611	4009
612	4007
613	4009
614	4009
615	4011
616	4011
617	4007
618	4009
619	4009
620	4002
621	4011
622	4011
623	4004
624	4009
625	4009
626	4009
627	4011
628	4011
629	4011
630	4009
631	4003
632	4009
633	4009
634	4004
635	4011
636	4010
637	4008
638	4009
639	4009
640	4011
641	4012
642	4002
643	4009
644	4009
645	4002
646	4011
647	4013
648	4011
649	4009
650	4009
651	4009
652	4011
653	4004
654	4011
655	4009
656	4004
657	4009
658	4009
659	4011
660	4011
661	4006
662	4009
663	4009
664	4002
665	4011
666	4011
667	4010
668	4009
669	4009
670	4009
671	4011
672	4004
673	4011
674	4009
675	4005
676	4009
677	4009
678	4011
679	4011
680	4003
681	4009
682	4009
683	4003
684	4011
685	4011
686	4009
687	4009
688	4005
689	4009
690	4011
691	4004
692	4011
693	4009
694	4009
695	4009
696	4007
697	4011
698	4011
699	4002
700	4009
701	4009
702	4009
703	4011
704	4006
705	4009
706	4009
707	4002
708	4009
709	4011
710	4011
711	4009
712	4003
713	4009
714	4009
715	4005
716	4011
717	4011
718	4009
719	4009
720	4002
721	4011
722	4011
723	4008
724	4009
725	4009
726	4009
727	4009
728	4004
729	4011
730	4009
731	4009
732	4009
733	4006
734	4011
735	4011
736	4002
737	4009
738	4009
739	4009
740	4011
741	4004
742	4011
743	4009
744	4006
745	4009
746	4008
747	4011
748	4011
749	4002
750	4009
751	4009
752	4009
753	4011
754	4004
755	4009
756	4009
757	4007
758	4009
759	4010
760	4011
761	4011
762	4002
763	4009
764	4009
765	4011
766	4011
767	4004
768	4009
769	4009
770	4009
771	4009
772	4008
773	4011
774	4009
775	4004
776	4009
777	4009
778	4011
779	4011
780	4004
781	4009
782	4009
783	4009
784	4011
785	4004
786	4011
787	4009
788	4009
789	4009
790	4005
791	4011
792	4011
793	4004
794	4009
795	4009
796	4009
797	4011
798	4004
799	4009
800	4009
801	4009
802	4009
803	4004
804	4011
805	4011
806	4009
807	4009
808	4002
809	4011
810	4011
811	4011
812	4009
813	4004
814	4009
815	4009
816	4009
817	4011
818	4006
819	4009
820	4009
821	4005
822	4011
823	4010
824	4011
825	4009
826	4003
827	4009
828	4011
829	4011
830	4011
831	4002
832	4009
833	4009
834	4009
835	4011
836	4004
837	4009
838	4009
839	4009
840	4009
841	4005
842	4011
843	4009
844	4009
845	4009
846	4002
847	4011
848	4011
849	4011
850	4009
851	4002
852	4009
853	4011
854	4011
855	4011
856	4002
857	4009
858	4009
859	4009
860	4011
861	4005
862	4009
863	4009
864	4009
865	4009
866	4004
867	4011
868	4009
869	4009
870	4009
871	4002
872	4011
873	4011
874	4011
875	4009
876	4002
877	4009
878	4011
879	4011
880	4011
881	4003
882	4009
883	4009
884	4009
885	4011
886	4004
887	4009
888	4009
889	4009
890	4009
891	4004
892	4011
893	4011
894	4009
895	4009
896	4003
897	4011
898	4010
899	4011
900	4009
901	4006
902	4009
903	4006
904	4011
905	4011
906	4007
907	4009
908	4003
909	4009
910	4011
911	4011
912	4009
913	4002
914	4009
915	4009
916	4011
917	4011
918	4004
919	4009
920	4009
921	4009
922	4011
923	4005
924	4011
925	4009
926	4009
927	4009
928	4005
929	4011
930	4008
931	4009
932	4009
933	4008
934	4009
935	4004
936	4011
937	4011
938	4009
939	4009
940	4003
941	4011
942	4011
943	4011
944	4009
945	4002
946	4009
947	4009
948	4011
949	4011
950	4005
951	4009
952	4005
953	4009
954	4011
955	4011
956	4009
957	4002
958	4009
959	4009
960	4003
961	4011
962	4011
963	4001
964	4009
965	4009
966	4003
967	4011
968	4011
969	4001
970	4009
971	4009
972	4003
973	4011
974	4011
975	4007
976	4009
977	4009
978	4006
979	4011
980	4011
981	4009
982	4009
983	4009
984	4008
985	4009
986	4011
987	4011
988	4009
989	4009
990	4009
991	4220
992	4011
993	4009
994	4011
995	4009
996	4008
997	4009
998	4009
999	4010
1000	4011
