ITERNUM	METIME
437	128284
438	128283
439	128285
440	128288
441	128287
442	128283
443	128284
444	128283
445	128283
446	128283
447	128288
448	128286
449	128283
450	128284
451	128285
452	128283
453	128288
454	128287
455	128288
456	128290
457	128289
458	128284
459	128285
460	128283
461	128289
462	128282
463	128282
464	128290
465	128285
466	128283
467	128288
468	128283
469	128283
470	128286
471	128285
472	128282
473	128288
474	128282
475	128288
476	128282
477	128289
478	128281
479	128839
480	128283
481	128283
482	128289
483	128286
484	128290
485	128283
486	128289
487	128284
488	128284
489	128284
490	128286
491	128286
492	128286
493	128286
494	128285
495	128282
496	128285
497	128289
498	128281
499	128285
500	128285
501	128286
502	128286
503	128285
504	128284
505	128283
506	128286
507	128289
508	128283
509	128283
510	128284
511	128290
512	128283
513	128286
514	128286
515	128286
516	128283
517	128284
518	128283
519	128288
520	128284
521	128283
522	128289
523	128283
524	128286
525	128284
526	128284
527	128292
528	128284
529	128288
530	128284
531	128286
532	128287
533	128281
534	128288
535	128282
536	128288
537	128283
538	128285
539	128286
540	128284
541	128280
542	128284
543	128287
544	128282
545	128284
546	128293
547	128284
548	128284
549	128289
550	128285
551	128287
552	128283
553	128282
554	128280
555	128284
556	128284
557	128283
558	128282
559	128287
560	128284
561	128282
562	128284
563	128284
564	128286
565	128282
566	128288
567	128282
568	128283
569	128289
570	128282
571	128282
572	128290
573	128283
574	128282
575	128281
576	128283
577	128281
578	128281
579	128284
580	128283
581	128284
582	128287
583	128289
584	128283
585	128284
586	128286
587	128283
588	128282
589	128288
590	128280
591	128292
592	128285
593	128283
594	128284
595	128281
596	128291
597	128283
598	128284
599	128290
600	128279
601	128283
602	128286
603	128281
604	128284
605	128284
606	128279
607	128283
608	128292
609	128284
610	128285
611	128290
612	128288
613	128284
614	128287
615	128288
616	128286
617	128285
618	128286
619	128283
620	128282
621	128286
622	128283
623	128286
624	128284
625	128284
626	128279
627	128285
628	128282
629	128282
630	129094
631	128283
632	128283
633	128280
634	128283
635	128285
636	128284
637	128284
638	128285
639	128287
640	128285
641	128290
642	128285
643	128288
644	128284
645	128283
646	128408
647	128284
648	128284
649	128283
650	128291
651	128285
652	128280
653	128311
654	128288
655	128283
656	128287
657	128282
658	128284
659	128280
660	128286
661	128280
662	128288
663	128282
664	128282
665	128282
666	128282
667	128279
668	128284
669	128285
670	128288
671	128284
672	128285
673	128285
674	128283
675	128282
676	128282
677	128283
678	128283
679	128284
680	128284
681	128290
682	128283
683	128290
684	128283
685	128289
686	128838
687	128285
688	128282
689	128287
690	128284
691	128282
692	128287
693	128285
694	128285
695	128284
696	128282
697	128284
698	128283
699	128284
700	128289
701	128282
702	128410
703	128282
704	128282
705	128293
706	128282
707	128286
708	128282
709	128286
710	128283
711	128288
712	128282
713	128288
714	128282
715	128282
716	128284
717	128285
718	128283
719	128284
720	128283
721	128286
722	128283
723	128285
724	128281
725	128284
726	128286
727	128286
728	128286
729	128285
730	128287
731	128286
732	128288
733	128286
734	128282
735	128285
736	128285
737	128283
738	128286
739	128286
740	128282
741	128286
742	128286
743	128284
744	128283
745	128284
746	128286
747	128282
748	128285
749	128286
750	128284
751	128284
752	128285
753	128288
754	128286
755	128285
756	128286
757	128284
758	128416
759	128288
760	128285
761	128286
762	128286
763	128285
764	128283
765	128285
766	128289
767	128286
768	128283
769	128284
770	128283
771	128286
772	128283
773	128283
774	128284
775	128284
776	128283
777	128282
778	128282
779	128285
780	128282
781	128288
782	128283
783	128281
784	128284
785	128282
786	128284
787	128284
788	128284
789	128284
790	128282
791	128287
792	128283
793	128284
794	128285
795	128287
796	128288
797	128284
798	128285
799	128282
800	128288
801	128282
802	128285
803	128285
804	128290
805	128283
806	128280
807	128294
808	128286
809	128281
810	128285
811	128287
812	128281
813	128287
814	128404
815	128282
816	128288
817	128282
818	128282
819	128287
820	128284
821	128284
822	128286
823	128284
824	128290
825	128284
826	128282
827	128289
828	128287
829	128281
830	128286
831	128290
832	128286
833	128283
834	128283
835	128288
836	128288
837	128287
838	128289
839	128287
840	128287
841	128290
842	128289
843	128286
844	128286
845	128280
846	128283
847	128281
848	128287
849	128288
850	128289
851	128284
852	128283
853	128283
854	128289
855	128283
856	128283
857	128283
858	128285
859	128287
860	128289
861	128288
862	128290
863	128283
864	128282
865	128286
866	128282
867	128288
868	128286
869	128289
870	128411
871	128279
872	128283
873	128284
874	128291
875	128287
876	128284
877	128283
878	128290
879	128285
880	128282
881	128286
882	128283
883	128283
884	128287
885	128285
886	128290
887	128284
888	128284
889	128290
890	128284
891	128288
892	128286
893	128290
894	128281
895	128290
896	128284
897	128288
898	128284
899	128289
900	128286
901	128290
902	128282
903	128288
904	128284
905	128283
906	128291
907	128280
908	128282
909	128289
910	128287
911	128288
912	128283
913	128281
914	128283
915	128283
916	128283
917	128284
918	128281
919	128283
920	128284
921	128291
922	128286
923	128283
924	128287
925	128280
926	128406
927	128284
928	128285
929	128286
930	128277
931	128286
932	128280
933	128284
934	128285
935	128288
936	128284
937	128280
938	128285
939	128287
940	128286
941	128287
942	128286
943	128279
944	128284
945	128287
946	128279
947	128285
948	128291
949	128282
950	128280
951	128288
952	128289
953	128288
954	128288
955	128288
956	128291
957	128280
958	128280
959	128279
960	128282
961	128282
962	128284
963	128289
964	128290
965	128288
966	128284
967	128285
968	128289
969	128282
970	128291
971	128284
972	128282
973	128289
974	128284
975	128283
976	128293
977	128287
978	128284
979	128284
980	128285
981	128288
982	128401
983	128283
984	128287
985	128284
986	128284
987	128286
988	128285
989	128284
990	128288
991	128289
992	128284
993	128286
994	128284
995	128283
996	128285
997	128286
998	128284
999	128284
1000	128285
