ITERNUM	METIME
1	513135
2	513135
3	513127
4	513129
5	513148
6	513140
7	513131
8	513130
9	513141
10	513137
11	513139
12	513129
13	513140
14	513137
15	513135
16	513128
17	513135
18	513135
19	513136
20	513144
21	513135
22	513134
23	513140
24	513129
25	513134
26	513137
27	513140
28	513133
29	513134
30	513130
31	513149
32	513131
33	513130
34	513144
35	513139
36	513136
37	513134
38	513139
39	513133
40	513138
41	513139
42	513134
43	513141
44	513142
45	513130
46	513143
47	513133
48	513141
49	513134
50	513134
51	513134
52	513135
53	513143
54	513129
55	513139
56	513140
57	513135
58	513139
59	513134
60	513135
61	513132
62	513132
63	513133
64	513137
65	513137
66	513136
67	513135
68	513133
69	513145
70	513135
71	513261
72	513142
73	513135
74	513124
75	513130
76	513143
77	513134
78	513131
79	513142
80	513136
81	513137
82	513144
83	513143
84	513129
85	513256
86	513137
87	513136
88	513138
89	513139
90	513142
91	513140
92	513132
93	513140
94	513135
95	513137
96	513132
97	513136
98	513133
99	513255
100	513135
101	513142
102	513134
103	513134
104	513136
105	513136
106	513132
107	513132
108	513137
109	513137
110	513134
111	513132
112	513141
113	513251
114	513143
115	513139
116	513135
117	513135
118	513145
119	513141
120	513140
121	513134
122	513136
123	513137
124	513138
125	513135
126	513133
127	513263
128	513162
129	513139
130	513135
131	513138
132	513140
133	513141
134	513137
135	513137
136	513138
137	513138
138	513137
139	513140
140	513138
141	513381
142	513136
143	513134
144	513140
145	513135
146	513138
147	513130
148	513139
149	513137
150	513138
151	513133
152	513136
153	513136
154	513133
155	513268
156	513137
157	513138
158	513140
159	513132
160	513143
161	513140
162	513139
163	513139
164	513146
165	513130
166	513136
167	513135
168	513143
169	513257
170	513133
171	513140
172	513136
173	513138
174	513133
175	513141
176	513132
177	513139
178	513149
179	513137
180	513130
181	513142
182	513144
183	513259
184	513137
185	513145
186	513137
187	513135
188	513140
189	513137
190	513141
191	513142
192	513143
193	513133
194	513140
195	513138
196	513142
197	513266
198	513134
199	513136
200	513134
201	513133
202	513137
203	513139
204	513133
205	513137
206	513141
207	513131
208	513138
209	513135
210	513133
211	513251
212	513142
213	513144
214	513134
215	513137
216	513136
217	513142
218	513144
219	513133
220	513140
221	513138
222	513132
223	513137
224	513133
225	513379
226	513144
227	513130
228	513132
229	513136
230	513139
231	513130
232	513140
233	513138
234	513147
235	513139
236	513138
237	513134
238	513137
239	513268
240	513138
241	513139
242	513140
243	513133
244	513136
245	513140
246	513136
247	513137
248	513145
249	513142
250	513143
251	513140
252	513143
253	513260
254	513142
255	513139
256	513139
257	513135
258	513134
259	513141
260	513139
261	513136
262	513143
263	513136
264	513132
265	513139
266	513143
267	513253
268	513137
269	513139
270	513136
271	513140
272	513133
273	513143
274	513141
275	513134
276	513136
277	513142
278	513140
279	513134
280	513145
281	513262
282	513136
283	513149
284	513143
285	513140
286	513138
287	513140
288	513137
289	513137
290	513136
291	513131
292	513139
293	513140
294	513135
295	513263
296	513136
297	513145
298	513137
299	513135
300	513127
301	513141
302	513139
303	513141
304	513142
305	513133
306	513132
307	513140
308	513198
309	513384
310	513136
311	513143
312	513142
313	513138
314	513134
315	513139
316	513132
317	513136
318	513142
319	513140
320	513138
321	513142
322	513130
323	513270
324	513139
325	513140
326	513136
327	513137
328	513134
329	513125
330	513144
331	513128
332	513145
333	513133
334	513126
335	513140
336	513139
337	513253
338	513139
339	513138
340	513136
341	513132
342	513138
343	513133
344	513131
345	513135
346	513143
347	513139
348	513138
349	513139
350	513138
351	513256
352	513137
353	513146
354	513139
355	513134
356	513129
357	513143
358	513138
359	513135
360	513144
361	513141
362	513138
363	513138
364	513131
365	513260
366	513138
367	513142
368	513137
369	513136
370	513133
371	513140
372	513143
373	513137
374	513134
375	513143
376	513138
377	513131
378	513141
379	513135
380	513141
381	513142
382	513139
383	513138
384	513133
385	513132
386	513132
387	513140
388	513144
389	513138
390	513132
391	513140
392	513195
393	513257
394	513141
395	513146
396	513138
397	513143
398	513136
399	513132
400	513131
401	513141
402	513143
403	513135
404	513134
405	513138
406	513134
407	513131
408	513138
409	513147
410	513140
411	513137
412	513140
413	513134
414	513132
415	513137
416	513151
417	513132
418	513134
419	513141
420	513133
421	513139
422	513138
423	513144
424	513141
425	513137
426	513140
427	513141
428	513135
429	513136
430	513130
431	513147
432	513131
433	513134
434	513138
435	513134
436	513141
437	513143
438	513143
439	513142
440	513139
441	513132
442	513135
443	513137
444	513135
445	513137
446	513140
447	513129
448	513141
449	513131
450	513138
451	513921
452	513133
453	513132
454	513129
455	513138
456	513128
457	513133
458	513141
459	513133
460	513138
461	513140
462	513139
463	513137
464	513128
465	513748
466	513143
467	513143
468	513146
469	513149
470	513137
471	513145
472	513140
473	513135
474	513136
475	513136
476	513194
477	513138
478	513136
479	513927
480	513139
481	513138
482	513138
483	513139
484	513137
485	513140
486	513135
487	513145
488	513136
489	513135
490	513145
491	513130
492	513137
493	513744
494	513130
495	513135
496	513141
497	513137
498	513131
499	513138
500	513140
501	513142
502	513142
503	513138
504	513145
505	513138
506	513130
507	513909
508	513135
509	513139
510	513131
511	513141
512	513133
513	513137
514	513139
515	513130
516	513144
517	513132
518	513147
519	513135
520	513138
521	513735
522	513149
523	513137
524	513138
525	513137
526	513138
527	513138
528	513130
529	513138
530	513149
531	513137
532	513132
533	513142
534	513143
535	513137
536	513140
537	513131
538	513134
539	513141
540	513151
541	513138
542	513130
543	513135
544	513136
545	513131
546	513156
547	513135
548	513136
549	513167
550	513134
551	513142
552	513148
553	513150
554	513142
555	513143
556	513141
557	513136
558	513139
