ITERNUM	METIME
279	1026401
280	1026279
281	1026271
282	1026279
283	1026267
284	1026270
285	1026895
286	1026393
287	1026272
288	1026264
289	1026273
290	1026272
291	1026271
292	1027055
293	1026387
294	1026273
295	1026266
296	1026272
297	1026268
298	1026271
299	1026876
300	1026518
301	1026271
302	1026274
303	1026273
304	1026278
305	1026273
306	1058401
307	1026407
308	1026285
309	1026267
310	1026262
311	1026273
312	1026274
313	1026831
314	1026389
315	1026266
316	1026270
317	1026271
318	1026268
319	1026262
320	1027075
321	1026390
322	1026265
323	1026271
324	1026271
325	1026264
326	1026270
327	1026831
328	1026382
329	1026271
330	1026271
331	1026276
332	1026271
333	1026278
334	1026273
335	1026394
336	1026308
337	1026285
338	1026271
339	1026262
340	1026275
341	1026290
342	1026514
343	1026271
344	1026277
345	1026279
346	1026276
347	1026267
348	1026274
349	1026403
350	1026273
351	1026268
352	1026277
353	1026274
354	1026264
355	1026267
356	1026396
357	1026274
358	1026272
359	1026274
360	1026263
361	1026264
362	1026275
363	1026378
364	1026269
365	1026270
366	1026281
367	1026265
368	1026276
369	1026268
370	1026274
371	1026263
372	1026269
373	1026271
374	1026268
375	1026269
376	1026258
377	1026267
378	1026270
379	1026271
380	1026272
381	1026270
382	1026269
383	1026268
384	1026389
385	1026261
386	1026273
387	1026265
388	1026271
389	1026270
390	1026266
391	1026266
392	1026276
393	1026266
394	1026277
395	1026272
396	1026266
397	1026272
398	1026277
399	1026265
400	1026266
401	1026274
402	1026266
403	1026271
404	1026268
405	1026273
406	1026266
407	1026269
408	1026271
409	1026266
410	1026281
411	1026268
412	1026278
413	1026275
414	1026270
415	1026276
416	1026853
417	1026277
418	1026272
419	1026272
420	1026271
421	1026272
422	1026269
423	1027081
424	1026272
425	1026271
426	1026278
427	1026270
428	1026264
429	1026279
430	1026848
431	1026275
432	1026276
433	1026270
434	1026281
435	1026267
436	1026275
437	1058946
438	1026285
439	1026267
440	1026275
441	1026281
442	1026267
443	1026268
444	1026851
445	1026270
446	1026266
447	1026273
448	1026275
449	1026264
450	1026291
451	1027079
452	1026272
453	1026263
454	1026272
455	1026268
456	1026268
457	1026264
458	1026859
459	1026271
460	1026269
461	1026267
462	1026294
463	1026269
464	1026271
465	1027068
466	1026273
467	1026268
468	1026332
469	1026278
470	1026267
471	1026270
472	1026852
473	1026273
474	1026268
475	1026274
476	1026274
477	1026272
478	1026273
479	1027062
480	1026269
481	1026277
482	1026266
483	1026268
484	1026272
485	1026274
486	1026854
487	1026274
488	1026267
489	1026281
490	1026267
491	1026269
492	1026284
493	1027063
494	1026278
495	1026260
496	1026266
497	1026841
498	1026273
499	1026271
500	1026279
501	1026274
502	1026279
503	1026273
504	1027066
505	1026275
506	1026268
507	1026268
508	1026271
509	1026282
510	1026332
511	1026844
512	1026277
513	1026279
514	1026274
515	1026276
516	1026268
517	1026263
518	1027059
519	1026273
520	1026271
521	1026266
522	1026273
523	1026268
524	1026272
525	1026852
526	1026262
527	1026271
528	1026269
529	1026277
530	1026263
531	1026278
532	1026274
533	1026272
534	1026271
535	1026272
536	1026276
537	1026269
538	1026269
539	1026267
540	1026275
541	1026261
542	1026273
543	1026272
544	1026266
545	1026271
546	1026265
547	1026259
548	1026271
549	1026268
550	1026276
551	1026276
552	1026328
553	1026265
554	1026263
555	1026262
556	1026270
557	1026270
558	1026276
559	1026272
560	1026276
561	1026270
562	1026269
563	1026268
564	1026277
565	1026266
566	1026263
567	1026271
568	1026270
569	1026275
570	1026271
571	1026279
572	1026267
573	1026270
574	1026261
575	1026271
576	1026269
577	1026271
578	1026274
579	1026275
580	1026282
581	1026265
582	1026266
583	1026275
584	1026851
585	1026277
586	1026272
587	1026270
588	1026280
589	1026264
590	1026270
591	1027059
592	1026275
593	1026276
594	1026326
595	1026280
596	1026278
597	1026274
598	1026862
599	1026277
600	1026271
601	1026267
602	1026273
603	1026272
604	1026280
605	1056591
606	1026278
607	1026269
608	1026272
609	1026273
610	1026265
611	1026265
612	1026863
613	1026284
614	1026271
615	1026281
616	1026275
617	1026275
618	1026274
619	1027062
620	1026268
621	1026265
622	1026271
623	1026266
624	1026266
625	1026269
626	1026848
627	1026278
628	1026268
629	1026271
630	1026272
631	1026269
632	1026270
633	1027070
634	1026280
635	1026271
636	1026330
637	1026267
638	1026273
639	1026285
640	1026854
641	1026278
642	1026269
643	1026273
644	1026276
645	1026273
646	1026272
647	1027073
648	1026269
649	1026272
650	1026273
651	1026387
652	1026278
653	1026270
654	1026855
655	1026271
656	1026273
657	1026292
658	1026397
659	1026282
660	1026280
661	1027079
662	1026271
663	1026271
664	1026271
665	1026394
666	1026276
667	1026265
668	1026273
669	1026845
670	1026279
671	1026273
672	1026391
673	1026306
674	1026274
675	1026271
676	1027071
677	1026270
678	1026333
679	1026523
680	1026270
681	1026277
682	1026270
683	1026903
684	1026277
685	1026275
686	1026407
687	1026274
688	1026275
689	1026274
690	1027069
691	1026266
692	1026277
693	1026397
694	1026271
695	1026259
696	1026273
697	1026265
698	1026269
699	1026273
700	1026405
701	1026279
702	1026267
703	1026271
704	1026265
705	1026270
706	1026274
707	1026391
708	1026277
709	1026275
710	1026262
711	1026267
712	1026272
713	1026264
714	1026393
715	1026303
716	1026275
717	1026267
718	1026262
719	1026272
720	1026271
721	1026514
722	1026276
723	1026273
724	1026276
725	1026280
726	1026265
727	1026280
728	1026411
729	1026280
730	1026277
731	1026271
732	1026270
733	1026269
734	1026273
735	1026389
736	1026280
737	1026271
738	1026269
739	1026264
740	1026275
741	1026284
742	1026384
743	1026281
744	1026271
745	1026268
746	1026269
747	1026275
748	1026276
749	1026401
750	1026283
751	1026274
752	1026273
753	1026268
754	1026271
755	1026280
756	1026394
757	1026303
758	1026264
759	1026276
760	1026273
761	1026276
762	1026278
763	1026501
764	1026276
765	1026262
766	1026272
767	1026269
768	1026266
769	1026274
770	1026990
771	1026285
772	1026271
773	1026269
774	1026269
775	1026267
776	1026271
777	1027191
778	1026267
779	1026272
780	1026268
781	1026263
782	1026273
783	1026270
784	1026978
785	1026276
786	1026273
787	1026277
788	1026273
789	1026273
790	1026271
791	1027197
792	1026274
793	1026276
794	1026277
795	1026283
796	1026273
797	1026276
798	1026972
799	1026302
800	1026272
801	1026268
802	1026267
803	1026271
804	1026274
805	1027311
806	1026267
807	1026268
808	1026267
809	1026264
810	1026277
811	1026272
812	1026993
813	1026279
814	1026258
815	1026269
816	1026264
817	1026269
818	1026270
819	1027195
820	1026278
821	1026270
822	1026273
823	1026273
824	1026281
825	1026266
826	1026970
827	1026270
828	1026281
829	1026264
830	1026278
831	1026268
832	1026266
833	1027199
834	1026278
835	1026267
836	1026271
837	1026266
838	1026269
839	1026277
840	1026398
841	1026865
842	1026273
843	1026274
844	1026272
845	1026271
846	1026269
847	1026513
848	1027081
849	1026273
850	1026273
851	1026263
852	1026277
853	1026269
854	1026406
855	1026854
856	1026271
857	1026276
858	1026275
859	1026280
860	1026272
861	1026400
862	1027078
863	1026275
864	1026270
865	1026270
866	1026271
867	1026270
868	1026397
869	1026860
870	1026273
871	1026272
872	1026276
873	1026271
874	1026273
875	1026392
876	1027076
877	1026264
878	1026268
879	1026269
880	1026266
881	1026272
882	1026390
883	1026866
884	1026269
885	1026271
886	1026265
887	1026272
888	1026266
889	1026506
890	1027084
891	1026271
892	1026290
893	1026273
894	1026279
895	1026272
896	1026273
897	1026863
898	1026269
899	1026272
900	1026267
901	1026279
902	1026268
903	1026283
904	1027075
905	1026282
906	1026270
907	1026270
908	1026270
909	1026269
910	1026269
911	1026862
912	1026268
913	1026271
914	1026271
915	1026276
916	1026276
917	1026270
918	1027076
919	1026267
920	1026277
921	1026264
922	1026273
923	1026864
924	1026269
925	1026268
926	1026266
927	1026284
928	1026269
929	1026279
930	1027073
931	1026270
932	1026268
933	1026273
934	1026278
935	1026269
936	1026280
937	1026887
938	1026275
939	1026273
940	1026277
941	1026271
942	1026269
943	1026274
944	1058431
945	1026270
946	1026278
947	1026279
948	1026270
949	1026279
950	1026280
951	1026863
952	1026271
953	1026275
954	1026277
955	1026271
956	1026267
957	1026280
958	1027068
959	1026278
960	1026278
961	1026274
962	1026271
963	1026270
964	1026281
965	1026859
966	1026270
967	1026268
968	1026273
969	1026273
970	1026263
971	1026282
972	1027070
973	1026325
974	1026273
975	1026267
976	1026268
977	1026276
978	1026271
979	1026854
980	1026272
981	1026275
982	1026280
983	1026275
984	1026275
985	1026276
986	1027068
987	1026273
988	1026268
989	1026263
990	1026277
991	1026283
992	1026279
993	1026866
994	1026267
995	1026266
996	1026279
997	1026278
998	1026277
999	1026274
1000	1027069
