ITERNUM	METIME
229	2005
230	2004
231	2000
232	2006
233	2004
234	2006
235	2004
236	2004
237	2005
238	2004
239	2004
240	2004
241	2005
242	2004
243	2004
244	2000
245	2004
246	2004
247	2001
248	2006
249	2004
250	2006
251	2005
252	2005
253	2004
254	2004
255	2004
256	2005
257	2005
258	2004
259	2004
260	2000
261	2005
262	2004
263	2001
264	2006
265	2004
266	2006
267	2004
268	2004
269	2005
270	2004
271	2004
272	2004
273	2006
274	2004
275	2004
276	2001
277	2005
278	2005
279	2000
280	2006
281	2005
282	2003
283	2004
284	2004
285	2004
286	2004
287	2004
288	2005
289	2006
290	2004
291	2006
292	2005
293	2004
294	2004
295	2003
296	2004
297	2004
298	2003
299	2004
300	2004
301	2000
302	2005
303	2004
304	2001
305	2006
306	2004
307	2005
308	2004
309	2005
310	2004
311	2004
312	2005
313	2004
314	2006
315	2004
316	2004
317	2004
318	2005
319	2005
320	2003
321	2006
322	2004
323	2003
324	2004
325	2004
326	2000
327	2004
328	2004
329	2000
330	2006
331	2004
332	2001
333	2004
334	2004
335	2003
336	2004
337	2007
338	2004
339	2006
340	2004
341	2004
342	2005
343	2004
344	2004
345	2004
346	2006
347	2005
348	2004
349	2004
350	2005
351	2004
352	2004
353	2006
354	2003
355	2006
356	2004
357	2002
358	2004
359	2005
360	2000
361	2004
362	2006
363	2000
364	2005
365	2004
366	2000
367	2004
368	2004
369	2002
370	2004
371	2006
372	2001
373	2004
374	2005
375	2002
376	2005
377	2004
378	2005
379	2004
380	2005
381	2003
382	2005
383	2004
384	2004
385	2006
386	2004
387	2006
388	2004
389	2004
390	2004
391	2004
392	2004
393	2005
394	2006
395	2004
396	2004
397	2005
398	2004
399	2005
400	2004
401	2006
402	2004
403	2006
404	2004
405	2005
406	2004
407	2005
408	2004
409	2005
410	2006
411	2005
412	2004
413	2004
414	2004
415	2005
416	2005
417	2004
418	2005
419	2006
420	2005
421	2004
422	2004
423	2004
424	2005
425	2004
426	2006
427	2004
428	2006
429	2005
430	2004
431	2005
432	2004
433	2005
434	2004
435	2006
436	2004
437	2004
438	2005
439	2004
440	2005
441	2004
442	2006
443	2004
444	2007
445	2004
446	2004
447	2005
448	2004
449	2005
450	2004
451	2006
452	2004
453	2004
454	2004
455	2004
456	2005
457	2004
458	2006
459	2005
460	2006
461	2004
462	2004
463	2005
464	2004
465	2004
466	2004
467	2006
468	2004
469	2004
470	2004
471	2005
472	2004
473	2004
474	2006
475	2005
476	2006
477	2004
478	2004
479	2005
480	2004
481	2005
482	2004
483	2006
484	2004
485	2006
486	2004
487	2004
488	2004
489	2004
490	2005
491	2004
492	2007
493	2004
494	2004
495	2004
496	2005
497	2005
498	2004
499	2006
500	2004
501	2006
502	2005
503	2004
504	2005
505	2004
506	2004
507	2004
508	2006
509	2004
510	2004
511	2004
512	2004
513	2005
514	2004
515	2006
516	2004
517	2006
518	2004
519	2005
520	2004
521	2004
522	2004
523	2004
524	2006
525	2004
526	2004
527	2004
528	2005
529	2004
530	2004
531	2006
532	2004
533	2006
534	2005
535	2004
536	2004
537	2005
538	2004
539	2005
540	2006
541	2004
542	2004
543	2005
544	2004
545	2004
546	2005
547	2006
548	2004
549	2006
550	2004
551	2004
552	2005
553	2005
554	2004
555	2005
556	2006
557	2004
558	2004
559	2005
560	2004
561	2005
562	2004
563	2006
564	2005
565	2006
566	2005
567	2004
568	2004
569	2004
570	2006
571	2004
572	2006
573	2004
574	2004
575	2004
576	2004
577	2004
578	2004
579	2006
580	2005
581	2006
582	2004
583	2004
584	2004
585	2005
586	2006
587	2005
588	2006
589	2004
590	2004
591	2004
592	2005
593	2004
594	2004
595	2006
596	2004
597	2007
598	2004
599	2005
600	2004
601	2004
602	2004
603	2004
604	2006
605	2004
606	2004
607	2005
608	2004
609	2003
610	2004
611	2006
612	2003
613	2006
614	2005
615	2002
616	2005
617	2004
618	2004
619	2005
620	2006
621	2001
622	2004
623	2004
624	2000
625	2004
626	2004
627	2002
628	2004
629	2006
630	2000
631	2004
632	2005
633	2000
634	2007
635	2004
636	2002
637	2005
638	2004
639	2001
640	2004
641	2004
642	2000
643	2006
644	2004
645	2003
646	2004
647	2005
648	2002
649	2004
650	2007
651	2002
652	2006
653	2005
654	2004
655	2004
656	2004
657	2004
658	2005
659	2006
660	2004
661	2004
662	2005
663	2004
664	2004
665	2004
666	2006
667	2004
668	2006
669	2004
670	2004
671	2005
672	2004
673	2004
674	2005
675	2006
676	2004
677	2004
678	2004
679	2004
680	2004
681	2004
682	2006
683	2003
684	2006
685	2004
686	2001
687	2004
688	2005
689	2000
690	2004
691	2006
692	2000
693	2004
694	2005
695	2000
696	2004
697	2004
698	2002
699	2004
700	2006
701	2000
702	2004
703	2005
704	2002
705	2004
706	2005
707	2006
708	2004
709	2005
710	2004
711	2004
712	2005
713	2004
714	2006
715	2004
716	2006
717	2004
718	2004
719	2004
720	2002
721	2005
722	2004
723	2002
724	2004
725	2004
726	2000
727	2004
728	2005
729	2000
730	2005
731	2004
732	2003
733	2005
734	2006
735	2000
736	2004
737	2005
738	2001
739	2005
740	2004
741	2003
742	2004
743	2006
744	2002
745	2004
746	2004
747	2003
748	2004
749	2005
750	2006
751	2004
752	2007
753	2005
754	2005
755	2004
756	2004
757	2005
758	2004
759	2006
760	2004
761	2004
762	2004
763	2004
764	2004
765	2004
766	2006
767	2004
768	2006
769	2003
770	2004
771	2005
772	2002
773	2005
774	2004
775	2003
776	2005
777	2006
778	2000
779	2004
780	2004
781	2000
782	2004
783	2005
784	2002
785	2005
786	2004
787	2001
788	2004
789	2004
790	2002
791	2006
792	2004
793	2005
794	2004
795	2005
796	2004
797	2005
798	2005
799	2004
800	2006
801	2004
802	2004
803	2004
804	2005
805	2004
806	2004
807	2006
808	2004
809	2006
810	2004
811	2005
812	2005
813	2004
814	2005
815	2004
816	2006
817	2005
818	2006
819	2004
820	2004
821	2004
822	2004
823	2005
824	2003
825	2006
826	2004
827	2002
828	2004
829	2004
830	2001
831	2004
832	2006
833	2000
834	2006
835	2004
836	2000
837	2005
838	2004
839	2001
840	2004
841	2006
842	2000
843	2005
844	2004
845	2000
846	2004
847	2005
848	2002
849	2005
850	2006
851	2001
852	2004
853	2005
854	2001
855	2004
856	2004
857	2004
858	2005
859	2004
860	2003
861	2004
862	2005
863	2003
864	2006
865	2004
866	2006
867	2004
868	2005
869	2004
870	2005
871	2004
872	2004
873	2006
874	2005
875	2006
876	2005
877	2004
878	2005
879	2004
880	2007
881	2004
882	2006
883	2004
884	2005
885	2006
886	2004
887	2004
888	2005
889	2006
890	2005
891	2006
892	2004
893	2004
894	2005
895	2004
896	2004
897	2004
898	2006
899	2004
900	2004
901	2004
902	2004
903	2004
904	2004
905	2006
906	2004
907	2006
908	2004
909	2005
910	2004
911	2005
912	2004
913	2005
914	2006
915	2005
916	2004
917	2005
918	2004
919	2004
920	2005
921	2007
922	2004
923	2006
924	2004
925	2004
926	2005
927	2004
928	2005
929	2004
930	2007
931	2004
932	2006
933	2004
934	2004
935	2005
936	2004
937	2006
938	2004
939	2006
940	2004
941	2005
942	2004
943	2004
944	2004
945	2004
946	2006
947	2004
948	2006
949	2004
950	2005
951	2004
952	2004
953	2004
954	2005
955	2006
956	2004
957	2005
958	2004
959	2005
960	2004
961	2004
962	2006
963	2005
964	2006
965	2004
966	2004
967	2004
968	2005
969	2004
970	2005
971	2006
972	2004
973	2005
974	2004
975	2005
976	2005
977	2004
978	2006
979	2004
980	2006
981	2004
982	2005
983	2004
984	2004
985	2005
986	2004
987	2006
988	2004
989	2006
990	2004
991	2004
992	2004
993	2004
994	2004
995	2004
996	2006
997	2005
998	2004
999	2005
1000	2004
