ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	16344	16038	16550	306	512	4	98
2	16337	16037	16547	300	510	4	98
3	16187	16036	16397	151	361	3	98
4	16347	16038	16554	309	516	4	98
5	16342	16038	16550	304	512	4	98
6	16188	16036	16396	152	360	3	98
7	16345	16039	16550	306	511	4	98
8	16351	16038	16557	313	519	4	98
9	16192	16037	16400	155	363	3	98
10	16342	16039	16549	303	510	4	98
11	16344	16039	16550	305	511	4	98
12	16192	16037	16398	155	361	3	98
13	16354	16041	16562	313	521	5	98
14	16351	16037	16559	314	522	5	98
15	16189	16037	16395	152	358	3	98
16	16342	16038	16550	304	512	5	98
17	16355	16038	16562	317	524	4	98
18	16195	16036	16402	159	366	3	98
19	16343	16039	16551	304	512	4	98
20	16344	16035	16551	309	516	5	98
21	16190	16037	16396	153	359	3	98
22	16349	16040	16556	309	516	4	98
23	16187	16036	16395	151	359	3	98
24	16194	16037	16402	157	365	3	98
25	16344	16039	16550	305	511	4	98
26	16189	16036	16397	153	361	3	98
27	16342	16039	16550	303	511	4	98
28	16343	16037	16549	306	512	4	98
29	16181	16037	16388	144	351	3	98
30	16342	16038	16550	304	512	4	98
31	16346	16037	16553	309	516	4	98
32	16188	16037	16396	151	359	3	98
33	16350	16037	16560	313	523	4	98
34	16347	16040	16554	307	514	5	98
35	16189	16036	16394	153	358	3	98
36	16349	16039	16557	310	518	4	98
37	16341	16038	16549	303	511	4	98
38	16189	16035	16398	154	363	4	98
39	16341	16038	16550	303	512	4	98
40	16345	16037	16555	308	518	4	98
41	16188	16036	16395	152	359	3	98
42	16338	16040	16544	298	504	4	98
43	16346	16037	16554	309	517	4	98
44	16188	16036	16394	152	358	3	98
45	16347	16038	16553	309	515	4	98
46	16340	16038	16548	302	510	4	98
47	16190	16038	16398	152	360	3	98
48	16341	16039	16546	302	507	4	98
49	16346	16036	16552	310	516	4	98
50	16196	16038	16402	158	364	3	98
51	16349	16040	16557	309	517	4	98
52	16348	16037	16556	311	519	4	98
53	16189	16039	16395	150	356	3	98
54	16344	16037	16550	307	513	4	98
55	16335	16038	16544	297	506	4	98
56	16183	16037	16391	146	354	3	98
57	16342	16037	16548	305	511	4	98
58	16295	16037	16546	258	509	4	98
59	16189	16038	16397	151	359	3	98
60	16345	16039	16550	306	511	4	98
61	16188	16037	16394	151	357	3	98
62	16190	16039	16546	151	507	4	98
63	16347	16040	16553	307	513	4	98
64	16181	16036	16389	145	353	3	98
65	16346	16038	16552	308	514	4	98
66	16341	16038	16549	303	511	4	98
67	16196	16036	16404	160	368	3	98
68	16342	16038	16550	304	512	4	98
69	16346	16039	16552	307	513	4	98
70	16187	16037	16395	150	358	3	98
71	16349	16039	16555	310	516	4	98
72	16344	16038	16552	306	514	4	98
73	16189	16036	16395	153	359	3	98
74	16351	16038	16559	313	521	4	98
75	16341	16037	16550	304	513	4	98
76	16192	16037	16400	155	363	3	98
77	16338	16038	16544	300	506	4	98
78	16353	16036	16561	317	525	5	98
79	16189	16037	16395	152	358	3	98
80	16354	16040	16560	314	520	4	98
81	16345	16038	16551	307	513	4	98
82	16188	16038	16397	150	359	3	98
83	16346	16038	16554	308	516	4	98
84	16342	16036	16550	306	514	4	98
85	16192	16036	16400	156	364	3	98
86	16342	16040	16550	302	510	4	98
87	16349	16039	16557	310	518	4	98
88	16189	16037	16397	152	360	4	98
89	16347	16037	16552	310	515	4	98
90	16352	16039	16562	313	523	4	98
91	16187	16036	16397	151	361	3	98
92	16346	16040	16554	306	514	4	98
93	16188	16035	16398	153	363	3	98
94	16198	16038	16404	160	366	3	98
95	16341	16039	16549	302	510	4	98
96	16192	16036	16401	156	365	4	98
97	16229	16037	16547	192	510	4	98
98	16347	16038	16555	309	517	5	98
99	16190	16037	16396	153	359	3	98
100	16348	16038	16558	310	520	4	98
101	16344	16038	16551	306	513	4	98
102	16187	16034	16397	153	363	4	98
103	16348	16039	16558	309	519	4	98
104	16341	16039	16548	302	509	4	98
105	16192	16035	16401	157	366	3	98
106	16340	16041	16547	299	506	4	98
107	16350	16039	16560	311	521	4	98
108	16186	16036	16396	150	360	3	98
109	16351	16040	16559	311	519	4	98
110	16352	16038	16559	314	521	4	98
111	16195	16036	16402	159	366	3	98
112	16346	16039	16554	307	515	4	98
113	16342	16036	16550	306	514	4	98
114	16183	16037	16392	146	355	3	98
115	16344	16039	16549	305	510	4	98
116	16345	16037	16551	308	514	4	98
117	16188	16036	16396	152	360	3	98
118	16337	16037	16545	300	508	4	98
119	16356	16039	16562	317	523	4	98
120	16189	16036	16395	153	359	3	98
121	16348	16039	16557	309	518	4	98
122	16340	16036	16550	304	514	4	98
123	16192	16036	16402	156	366	3	98
124	16341	16039	16547	302	508	4	98
125	16346	16038	16553	308	515	4	98
126	16188	16038	16396	150	358	3	98
127	16349	16041	16559	308	518	4	98
128	16189	16037	16399	152	362	3	98
129	16189	16038	16399	151	361	3	98
130	16344	16038	16554	306	516	4	98
131	16187	16036	16394	151	358	3	98
132	16343	16037	16553	306	516	4	98
133	16344	16038	16551	306	513	4	98
134	16181	16034	16387	147	353	5	98
135	16351	16036	16559	315	523	5	98
136	16351	16038	16557	313	519	4	98
137	16187	16036	16393	151	357	3	98
138	16345	16040	16553	305	513	4	98
139	16345	16036	16553	309	517	4	98
140	16188	16036	16396	152	360	3	98
141	16349	16039	16554	310	515	4	98
142	16350	16038	16558	312	520	4	98
143	16194	16037	16403	157	366	3	98
144	16341	16039	16547	302	508	4	98
145	16352	16035	16560	317	525	5	98
146	16188	16037	16394	151	357	3	98
147	16338	16036	16546	302	510	4	98
148	16351	16037	16582	314	545	6	99
149	16187	16038	16395	149	357	3	98
150	16345	16038	16553	307	515	4	98
151	16346	16038	16554	308	516	4	98
152	16192	16036	16398	156	362	3	98
153	16339	16041	16548	298	507	4	98
154	16349	16037	16557	312	520	4	98
155	16189	16037	16397	152	360	3	98
156	16344	16040	16552	304	512	4	98
157	16345	16038	16551	307	513	4	98
158	16188	16036	16396	152	360	3	98
159	16344	16037	16551	307	514	4	98
160	16345	16037	16555	308	518	4	98
161	16192	16036	16401	156	365	3	98
162	16354	16038	16564	316	526	4	98
163	16188	16035	16402	153	367	3	98
164	16192	16037	16402	155	365	3	98
165	16343	16039	16551	304	512	4	98
166	16187	16035	16397	152	362	3	98
167	16187	16037	16549	150	512	4	98
168	16346	16040	16553	306	513	4	98
169	16197	16035	16407	162	372	3	98
170	16350	16040	16556	310	516	4	98
171	16339	16037	16548	302	511	4	98
172	16191	16037	16397	154	360	3	98
173	16341	16039	16549	302	510	4	98
174	16343	16038	16551	305	513	4	98
175	16188	16036	16397	152	361	3	98
176	16352	16038	16557	314	519	4	98
177	16348	16038	16563	310	525	6	99
178	16188	16036	16396	152	360	3	98
179	16339	16039	16549	300	510	4	98
180	16341	16038	16549	303	511	4	98
181	16189	16036	16398	153	362	3	98
182	16341	16039	16549	302	510	4	98
183	16344	16037	16551	307	514	5	98
184	16188	16038	16396	150	358	3	98
185	16345	16038	16555	307	517	4	98
186	16348	16034	16557	314	523	5	98
187	16186	16036	16395	150	359	3	98
188	16345	16037	16551	308	514	4	98
189	16335	16036	16545	299	509	4	98
190	16187	16036	16396	151	360	3	98
191	16341	16040	16549	301	509	4	98
192	16345	16037	16552	308	515	4	98
193	16189	16038	16397	151	359	3	98
194	16344	16037	16554	307	517	4	98
195	16353	16040	16559	313	519	4	98
196	16187	16037	16395	150	358	3	98
197	16344	16038	16550	306	512	4	98
198	16187	16036	16394	151	358	3	98
199	16200	16037	16407	163	370	3	98
200	16351	16039	16558	312	519	4	98
201	16192	16037	16399	155	362	3	98
202	16342	16040	16550	302	510	4	98
203	16348	16037	16558	311	521	4	98
204	16189	16037	16399	152	362	3	98
205	16343	16039	16551	304	512	4	98
206	16342	16035	16554	307	519	6	99
207	16186	16035	16392	151	357	3	98
208	16343	16039	16551	304	512	4	98
209	16340	16039	16546	301	507	4	98
210	16190	16037	16400	153	363	3	98
211	16341	16042	16550	299	508	4	98
212	16342	16039	16548	303	509	4	98
213	16188	16038	16394	150	356	3	98
214	16346	16038	16553	308	515	4	98
215	16345	16038	16551	307	513	4	98
216	16188	16037	16394	151	357	4	98
217	16352	16040	16559	312	519	4	98
218	16340	16039	16547	301	508	4	98
219	16195	16037	16403	158	366	3	98
220	16343	16040	16549	303	509	4	98
221	16350	16038	16556	312	518	4	98
222	16190	16036	16398	154	362	3	98
223	16347	16039	16553	308	514	4	98
224	16341	16036	16551	305	515	5	98
225	16190	16037	16396	153	359	3	98
226	16341	16037	16549	304	512	4	98
227	16337	16039	16546	298	507	4	98
228	16191	16037	16399	154	362	3	98
229	16345	16040	16551	305	511	4	98
230	16344	16037	16552	307	515	4	98
231	16189	16037	16396	152	359	3	98
232	16343	16039	16552	304	513	4	98
233	16343	16040	16549	303	509	4	98
234	16189	16038	16394	151	356	3	98
235	16344	16039	16552	305	513	6	99
236	16344	16038	16552	306	514	4	98
237	16197	16037	16403	160	366	3	98
238	16337	16039	16544	298	505	4	98
239	16346	16037	16553	309	516	4	98
240	16189	16038	16397	151	359	3	98
241	16343	16039	16553	304	514	4	98
242	16195	16036	16411	159	375	3	98
243	16187	16037	16397	150	360	3	98
244	16345	16039	16550	306	511	4	98
245	16186	16036	16396	150	360	3	98
246	16189	16037	16397	152	360	3	98
247	16339	16037	16545	302	508	4	98
248	16188	16034	16398	154	364	3	98
249	16339	16040	16546	299	506	5	98
250	16341	16039	16551	302	512	4	98
251	16188	16036	16396	152	360	3	98
252	16344	16039	16550	305	511	4	98
253	16350	16038	16558	312	520	4	98
254	16188	16037	16396	151	359	3	98
255	16354	16038	16562	316	524	4	98
256	16342	16039	16550	303	511	4	98
257	16190	16038	16395	152	357	3	98
258	16340	16038	16547	302	509	4	98
259	16345	16039	16555	306	516	4	98
260	16190	16038	16396	152	358	3	98
261	16340	16039	16548	301	509	4	98
262	16343	16035	16549	308	514	5	98
263	16185	16035	16393	150	358	3	98
264	16342	16035	16548	307	513	4	98
265	16338	16036	16548	302	512	4	98
266	16191	16037	16399	154	362	3	98
267	16339	16037	16548	302	511	4	98
268	16348	16040	16556	308	516	4	98
269	16184	16035	16390	149	355	3	98
270	16348	16038	16556	310	518	4	98
271	16345	16038	16551	307	513	4	98
272	16187	16038	16393	149	355	3	98
273	16343	16041	16551	302	510	4	98
274	16345	16040	16550	305	510	4	98
275	16196	16037	16406	159	369	3	98
276	16341	16040	16549	301	509	4	98
277	16341	16038	16549	303	511	4	98
278	16189	16037	16399	152	362	3	98
279	16343	16037	16553	306	516	4	98
280	16348	16038	16555	310	517	4	98
281	16189	16033	16397	156	364	4	98
282	16352	16035	16559	317	524	5	98
283	16340	16040	16550	300	510	4	98
284	16187	16036	16397	151	361	3	98
285	16343	16039	16550	304	511	4	98
286	16342	16039	16550	303	511	4	98
287	16192	16038	16402	154	364	3	98
288	16347	16038	16554	309	516	4	98
289	16347	16039	16553	308	514	4	98
290	16186	16038	16396	148	358	3	98
291	16343	16037	16553	306	516	4	98
292	16185	16034	16548	151	514	4	98
293	16189	16036	16397	153	361	3	98
294	16339	16039	16548	300	509	4	98
295	16188	16036	16398	152	362	3	98
296	16190	16037	16396	153	359	3	98
297	16347	16038	16557	309	519	4	98
298	16189	16038	16395	151	357	3	98
299	16342	16040	16550	302	510	4	98
300	16341	16035	16551	306	516	4	98
301	16185	16035	16395	150	360	3	98
302	16346	16038	16556	308	518	4	98
303	16340	16038	16548	302	510	4	98
304	16187	16036	16394	151	358	3	98
305	16342	16039	16548	303	509	4	98
306	16343	16039	16550	304	511	5	98
307	16197	16036	16405	161	369	3	98
308	16346	16039	16553	307	514	4	98
309	16350	16037	16557	313	520	4	98
310	16190	16037	16398	153	361	3	98
311	16353	16039	16561	314	522	4	98
312	16338	16037	16546	301	509	4	98
313	16193	16036	16399	157	363	4	98
314	16339	16039	16545	300	506	4	98
315	16341	16037	16549	304	512	4	98
316	16188	16036	16396	152	360	3	98
317	16344	16040	16550	304	510	4	98
318	16343	16040	16550	303	510	4	98
319	16184	16036	16391	148	355	3	98
320	16342	16036	16548	306	512	5	98
321	16339	16038	16547	301	509	4	98
322	16189	16038	16397	151	359	3	98
323	16341	16038	16549	303	511	4	98
324	16344	16039	16552	305	513	4	98
325	16190	16036	16397	154	361	3	98
326	16347	16040	16555	307	515	4	98
327	16341	16038	16549	303	511	4	98
328	16190	16038	16397	152	359	3	98
329	16341	16038	16549	303	511	4	98
330	16342	16037	16547	305	510	4	98
331	16187	16037	16396	150	359	4	98
332	16340	16041	16546	299	505	4	98
333	16342	16039	16552	303	513	4	98
334	16189	16037	16398	152	361	4	98
335	16347	16040	16553	307	513	4	98
336	16352	16038	16562	314	524	4	98
337	16186	16037	16395	149	358	3	98
338	16343	16038	16551	305	513	4	98
339	16186	16035	16392	151	357	4	98
340	16187	16035	16393	152	358	4	98
341	16342	16037	16551	305	514	4	98
342	16194	16036	16404	158	368	3	98
343	16359	16039	16569	320	530	4	98
344	16342	16039	16550	303	511	4	98
345	16188	16036	16396	152	360	3	98
346	16342	16039	16550	303	511	4	98
347	16349	16038	16557	311	519	4	98
348	16189	16038	16395	151	357	3	98
349	16356	16040	16564	316	524	4	98
350	16338	16039	16546	299	507	4	98
351	16187	16036	16397	151	361	3	98
352	16344	16038	16549	306	511	4	98
353	16345	16038	16571	307	533	7	99
354	16189	16037	16395	152	358	3	98
355	16344	16039	16552	305	513	4	98
356	16351	16035	16558	316	523	5	98
357	16188	16036	16396	152	360	4	98
358	16341	16037	16550	304	513	4	98
359	16339	16037	16545	302	508	4	98
360	16188	16037	16396	151	359	3	98
361	16343	16039	16551	304	512	4	98
362	16346	16037	16553	309	516	4	98
363	16186	16036	16392	150	356	3	98
364	16352	16038	16558	314	520	4	98
365	16351	16039	16560	312	521	4	98
366	16186	16037	16394	149	357	3	98
367	16342	16039	16549	303	510	5	98
