ITERNUM	METIME
386	8017
387	8015
388	8021
389	8020
390	8015
391	8015
392	8019
393	8021
394	8015
395	8016
396	8021
397	8021
398	8015
399	8019
400	8019
401	8021
402	8014
403	8019
404	8021
405	8021
406	8013
407	8021
408	8021
409	8020
410	8015
411	8021
412	8021
413	8017
414	8012
415	8021
416	8021
417	8019
418	8015
419	8019
420	8136
421	8021
422	8015
423	8015
424	8022
425	8021
426	8021
427	8015
428	8014
429	8021
430	8022
431	8016
432	8015
433	8022
434	8020
435	8021
436	8015
437	8015
438	8021
439	8022
440	8021
441	8015
442	8018
443	8021
444	8022
445	8013
446	8015
447	8021
448	8019
449	8021
450	8015
451	8018
452	8021
453	8021
454	8015
455	8015
456	8019
457	8021
458	8021
459	8012
460	8016
461	8021
462	8020
463	8016
464	8015
465	8021
466	8021
467	8021
468	8015
469	8015
470	8019
471	8021
472	8018
473	8013
474	8022
475	8021
476	8021
477	8015
478	8016
479	8016
480	8021
481	8021
482	8021
483	8021
484	8014
485	8015
486	8016
487	8016
488	8021
489	8021
490	8019
491	8021
492	8015
493	8016
494	8015
495	8021
496	8021
497	8021
498	8019
499	8017
500	8015
501	8013
502	8020
503	8021
504	8021
505	8021
506	8020
507	8015
508	8016
509	8017
510	8021
511	8021
512	8019
513	8021
514	8015
515	8013
516	8017
517	8021
518	8022
519	8021
520	8021
521	8015
522	8015
523	8015
524	8021
525	8021
526	8019
527	8020
528	8015
529	8013
530	8019
531	8021
532	8021
533	8021
534	8018
535	8015
536	8016
537	8021
538	8021
539	8021
540	8020
541	8015
542	8015
543	8013
544	8021
545	8021
546	8021
547	8021
548	8015
549	8016
550	8020
551	8020
552	8021
553	8021
554	8013
555	8015
556	8015
557	8021
558	8022
559	8021
560	8020
561	8015
562	8016
563	8021
564	8021
565	8021
566	8021
567	8015
568	8013
569	8018
570	8021
571	8020
572	8021
573	8015
574	8016
575	8015
576	8022
577	8021
578	8021
579	8015
580	8015
581	8015
582	8019
583	8021
584	8021
585	8016
586	8015
587	8015
588	8021
589	8021
590	8021
591	8019
592	8015
593	8014
594	8021
595	8021
596	8019
597	8019
598	8015
599	8013
600	8022
601	8021
602	8022
603	8021
604	8016
605	8016
606	8016
607	8014
608	8019
609	8021
610	8019
611	8021
612	8021
613	8019
614	8016
615	8016
616	8016
617	8016
618	8022
619	8021
620	8021
621	8019
622	8022
623	8016
624	8014
625	8016
626	8016
627	8019
628	8021
629	8021
630	8021
631	8022
632	8015
633	8016
634	8016
635	8014
636	8021
637	8021
638	8019
639	8021
640	8020
641	8013
642	8016
643	8015
644	8021
645	8021
646	8021
647	8021
648	8021
649	8014
650	8015
651	8016
652	8017
653	8022
654	8021
655	8019
656	8021
657	8016
658	8016
659	8015
660	8018
661	8021
662	8021
663	8019
664	8022
665	8015
666	8014
667	8015
668	8024
669	8019
670	8023
671	8021
672	8020
673	8015
674	8015
675	8016
676	8021
677	8019
678	8021
679	8021
680	8014
681	8015
682	8015
683	8018
684	8021
685	8021
686	8021
687	8019
688	8015
689	8015
690	8017
691	8019
692	8021
693	8021
694	8019
695	8016
696	8015
697	8014
698	8021
699	8021
700	8021
701	8021
702	8015
703	8016
704	8016
705	8019
706	8021
707	8021
708	8020
709	8015
710	8015
711	8015
712	8021
713	8021
714	8021
715	8021
716	8015
717	8015
718	8017
719	8020
720	8021
721	8021
722	8017
723	8015
724	8015
725	8019
726	8022
727	8021
728	8021
729	8021
730	8021
731	8021
732	8021
733	8019
734	8021
735	8021
736	8019
737	8021
738	8021
739	8021
740	8021
741	8021
742	8021
743	8021
744	8021
745	8021
746	8021
747	8019
748	8022
749	8021
750	8019
751	8021
752	8021
753	8021
754	8021
755	8021
756	8021
757	8021
758	8019
759	8021
760	8021
761	8019
762	8021
763	8021
764	8019
765	8021
766	8021
767	8021
768	8021
769	8021
770	8021
771	8021
772	8019
773	8021
774	8021
775	8019
776	8021
777	8020
778	8016
779	8017
780	8016
781	8016
782	8016
783	8016
784	8016
785	8016
786	8014
787	8016
788	8016
789	8014
790	8016
791	8016
792	8014
793	8016
794	8016
795	8016
796	8016
797	8016
798	8016
799	8017
800	8014
801	8019
802	8016
803	8015
804	8016
805	8016
806	8015
807	8016
808	8017
809	8017
810	8017
811	8018
812	8018
813	8018
814	8017
815	8018
816	8018
817	8017
818	8018
819	8019
820	8016
821	8018
822	8019
823	8018
824	8018
825	8018
826	8017
827	8017
828	8015
829	8016
830	8016
831	8015
832	8016
833	8016
834	8014
835	8016
836	8016
837	8016
838	8016
839	8016
840	8016
841	8016
842	8014
843	8016
844	8016
845	8014
846	8016
847	8016
848	8016
849	8016
850	8016
851	8016
852	8016
853	8014
854	8016
855	8016
856	8014
857	8017
858	8019
859	8018
860	8021
861	8021
862	8021
863	8021
864	8021
865	8022
866	8021
867	8019
868	8021
869	8021
870	8020
871	8021
872	8021
873	8019
874	8021
875	8021
876	8020
877	8021
878	8018
879	8016
880	8016
881	8016
882	8016
883	8016
884	8014
885	8016
886	8016
887	8014
888	8016
889	8016
890	8015
891	8020
892	8021
893	8021
894	8022
895	8021
896	8021
897	8021
898	8019
899	8021
900	8021
901	8019
902	8022
903	8019
904	8015
905	8016
906	8016
907	8016
908	8016
909	8016
910	8016
911	8016
912	8016
913	8016
914	8019
915	8019
916	8022
917	8021
918	8019
919	8021
920	8021
921	8021
922	8021
923	8021
924	8020
925	8017
926	8016
927	8016
928	8016
929	8014
930	8016
931	8016
932	8014
933	8019
934	8021
935	8021
936	8021
937	8021
938	8021
939	8021
940	8019
941	8021
942	8020
943	8015
944	8016
945	8016
946	8014
947	8016
948	8016
949	8016
950	8018
951	8021
952	8021
953	8021
954	8019
955	8021
956	8021
957	8019
958	8021
959	8017
960	8014
961	8016
962	8016
963	8016
964	8016
965	8016
966	8020
967	8022
968	8019
969	8021
970	8021
971	8019
972	8021
973	8021
974	8017
975	8016
976	8016
977	8016
978	8016
979	8017
980	8021
981	8021
982	8021
983	8021
984	8021
985	8018
986	8016
987	8016
988	8015
989	8016
990	8018
991	8021
992	8021
993	8022
994	8021
995	8022
996	8018
997	8016
998	8016
999	8014
1000	8016
