ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	16190	16036	16514	154	478	4	98
2	16196	16041	16402	155	361	3	98
3	16360	16040	16570	320	530	4	98
4	16190	16036	16398	154	362	3	98
5	16189	16037	16397	152	360	3	98
6	16342	16038	16548	304	510	4	98
7	16189	16035	16398	154	363	3	98
8	16337	16039	16545	298	506	4	98
9	16343	16038	16551	305	513	4	98
10	16188	16037	16396	151	359	3	98
11	16341	16038	16548	303	510	4	98
12	16350	16037	16558	313	521	4	98
13	16188	16035	16393	153	358	3	98
14	16338	16038	16547	300	509	4	98
15	16342	16037	16550	305	513	4	98
16	16189	16036	16397	153	361	3	98
17	16344	16039	16550	305	511	4	98
18	16342	16040	16550	302	510	4	98
19	16191	16041	16397	150	356	3	98
20	16348	16042	16557	306	515	4	98
21	16336	16036	16545	300	509	4	98
22	16189	16036	16399	153	363	3	98
23	16345	16038	16554	307	516	4	98
24	16351	16036	16557	315	521	4	98
25	16190	16037	16398	153	361	3	98
26	16341	16038	16548	303	510	4	98
27	16341	16036	16549	305	513	4	98
28	16187	16035	16393	152	358	4	98
29	16342	16039	16548	303	509	4	98
30	16340	16036	16550	304	514	4	98
31	16187	16037	16395	150	358	3	98
32	16339	16038	16547	301	509	4	98
33	16346	16038	16554	308	516	4	98
34	16190	16035	16400	155	365	4	98
35	16342	16037	16550	305	513	4	98
36	16340	16036	16548	304	512	4	98
37	16190	16038	16399	152	361	4	98
38	16349	16040	16557	309	517	4	98
39	16190	16035	16400	155	365	3	98
40	16189	16037	16398	152	361	3	98
41	16350	16038	16558	312	520	4	98
42	16189	16037	16397	152	360	3	98
43	16191	16038	16550	153	512	4	98
44	16340	16038	16547	302	509	4	98
45	16188	16036	16396	152	360	3	98
46	16345	16040	16553	305	513	4	98
47	16340	16036	16545	304	509	4	98
48	16190	16036	16398	154	362	3	98
49	16343	16036	16551	307	515	4	98
50	16332	16037	16540	295	503	4	98
51	16187	16037	16395	150	358	3	98
52	16343	16037	16551	306	514	4	98
53	16339	16036	16547	303	511	4	98
54	16189	16036	16396	153	360	3	98
55	16343	16037	16549	306	512	4	98
56	16345	16039	16552	306	513	4	98
57	16194	16040	16402	154	362	3	98
58	16343	16039	16551	304	512	4	98
59	16337	16036	16544	301	508	4	98
60	16188	16037	16394	151	357	3	98
61	16345	16039	16552	306	513	4	98
62	16340	16036	16548	304	512	4	98
63	16182	16038	16391	144	353	3	98
64	16343	16038	16552	305	514	4	98
65	16341	16037	16549	304	512	4	98
66	16189	16036	16397	153	361	3	98
67	16341	16038	16548	303	510	4	98
68	16333	16036	16542	297	506	4	98
69	16190	16036	16398	154	362	3	98
70	16340	16036	16548	304	512	4	98
71	16339	16038	16544	301	506	4	98
72	16190	16036	16398	154	362	4	98
73	16343	16041	16551	302	510	4	98
74	16341	16036	16549	305	513	4	98
75	16190	16036	16397	154	361	3	98
76	16340	16037	16550	303	513	4	98
77	16191	16038	16398	153	360	3	98
78	16200	16041	16406	159	365	4	98
79	16343	16037	16551	306	514	4	98
80	16188	16035	16398	153	363	3	98
81	16340	16037	16549	303	512	4	98
82	16341	16038	16551	303	513	4	98
83	16187	16036	16395	151	359	3	98
84	16345	16040	16551	305	511	4	98
85	16345	16039	16555	306	516	4	98
86	16193	16035	16400	158	365	3	98
87	16352	16039	16560	313	521	4	98
88	16340	16037	16546	303	509	4	98
89	16186	16035	16394	151	359	3	98
90	16343	16038	16551	305	513	4	98
91	16342	16036	16550	306	514	4	98
92	16188	16036	16396	152	360	3	98
93	16345	16039	16553	306	514	4	98
94	16338	16036	16544	302	508	4	98
95	16189	16035	16397	154	362	3	98
96	16345	16040	16553	305	513	4	98
97	16339	16036	16546	303	510	5	98
98	16187	16035	16397	152	362	3	98
99	16353	16040	16561	313	521	4	98
100	16346	16039	16553	307	514	4	98
101	16198	16037	16406	161	369	3	98
102	16342	16037	16552	305	515	4	98
103	16341	16039	16549	302	510	4	98
104	16189	16034	16396	155	362	3	98
105	16340	16037	16548	303	511	5	98
106	16337	16038	16544	299	506	4	98
107	16186	16035	16394	151	359	3	98
108	16355	16042	16561	313	519	4	98
109	16342	16038	16552	304	514	4	98
110	16187	16035	16394	152	359	3	98
111	16342	16038	16548	304	510	4	98
112	16335	16036	16543	299	507	4	98
113	16190	16037	16398	153	361	3	98
114	16356	16042	16564	314	522	4	98
115	16343	16038	16549	305	511	4	98
116	16189	16037	16397	152	360	3	98
117	16342	16038	16550	304	512	4	98
118	16188	16035	16396	153	361	3	98
119	16193	16036	16401	157	365	3	98
120	16350	16041	16559	309	518	4	98
121	16190	16038	16398	152	360	3	98
122	16343	16038	16553	305	515	4	98
123	16350	16035	16558	315	523	4	98
124	16188	16037	16397	151	360	3	98
125	16342	16039	16550	303	511	4	98
126	16344	16038	16550	306	512	4	98
127	16198	16041	16404	157	363	3	98
128	16342	16038	16550	304	512	4	98
129	16341	16037	16551	304	514	4	98
130	16187	16036	16395	151	359	3	98
131	16345	16036	16553	309	517	4	98
132	16335	16038	16541	297	503	4	98
133	16194	16042	16403	152	361	3	98
134	16343	16038	16551	305	513	4	98
135	16341	16038	16547	303	509	4	98
136	16189	16037	16397	152	360	3	98
137	16344	16039	16552	305	513	4	98
138	16340	16035	16549	305	514	4	98
139	16197	16037	16403	160	366	4	98
140	16348	16042	16558	306	516	4	98
141	16334	16037	16542	297	505	4	98
142	16188	16036	16396	152	360	3	98
143	16341	16038	16549	303	511	4	98
144	16342	16037	16552	305	515	4	98
145	16189	16037	16395	152	358	3	98
146	16348	16044	16556	304	512	4	98
147	16345	16039	16551	306	512	4	98
148	16189	16036	16395	153	359	3	98
149	16342	16038	16550	304	512	4	98
150	16339	16034	16546	305	512	4	98
151	16190	16037	16400	153	363	3	98
152	16337	16037	16546	300	509	4	98
153	16338	16043	16546	295	503	4	98
154	16188	16036	16395	152	359	3	98
155	16342	16038	16548	304	510	4	98
156	16348	16036	16555	312	519	4	98
157	16189	16037	16399	152	362	3	98
158	16342	16038	16550	304	512	4	98
159	16185	16038	16391	147	353	3	98
160	16195	16041	16402	154	361	3	98
161	16345	16037	16552	308	515	4	98
162	16185	16034	16390	151	356	3	98
163	16341	16038	16547	303	509	4	98
164	16342	16038	16550	304	512	4	98
165	16187	16035	16395	152	360	3	98
166	16347	16043	16553	304	510	4	98
167	16345	16037	16550	308	513	4	98
168	16183	16036	16391	147	355	3	98
169	16343	16039	16551	304	512	4	98
170	16352	16036	16560	316	524	4	98
171	16189	16037	16395	152	358	3	98
172	16358	16041	16566	317	525	4	98
173	16345	16040	16553	305	513	4	98
174	16188	16036	16397	152	361	3	98
175	16345	16038	16553	307	515	4	98
176	16344	16038	16551	306	513	4	98
177	16192	16034	16427	158	393	5	99
178	16351	16040	16557	311	517	4	98
179	16346	16042	16556	304	514	4	98
180	16188	16035	16396	153	361	3	98
181	16338	16038	16546	300	508	4	98
182	16343	16037	16551	306	514	4	98
183	16189	16036	16397	153	361	3	98
184	16342	16038	16550	304	512	4	98
185	16343	16042	16553	301	511	4	98
186	16185	16037	16391	148	354	3	98
187	16345	16038	16549	307	511	4	98
188	16335	16034	16545	301	511	5	98
189	16189	16036	16396	153	360	3	98
190	16343	16037	16551	306	514	5	98
191	16347	16039	16555	308	516	4	98
192	16189	16041	16397	148	356	3	98
193	16343	16039	16551	304	512	4	98
194	16353	16037	16561	316	524	4	98
195	16184	16036	16392	148	356	3	98
196	16344	16037	16552	307	515	4	98
197	16188	16032	16548	156	516	5	98
198	16192	16042	16400	150	358	3	98
199	16340	16037	16546	303	509	4	98
200	16187	16035	16395	152	360	3	98
201	16197	16037	16404	160	367	3	98
202	16342	16037	16548	305	511	4	98
203	16194	16034	16403	160	369	3	98
204	16343	16038	16551	305	513	4	98
205	16350	16046	16558	304	512	4	98
206	16195	16036	16407	159	371	5	99
207	16343	16038	16553	305	515	4	98
208	16337	16036	16545	301	509	4	98
209	16188	16034	16396	154	362	3	98
210	16341	16037	16549	304	512	4	98
211	16343	16039	16551	304	512	4	98
212	16194	16042	16402	152	360	3	98
213	16333	16037	16541	296	504	5	98
214	16337	16037	16546	300	509	4	98
215	16187	16036	16395	151	359	3	98
216	16345	16038	16551	307	513	4	98
217	16338	16037	16544	301	507	5	98
218	16192	16040	16398	152	358	3	98
219	16355	16041	16564	314	523	4	98
220	16343	16036	16551	307	515	4	98
221	16187	16034	16395	153	361	3	98
222	16336	16037	16544	299	507	4	98
223	16343	16035	16547	308	512	5	98
224	16184	16036	16390	148	354	3	98
225	16355	16041	16563	314	522	4	98
226	16348	16043	16556	305	513	4	98
227	16190	16037	16398	153	361	3	98
228	16345	16039	16553	306	514	4	98
229	16342	16039	16548	303	509	4	98
230	16186	16036	16394	150	358	3	98
231	16334	16037	16539	297	502	4	98
232	16345	16038	16553	307	515	4	98
233	16194	16041	16400	153	359	3	98
234	16336	16038	16544	298	506	4	98
235	16338	16035	16556	303	521	6	99
236	16189	16036	16397	153	361	3	98
237	16353	16036	16560	317	524	4	98
238	16342	16035	16549	307	514	4	98
239	16185	16036	16393	149	357	3	98
240	16350	16044	16560	306	516	4	98
241	16335	16036	16543	299	507	4	98
242	16187	16037	16395	150	358	3	98
243	16341	16039	16549	302	510	4	98
244	16351	16038	16559	313	521	4	98
245	16190	16036	16397	154	361	3	98
246	16359	16037	16567	322	530	4	98
247	16193	16040	16516	153	476	4	98
248	16190	16038	16398	152	360	3	98
249	16336	16036	16543	300	507	4	98
250	16182	16034	16388	148	354	3	98
251	16188	16037	16394	151	357	3	98
252	16331	16037	16540	294	503	4	98
253	16188	16035	16394	153	359	3	98
254	16343	16038	16551	305	513	4	98
255	16355	16045	16563	310	518	4	98
256	16189	16034	16399	155	365	3	98
257	16337	16036	16544	301	508	4	98
258	16345	16038	16552	307	514	4	98
259	16189	16035	16399	154	364	3	98
260	16343	16038	16550	305	512	4	98
261	16342	16037	16548	305	511	4	98
262	16196	16042	16404	154	362	3	98
263	16339	16038	16547	301	509	4	98
264	16342	16037	16556	305	519	6	99
265	16189	16036	16395	153	359	3	98
266	16345	16040	16552	305	512	4	98
267	16342	16037	16550	305	513	4	98
268	16184	16035	16394	149	359	3	98
269	16345	16040	16552	305	512	4	98
270	16340	16043	16549	297	506	4	98
271	16189	16036	16395	153	359	4	98
272	16342	16036	16549	306	513	4	98
273	16337	16035	16547	302	512	4	98
274	16189	16035	16397	154	362	4	98
275	16339	16038	16549	301	511	4	98
276	16342	16036	16552	306	516	4	98
277	16200	16041	16406	159	365	3	98
278	16347	16040	16554	307	514	5	98
279	16354	16037	16561	317	524	4	98
280	16186	16036	16394	150	358	3	98
281	16339	16037	16547	302	510	4	98
282	16351	16038	16559	313	521	4	98
283	16189	16036	16397	153	361	3	98
284	16341	16037	16547	304	510	4	98
285	16348	16041	16556	307	515	4	98
286	16187	16041	16395	146	354	3	98
287	16343	16039	16552	304	513	4	98
288	16189	16036	16399	153	363	3	98
289	16188	16035	16396	153	361	3	98
290	16346	16036	16554	310	518	4	98
291	16193	16039	16401	154	362	4	98
292	16190	16036	16399	154	363	3	98
293	16342	16036	16557	306	521	6	99
294	16188	16033	16396	155	363	3	98
295	16340	16038	16548	302	510	4	98
296	16344	16039	16553	305	514	4	98
297	16201	16040	16409	161	369	3	98
298	16342	16037	16550	305	513	4	98
299	16346	16035	16553	311	518	4	98
300	16185	16033	16394	152	361	4	98
301	16347	16037	16555	310	518	4	98
302	16349	16044	16559	305	515	4	98
303	16187	16034	16396	153	362	4	98
304	16345	16039	16553	306	514	4	98
305	16341	16035	16549	306	514	4	98
306	16190	16035	16399	155	364	3	98
307	16350	16043	16557	307	514	4	98
308	16347	16036	16552	311	516	4	98
309	16187	16036	16395	151	359	3	98
310	16349	16036	16559	313	523	4	98
311	16341	16037	16547	304	510	4	98
312	16191	16035	16396	156	361	3	98
313	16347	16043	16552	304	509	4	98
314	16338	16035	16545	303	510	4	98
315	16197	16036	16404	161	368	3	98
316	16341	16036	16549	305	513	4	98
317	16343	16038	16553	305	515	4	98
318	16192	16042	16398	150	356	3	98
319	16344	16036	16553	308	517	4	98
320	16351	16036	16559	315	523	4	98
321	16189	16036	16398	153	362	3	98
