ITERNUM	METIME
440	64145
441	64139
442	64139
443	64147
444	64143
445	64138
446	64137
447	64143
448	64145
449	64147
450	64141
451	64146
452	64143
453	64143
454	64137
455	64137
456	64144
457	64145
458	64144
459	64139
460	64145
461	64145
462	64144
463	64137
464	64146
465	64146
466	64145
467	64137
468	64143
469	64142
470	64142
471	64139
472	64145
473	64145
474	64143
475	64136
476	64141
477	64142
478	64143
479	64138
480	64144
481	64144
482	64141
483	64143
484	64143
485	64136
486	64144
487	64144
488	64139
489	64142
490	64141
491	64141
492	64143
493	64138
494	64147
495	64144
496	64138
497	64142
498	64145
499	64137
500	64144
501	64147
502	64141
503	64144
504	64142
505	64140
506	64145
507	64142
508	64139
509	64144
510	64146
511	64137
512	64143
513	64143
514	64140
515	64143
516	64141
517	64145
518	64146
519	64139
520	64143
521	64144
522	64140
523	64144
524	64145
525	64139
526	64143
527	64143
528	64137
529	64143
530	64144
531	64141
532	64145
533	64146
534	64139
535	64149
536	64138
537	64141
538	64137
539	64143
540	64137
541	64143
542	64137
543	64144
544	64141
545	64142
546	64143
547	64192
548	64144
549	64138
550	64147
551	64139
552	64144
553	64144
554	64142
555	64144
556	64144
557	64146
558	64135
559	64144
560	64135
561	64144
562	64142
563	64143
564	64144
565	64138
566	64142
567	64144
568	64142
569	64143
570	64140
571	64144
572	64145
573	64138
574	64142
575	64135
576	64143
577	64145
578	64143
579	64143
580	64142
581	64140
582	64143
583	64139
584	64145
585	64145
586	64140
587	64144
588	64142
589	64136
590	64143
591	64143
592	64141
593	64146
594	64145
595	64136
596	64143
597	64142
598	64137
599	64143
600	64144
601	64139
602	64146
603	64142
604	64138
605	64143
606	64145
607	64144
608	64139
609	64146
610	64143
611	64137
612	64143
613	64143
614	64136
615	64146
616	64146
617	64145
618	64136
619	64144
620	64143
621	64137
622	64139
623	64145
624	64145
625	64138
626	64140
627	64144
628	64142
629	64139
630	64144
631	64147
632	64142
633	64136
634	64145
635	64143
636	64137
637	64143
638	64147
639	64145
640	64141
641	64142
642	64143
643	64137
644	64146
645	64147
646	64138
647	64142
648	64142
649	64137
650	64143
651	64144
652	64140
653	64147
654	64144
655	64139
656	64142
657	64143
658	64136
659	64148
660	64147
661	64138
662	64147
663	64147
664	64139
665	64144
666	64142
667	64139
668	64145
669	64147
670	64143
671	64142
672	64136
673	64142
674	64145
675	64138
676	64146
677	64142
678	64138
679	64143
680	64142
681	64145
682	64146
683	64139
684	64144
685	64143
686	64138
687	64143
688	64143
689	64139
690	64148
691	64143
692	64145
693	64147
694	64139
695	64142
696	64142
697	64139
698	64145
699	64143
700	64142
701	64144
702	64138
703	64142
704	64147
705	64138
706	64144
707	64142
708	64142
709	64143
710	64137
711	64146
712	64144
713	64138
714	64142
715	64143
716	64137
717	64143
718	64144
719	64145
720	64144
721	64138
722	64144
723	64144
724	64138
725	64143
726	64142
727	64146
728	64146
729	64136
730	64147
731	64144
732	64142
733	64142
734	64138
735	64144
736	64138
737	64142
738	64144
739	64138
740	64143
741	64144
742	64147
743	64145
744	64138
745	64142
746	64146
747	64136
748	64145
749	64144
750	64144
751	64143
752	64136
753	64144
754	64144
755	64136
756	64149
757	64147
758	64144
759	64139
760	64145
761	64143
762	64139
763	64147
764	64146
765	64139
766	64142
767	64143
768	64136
769	64142
770	64143
771	64149
772	64147
773	64139
774	64138
775	64145
776	64148
777	64142
778	64139
779	64139
780	64145
781	64147
782	64145
783	64140
784	64136
785	64142
786	64147
787	64147
788	64145
789	64143
790	64140
791	64139
792	64139
793	64137
794	64141
795	64145
796	64146
797	64145
798	64143
799	64147
800	64142
801	64139
802	64143
803	64139
804	64143
805	64147
806	64143
807	64145
808	64139
809	64141
810	64146
811	64145
812	64143
813	64145
814	64137
815	64137
816	64149
817	64149
818	64147
819	64139
820	64137
821	64142
822	64145
823	64146
824	64140
825	64141
826	64145
827	64143
828	64144
829	64137
830	64142
831	64145
832	64144
833	64141
834	64143
835	64145
836	64142
837	64139
838	64144
839	64145
840	64140
841	64139
842	64143
843	64144
844	64137
845	64144
846	64146
847	64146
848	64144
849	64140
850	64142
851	64136
852	64142
853	64137
854	64144
855	64143
856	64140
857	64142
858	64139
859	64143
860	64146
861	64143
862	64144
863	64141
864	64142
865	64135
866	64141
867	64141
868	64146
869	64143
870	64256
871	64141
872	64141
873	64142
874	64144
875	64142
876	64143
877	64143
878	64140
879	64141
880	64140
881	64143
882	64143
883	64143
884	64143
885	64143
886	64145
887	64141
888	64142
889	64139
890	64143
891	64145
892	64143
893	64140
894	64141
895	64143
896	64142
897	64141
898	64137
899	64143
900	64145
901	64143
902	64145
903	64137
904	64142
905	64141
906	64143
907	64144
908	64137
909	64144
910	64142
911	64143
912	64144
913	64144
914	64149
915	64146
916	64142
917	64141
918	64144
919	64141
920	64142
921	64144
922	64142
923	64144
924	64138
925	64144
926	64138
927	64143
928	64144
929	64140
930	64148
931	64140
932	64142
933	64142
934	64137
935	64144
936	64145
937	64146
938	64143
939	64137
940	64144
941	64140
942	64147
943	64147
944	64138
945	64145
946	64138
947	64144
948	64142
949	64137
950	64145
951	64145
952	64143
953	64136
954	64143
955	64145
956	64137
957	64143
958	64145
959	64144
960	64139
961	64142
962	64143
963	64136
964	64144
965	64147
966	64141
967	64146
968	64145
969	64141
970	64149
971	64141
972	64145
973	64146
974	64143
975	64144
976	64142
977	64141
978	64144
979	64147
980	64147
981	64145
982	64266
983	64145
984	64143
985	64143
986	64144
987	64139
988	64140
989	64142
990	64148
991	64170
992	64138
993	64145
994	64143
995	64140
996	64141
997	64140
998	64149
999	64143
1000	64147
