ITERNUM	METIME
579	32069
580	32073
581	32072
582	32066
583	32065
584	32072
585	32072
586	32073
587	32070
588	32066
589	32065
590	32068
591	32065
592	32075
593	32072
594	32073
595	32072
596	32073
597	32072
598	32073
599	32067
600	32065
601	32067
602	32073
603	32072
604	32072
605	32072
606	32072
607	32073
608	32073
609	32068
610	32072
611	32065
612	32068
613	32065
614	32066
615	32068
616	32069
617	32073
618	32073
619	32072
620	32074
621	32074
622	32073
623	32069
624	32066
625	32066
626	32067
627	32067
628	32071
629	32071
630	32069
631	32071
632	32064
633	32071
634	32064
635	32071
636	32063
637	32072
638	32064
639	32072
640	32071
641	32073
642	32072
643	32065
644	32072
645	32069
646	32066
647	32073
648	32070
649	32065
650	32072
651	32073
652	32069
653	32072
654	32075
655	32066
656	32065
657	32073
658	32071
659	32067
660	32065
661	32074
662	32073
663	32075
664	32065
665	32064
666	32072
667	32072
668	32073
669	32065
670	32066
671	32066
672	32074
673	32072
674	32075
675	32069
676	32065
677	32066
678	32065
679	32071
680	32073
681	32072
682	32072
683	32075
684	32071
685	32068
686	32065
687	32065
688	32066
689	32067
690	32073
691	32853
692	32073
693	32073
694	32074
695	32073
696	32074
697	32072
698	32068
699	32067
700	32065
701	32066
702	32065
703	32066
704	32065
705	32067
706	32065
707	32069
708	32066
709	32067
710	32072
711	32074
712	32067
713	32066
714	32069
715	32071
716	32075
717	32070
718	32068
719	32067
720	32068
721	32074
722	32072
723	32067
724	32066
725	32069
726	32072
727	32076
728	32066
729	32066
730	32067
731	32071
732	32074
733	32072
734	32066
735	32066
736	32068
737	32073
738	32075
739	32067
740	32067
741	32073
742	32067
743	32067
744	32074
745	32069
746	32067
747	32075
748	32067
749	32070
750	32070
751	32068
752	32072
753	32068
754	32068
755	32073
756	32070
757	32074
758	32070
759	32068
760	32068
761	32068
762	32071
763	32068
764	32074
765	32068
766	32073
767	32071
768	32072
769	32070
770	32070
771	32068
772	32069
773	32069
774	32069
775	32073
776	32071
777	32068
778	32070
779	32069
780	32068
781	32068
782	32074
783	32068
784	32194
785	32073
786	32073
787	32071
788	32073
789	32071
790	32072
791	32069
792	32072
793	32068
794	32074
795	32067
796	32073
797	32069
798	32076
799	32068
800	32075
801	32067
802	32070
803	32070
804	32069
805	32070
806	32069
807	32071
808	32069
809	32070
810	32075
811	32068
812	32069
813	32068
814	32071
815	32071
816	32069
817	32068
818	32075
819	32069
820	32071
821	32069
822	32070
823	32068
824	32069
825	32068
826	32068
827	32071
828	32070
829	32071
830	32068
831	32070
832	32069
833	32068
834	32069
835	32068
836	32069
837	32069
838	32075
839	32069
840	32071
841	32069
842	32068
843	32075
844	32068
845	32068
846	32068
847	32069
848	32069
849	32070
850	32068
851	32070
852	32071
853	32069
854	32069
855	32068
856	32070
857	32069
858	32070
859	32073
860	32071
861	32071
862	32068
863	32070
864	32068
865	32069
866	32073
867	32069
868	32068
869	32076
870	32068
871	32073
872	32073
873	32068
874	32068
875	32077
876	32068
877	32068
878	32074
879	32068
880	32071
881	32070
882	32071
883	32070
884	32070
885	32070
886	32069
887	32069
888	32070
889	32073
890	32070
891	32071
892	32070
893	32069
894	32073
895	32069
896	32069
897	32069
898	32069
899	32069
900	32072
901	32069
902	32070
903	32070
904	32073
905	32070
906	32068
907	32069
908	32070
909	32069
910	32069
911	32076
912	32071
913	32071
914	44108
915	32117
916	32069
917	32072
918	32069
919	32071
920	32068
921	32070
922	32069
923	32069
924	32070
925	32069
926	32073
927	32070
928	32071
929	32069
930	32073
931	32070
932	32069
933	32069
934	32068
935	32074
936	32068
937	32070
938	32068
939	32070
940	32074
941	32069
942	32068
943	32068
944	32068
945	32073
946	32068
947	32069
948	32071
949	32068
950	32070
951	32068
952	32070
953	32069
954	32073
955	32068
956	32069
957	32070
958	32068
959	32073
960	32068
961	32068
962	32068
963	32068
964	32068
965	32069
966	32069
967	32068
968	32070
969	32069
970	32070
971	32069
972	32074
973	32069
974	32068
975	32072
976	32069
977	32071
978	32068
979	32070
980	32068
981	32067
982	32071
983	32068
984	32069
985	32069
986	32068
987	32068
988	32074
989	32068
990	32075
991	32068
992	32074
993	32068
994	32073
995	32069
996	32074
997	32067
998	32071
999	32070
1000	32068
