ITERNUM	METIME
922	16030
923	16034
924	16036
925	16036
926	16034
927	16034
928	16036
929	16036
930	16034
931	16033
932	16036
933	16036
934	16034
935	16030
936	16036
937	16036
938	16034
939	16034
940	16036
941	16037
942	16034
943	16034
944	16036
945	16036
946	16034
947	16034
948	16032
949	16036
950	16036
951	16035
952	16032
953	16036
954	16036
955	16035
956	16034
957	16036
958	16036
959	16034
960	16035
961	16036
962	16036
963	16031
964	16037
965	16037
966	16037
967	16034
968	16037
969	16036
970	16032
971	16035
972	16036
973	16037
974	16037
975	16035
976	16037
977	16032
978	16037
979	16034
980	16036
981	16037
982	16037
983	16034
984	16032
985	16037
986	16034
987	16035
988	16037
989	16036
990	16035
991	16030
992	16037
993	16036
994	16034
995	16035
996	16032
997	16037
998	16035
999	16034
1000	16037
