"ITERNUM"	"METIME1"	"METIME2"
202	513137	513132
203	513139	513131
204	513133	513132
205	513137	513134
206	513141	513133
207	513131	513136
208	513138	513936
209	513135	513135
210	513133	513133
211	513251	513133
212	513142	513166
213	513144	513130
214	513134	513138
215	513137	513138
216	513136	513133
217	513142	513126
218	513144	513133
219	513133	513137
220	513140	513129
221	513138	513133
222	513132	513741
223	513137	513193
224	513133	513132
225	513379	513123
226	513144	513131
227	513130	513137
228	513132	513133
229	513136	513132
230	513139	513141
231	513130	513131
232	513140	513133
233	513138	513139
234	513147	513130
235	513139	513129
236	513138	513923
237	513134	513148
238	513137	513137
239	513268	513129
240	513138	513134
241	513139	513133
242	513140	513131
243	513133	513139
244	513136	513138
245	513140	513131
246	513136	513131
247	513137	513132
248	513145	513141
249	513142	513126
250	513143	513744
251	513140	513142
252	513143	513129
253	513260	513134
254	513142	513130
255	513139	513139
256	513139	513139
257	513135	513135
258	513134	513147
259	513141	513137
260	513139	513132
261	513136	513131
262	513143	513141
263	513136	513137
264	513132	513921
265	513139	513148
266	513143	513130
267	513253	513130
268	513137	513137
269	513139	513143
270	513136	513136
271	513140	513135
272	513133	513141
273	513143	513130
274	513141	513132
275	513134	513126
276	513136	513130
277	513142	513135
278	513140	513737
279	513134	513141
280	513145	513130
281	513262	513130
282	513136	513129
283	513149	513132
284	513143	513140
285	513140	513131
286	513138	513137
287	513140	513137
288	513137	513138
289	513137	513917
290	513136	513132
291	513131	513142
292	513139	513138
293	513140	513137
294	513135	513132
295	513263	513133
296	513136	513163
297	513145	513126
298	513137	513134
299	513135	513137
300	513127	513137
301	513141	513130
302	513139	513138
303	513141	513736
304	513142	513137
305	513133	513128
306	513132	513134
307	513140	513137
308	513198	513130
309	513384	513137
310	513136	513131
311	513143	513132
312	513142	513131
313	513138	513132
314	513134	513135
315	513139	513134
316	513132	513138
317	513136	513912
318	513142	513134
319	513140	513137
320	513138	513141
321	513142	513131
322	513130	513131
323	513270	513129
324	513139	513132
325	513140	513133
326	513136	513134
327	513137	513131
328	513134	513146
329	513125	513132
330	513144	513127
331	513128	513746
332	513145	513132
333	513133	513131
334	513126	513136
335	513140	513131
336	513139	513142
337	513253	513140
338	513139	513135
339	513138	513135
340	513136	513133
341	513132	513136
342	513138	513136
343	513133	513138
344	513131	513133
345	513135	513919
346	513143	513132
347	513139	513130
348	513138	513141
349	513139	513143
350	513138	513129
351	513256	513132
352	513137	513131
353	513146	513137
354	513139	513129
355	513134	513134
356	513129	513136
357	513143	513133
358	513138	513136
359	513135	513742
360	513144	513129
361	513141	513136
362	513138	513132
363	513138	513135
364	513131	513136
365	513260	513139
366	513138	513131
367	513142	513131
368	513137	513137
369	513136	513131
370	513133	513137
371	513140	513136
372	513143	513135
373	513137	513918
374	513134	513132
375	513143	513126
376	513138	513135
377	513131	513136
378	513141	513126
379	513135	513255
380	513141	513130
381	513142	513160
382	513139	513132
383	513138	513138
384	513133	513138
385	513132	513130
386	513132	513135
387	513140	513739
388	513144	513129
389	513138	513137
390	513132	513133
391	513140	513139
392	513195	513140
393	513257	513256
394	513141	513130
395	513146	513136
396	513138	513127
397	513143	513135
398	513136	513140
399	513132	513139
400	513131	513130
401	513141	513953
402	513143	513130
403	513135	513130
404	513134	513134
405	513138	513133
406	513134	513135
407	513131	513265
408	513138	513133
409	513147	513143
410	513140	513127
411	513137	513129
412	513140	513131
413	513134	513127
414	513132	513133
415	513137	513756
416	513151	513129
417	513132	513132
418	513134	513132
419	513141	513130
420	513133	513136
421	513139	513246
422	513138	513131
423	513144	513137
424	513141	513128
425	513137	513128
426	513140	513132
427	513141	513137
428	513135	513134
429	513136	513923
430	513130	513139
431	513147	513139
432	513131	513130
433	513134	513142
434	513138	513140
435	513134	513259
436	513141	513133
437	513143	513130
438	513143	513130
439	513142	513130
440	513139	513135
441	513132	513137
442	513135	513141
443	513137	513735
444	513135	513138
445	513137	513134
446	513140	513135
447	513129	513130
448	513141	513133
449	513131	513256
450	513138	513125
451	513921	513133
452	513133	513135
453	513132	513140
454	513129	513132
455	513138	513135
456	513128	513133
457	513133	513133
458	513141	513134
459	513133	513126
460	513138	513128
461	513140	513135
462	513139	513132
463	513137	513260
464	513128	513132
465	513748	513170
466	513143	513129
467	513143	513136
468	513146	513130
469	513149	513129
470	513137	513135
471	513145	513132
472	513140	513135
473	513135	513137
474	513136	513131
475	513136	513138
476	513194	513135
477	513138	513381
478	513136	513133
479	513927	513137
480	513139	513130
481	513138	513136
482	513138	513135
483	513139	513133
484	513137	513130
485	513140	513138
486	513135	513131
487	513145	513132
488	513136	513133
489	513135	513134
490	513145	513140
491	513130	513268
492	513137	513138
493	513744	513142
494	513130	513133
495	513135	513131
496	513141	513142
497	513137	513144
498	513131	513129
499	513138	513133
500	513140	513136
501	513142	513126
502	513142	513127
503	513138	513141
504	513145	513132
505	513138	513256
506	513130	513136
507	513909	513150
508	513135	513125
509	513139	513133
510	513131	513131
511	513141	513128
512	513133	513138
513	513137	513128
514	513139	513140
515	513130	513133
516	513144	513131
517	513132	513133
518	513147	513136
519	513135	513256
520	513138	513131
521	513735	513153
522	513149	513131
523	513137	513127
524	513138	513134
525	513137	513131
526	513138	513133
527	513138	513132
528	513130	513132
529	513138	513135
530	513149	513131
531	513137	513130
532	513132	513133
533	513142	513252
534	513143	513133
535	513137	513926
536	513140	513133
537	513131	513133
538	513134	513130
539	513141	513127
540	513151	513130
541	513138	513133
542	513130	513144
543	513135	513132
544	513136	513133
545	513131	513129
546	513156	513135
547	513135	513258
548	513136	513132
549	513167	513745
550	513134	513135
551	513142	513129
552	513148	513129
553	513150	513133
554	513142	513127
555	513143	513134
556	513141	513147
557	513136	513133
558	513139	513137
559	513138	513132
560	513144	513195
561	513137	513377
562	513135	513142
563	513136	513920
564	513134	513133
565	513135	513134
566	513135	513130
567	513145	513131
568	513133	513131
569	513135	513140
570	513138	513141
571	513140	513133
572	513138	513132
573	513139	513134
574	513139	513129
575	513132	513263
576	513136	513131
577	513142	513744
578	513138	513137
579	513134	513134
580	513143	513128
581	513145	513135
582	513137	513135
583	513133	513139
584	513143	513139
585	513138	513129
586	513136	513132
587	513131	513135
588	513139	513136
589	513135	513255
590	513136	513126
591	513137	513922
592	513136	513134
593	513136	513135
594	513142	513127
595	513147	513129
596	513131	513139
597	513129	513132
598	513139	513142
599	513143	513129
600	513141	513130
601	513138	513131
602	513148	513133
603	513140	513257
604	513135	513127
605	513136	513747
606	513133	513132
607	513140	513133
608	513137	513130
609	513142	513128
610	513135	513136
611	513140	513131
612	513128	513144
613	513134	513134
614	513135	513132
615	513139	513130
616	513140	513127
617	513144	513250
618	513132	513129
619	513126	513133
620	513132	513129
621	513131	513130
622	513918	513130
623	513136	513133
624	513133	513143
625	513132	513128
626	513135	513137
627	513134	513132
628	513140	513132
629	513136	513132
630	513134	513133
631	513132	513253
632	513139	513140
633	513129	513149
634	513168	513133
635	513139	513137
636	513749	513130
637	513145	513127
638	513138	513130
639	513144	513128
640	513138	513134
641	513142	513130
642	513130	513132
643	513144	513135
644	513144	513194
645	513139	513380
646	513135	513132
647	513137	513142
648	513134	513134
649	513140	513130
650	513918	513137
651	513145	513131
652	513140	513126
653	513134	513137
654	513136	513136
655	513133	513130
656	513139	513134
657	513133	513135
658	513147	513130
659	513135	513140
660	513262	513141
661	513135	513134
662	513138	513138
663	513135	513138
664	536793	521251
665	513148	513131
666	513140	513126
667	513132	513130
668	513137	513132
669	513134	513130
670	513139	513129
671	513129	513136
672	513146	513130
673	513133	513131
674	513254	513136
675	513132	513136
676	513137	513136
677	513137	513131
678	513716	513133
679	513148	513138
680	513142	513132
681	513130	513135
682	513133	513130
683	513141	513136
684	513135	513132
685	513140	513126
686	513141	513136
687	513133	513140
688	513255	513130
689	513132	513136
690	513139	513134
691	513136	513125
692	513920	513144
693	513134	513129
694	513141	513136
695	513139	513135
696	513131	513139
697	513140	513133
698	513137	513132
699	513134	513129
700	513134	513139
701	513137	513141
702	513257	513133
703	513139	513129
704	513144	513134
705	513140	513132
706	513136	513723
707	513136	513132
708	513135	513131
709	513143	513131
710	513140	513137
711	513137	513130
712	513132	513138
713	513131	513136
714	513135	513134
715	513136	513130
716	513255	513172
717	513134	513134
718	513140	513129
719	513133	513134
720	513142	513919
721	513133	513133
722	513137	513139
723	513133	513136
724	513138	513132
725	513145	513126
726	513140	513132
727	513136	513128
728	513139	513198
729	513131	513133
730	513372	513133
731	513140	513130
732	513135	513135
733	513135	513128
734	513135	513710
735	513137	513134
736	513139	513131
737	513133	513131
738	513136	513135
739	513145	513132
740	513133	513135
741	513134	513129
742	513134	513134
743	513135	513136
744	513269	513131
745	513134	513133
746	513142	513126
747	513133	513130
748	513135	513919
749	513134	513133
750	513132	513128
751	513129	513126
752	513127	513130
753	513139	513143
754	513145	513134
755	513138	513133
756	513140	513130
757	513134	513132
758	513257	513131
759	513134	513130
760	513139	513137
761	513136	513139
762	513136	513710
763	513134	513137
764	513148	513132
765	513138	513128
766	513143	513136
767	513139	513134
768	513139	513136
769	513137	513133
770	513140	513140
771	513141	513132
772	513256	513132
773	513131	513126
774	513141	513126
775	513136	513141
776	513137	513914
777	513134	513143
778	513136	513135
779	513138	513131
780	513141	513132
781	513130	513138
782	513131	513134
783	513139	513131
784	513130	513133
785	513136	513131
786	513262	513134
787	513135	513130
788	513142	513125
789	513133	513130
790	513141	513131
791	513141	513128
792	513136	513130
793	513135	513715
794	513139	513131
795	513135	513138
796	513134	513130
797	513140	513129
798	513143	513144
799	513131	513131
800	513258	513130
801	513136	513140
802	513171	513134
803	513134	513135
804	513129	513131
805	513141	513140
806	513134	513133
807	513136	513919
808	513139	513135
809	513137	513130
810	513133	513127
811	513136	513129
812	513142	513138
813	513196	513134
814	513383	513129
815	513137	513133
816	513142	513135
817	513135	513130
818	513134	513129
819	513144	513148
820	513137	513132
821	513137	513707
822	513133	513137
823	513139	513131
824	513133	513143
825	513137	513137
826	513137	513142
827	513141	513130
828	513269	513130
829	513139	513132
830	513144	513138
831	513137	513129
832	513136	513132
833	513131	513146
834	513134	513131
835	513140	545453
836	513140	513128
837	513140	513137
838	513131	513136
839	513135	513126
840	513135	513147
841	513134	513138
842	513260	513131
843	513134	513137
844	513137	513135
845	513137	513134
846	513131	513128
847	513135	513136
848	513134	513133
849	513134	513720
850	513139	513129
851	513149	513135
852	513136	513131
853	513132	513125
854	513144	513132
855	513130	513132
856	513266	513131
857	513149	513130
858	513139	513129
859	513135	513136
860	513145	513132
861	513141	513138
862	513133	513131
863	513141	513924
864	513140	513132
865	513141	513128
866	513140	513129
867	513137	513133
868	513139	513136
869	513145	513133
870	513253	513133
871	513139	513132
872	513133	513133
873	513133	513134
874	513138	513126
875	513140	513136
876	513129	513128
877	513137	513706
878	513138	513137
879	513143	513132
880	513140	513135
881	513133	513135
882	513139	513131
883	513140	513130
884	513255	513131
885	513140	513136
886	513139	513169
887	513130	513134
888	513130	513128
889	513144	513136
890	513136	513132
891	513126	513939
892	513133	513137
893	513139	513140
894	513139	513125
895	513138	513131
896	513131	513140
897	513192	513129
898	513384	513131
899	513134	513132
900	513144	513131
901	513133	513128
902	513137	513132
903	513137	513141
904	513135	513133
905	513130	513713
906	513136	513126
907	513146	513129
908	513142	513134
909	513141	513126
910	513138	513136
911	513138	513141
912	513263	513134
913	513138	513134
914	513145	513135
915	513138	513137
916	513133	513134
917	513136	513137
918	513136	513131
919	513136	513932
920	513135	513135
921	513135	513131
922	513137	513135
923	513140	513126
924	513139	513133
925	513136	513130
926	513267	513128
927	513133	513130
928	513135	513129
929	513130	513133
930	513133	513129
931	513131	513140
932	513128	513127
933	513137	513712
934	513133	513134
935	513134	513128
936	513132	513131
937	513139	513131
938	513140	513130
939	513140	513129
940	513253	513137
941	513137	513134
942	513140	513132
943	513133	513129
944	513137	513144
945	513134	513135
946	513133	513131
947	513136	513915
948	513145	513132
949	513141	513134
950	513138	513132
951	513139	513131
952	513136	513139
953	513137	513137
954	513256	513135
955	513142	513135
956	513136	513132
957	513139	513137
958	513134	513138
959	513138	513138
960	513133	513135
961	513139	513145
962	513132	513135
963	513142	513124
964	513728	513135
965	513131	513129
966	513135	513146
967	513135	513131
968	513135	513251
969	513138	513130
970	513167	513138
971	513135	513132
972	513139	513124
973	513141	513135
974	513138	513136
975	513131	513133
976	513136	513134
977	513145	513138
978	513937	513132
979	513133	513133
980	513132	513136
981	513194	513136
982	513260	513250
983	513139	513129
984	513140	513138
985	513134	513128
986	513142	513129
987	513129	513139
988	513134	513135
989	513136	513134
990	513136	513135
991	513135	513131
992	513712	513132
993	513137	513139
994	513138	513136
995	513136	513130
996	513140	513267
997	513135	513129
998	513136	513135
999	513127	513135
1000	513137	513134
