ITERNUM	METIME
225	256569
226	256566
227	256562
228	256576
229	256566
230	256563
231	256566
232	256566
233	256569
234	256565
235	256572
236	256570
237	256695
238	256565
239	256564
240	256562
241	256562
242	256570
243	256568
244	256570
245	256570
246	256562
247	256568
248	256570
249	256564
250	256567
251	256568
252	256567
253	256569
254	256565
255	256569
256	256567
257	256565
258	256561
259	256569
260	256558
261	256571
262	256562
263	256568
264	256570
265	256691
266	256560
267	256565
268	256564
269	256572
270	256568
271	256570
272	256568
273	256565
274	256570
275	256569
276	256568
277	256563
278	256563
279	256565
280	256568
281	256566
282	256567
283	256570
284	256574
285	256566
286	256574
287	256570
288	256568
289	256565
290	256569
291	256564
292	256574
293	256694
294	256568
295	256572
296	256561
297	256568
298	256564
299	256561
300	256563
301	256566
302	256567
303	256570
304	256573
305	256559
306	256562
307	256564
308	256565
309	256565
310	256568
311	256568
312	256569
313	256568
314	256563
315	256570
316	256563
317	256563
318	256567
319	256564
320	256564
321	256687
322	256568
323	256565
324	256598
325	256565
326	256566
327	256567
328	256561
329	256571
330	256569
331	256563
332	256569
333	256568
334	256561
335	256566
336	256560
337	256569
338	256573
339	256570
340	256566
341	256564
342	256568
343	256566
344	256566
345	256565
346	256575
347	256575
348	256561
349	256812
350	256559
351	256562
352	256565
353	256564
354	256575
355	256566
356	256565
357	256564
358	256564
359	256562
360	256568
361	256567
362	256559
363	256573
364	256566
365	256566
366	256572
367	256569
368	256568
369	256569
370	256563
371	256570
372	256568
373	256566
374	256572
375	256572
376	256566
377	256701
378	256570
379	256560
380	256572
381	256575
382	256570
383	256572
384	256565
385	256565
386	256573
387	256568
388	256570
389	256564
390	256568
391	256568
392	256565
393	256562
394	256569
395	256573
396	256569
397	256571
398	256574
399	256566
400	256569
401	256572
402	256570
403	256567
404	256564
405	256689
406	256568
407	256565
408	256565
409	256579
410	256568
411	256568
412	256564
413	256568
414	256565
415	256570
416	256572
417	256568
418	256565
419	256567
420	256561
421	256565
422	256566
423	256573
424	256571
425	256565
426	256566
427	256565
428	256569
429	256563
430	256569
431	256570
432	256564
433	256684
434	256568
435	256566
436	256561
437	256573
438	256566
439	256560
440	256568
441	256569
442	256571
443	256566
444	256567
445	256564
446	256565
447	256565
448	256568
449	256568
450	256563
451	256572
452	256572
453	257128
454	256567
455	256566
456	256568
457	256563
458	256577
459	256564
460	256569
461	256691
462	256564
463	256567
464	256562
465	256571
466	256572
467	256558
468	256570
469	256567
470	256561
471	256563
472	257381
473	256570
474	256566
475	256569
476	256565
477	256567
478	256563
479	256568
480	256568
481	256567
482	256567
483	256571
484	256573
485	256563
486	256572
487	256567
488	256568
489	256689
490	256563
491	256567
492	256597
493	256568
494	256564
495	256570
496	256566
497	256565
498	256565
499	256563
500	257134
501	256568
502	256569
503	256562
504	256563
505	256565
506	256565
507	256569
508	256564
509	256565
510	256564
511	256563
512	256568
513	256569
514	256574
515	256572
516	256568
517	256812
518	256566
519	256563
520	256562
521	256573
522	256566
523	256571
524	256565
525	256570
526	256564
527	256566
528	257382
529	256570
530	256563
531	256572
532	256569
533	256571
534	256561
535	256564
536	256568
537	256566
538	256565
539	256566
540	256575
541	256569
542	256575
543	256566
544	256561
545	256699
546	256568
547	256569
548	256570
549	256566
550	256565
551	256568
552	256566
553	256564
554	256572
555	256566
556	257136
557	256567
558	256566
559	256562
560	256571
561	256562
562	256567
563	256575
564	256566
565	256568
566	256569
567	256573
568	256563
569	256570
570	256569
571	256563
572	256572
573	256681
574	256565
575	256570
576	256572
577	256569
578	256564
579	256566
580	256572
581	256566
582	256567
583	256564
584	257370
585	256562
586	256567
587	256570
588	256573
589	256569
590	256562
591	256572
592	256567
593	256569
594	256565
595	256567
596	256573
597	256566
598	256568
599	256571
600	256562
601	256570
602	256567
603	256571
604	256567
605	256573
606	256570
607	256567
608	256565
609	256570
610	256567
611	256571
612	257134
613	256570
614	256570
615	256562
616	256562
617	256564
618	256564
619	256572
620	256571
621	256568
622	256565
623	256569
624	256566
625	256566
626	256571
627	256566
628	256569
629	256569
630	256564
631	256570
632	256566
633	256567
634	256565
635	256568
636	256570
637	256569
638	256567
639	256571
640	257376
641	256560
642	256568
643	256565
644	256566
645	256566
646	256561
647	256567
648	256570
649	256563
650	256564
651	256569
652	256568
653	256561
654	256573
655	256563
656	256573
657	256562
658	256569
659	256569
660	256567
661	256571
662	256570
663	256559
664	256566
665	256569
666	256568
667	256564
668	257137
669	256570
670	256563
671	256564
672	256562
673	256572
674	256565
675	256565
676	256568
677	256567
678	256563
679	256568
680	256569
681	256564
682	256566
683	256625
684	256564
685	256569
686	256567
687	256565
688	256570
689	256572
690	256562
691	256566
692	256564
693	256568
694	256567
695	256564
696	257379
697	256569
698	256569
699	256567
700	256566
701	256565
702	256567
703	256566
704	256565
705	256567
706	256567
707	256564
708	256566
709	256566
710	256563
711	256568
712	256565
713	256565
714	256572
715	256561
716	256566
717	256568
718	256566
719	256566
720	256570
721	256569
722	256567
723	256572
724	257124
725	256568
726	256569
727	256574
728	256566
729	256563
730	256569
731	256570
732	256566
733	256563
734	256565
735	256561
736	256566
737	256565
738	256564
739	256564
740	256571
741	256562
742	256567
743	256569
744	256563
745	256567
746	256568
747	256565
748	256570
749	256566
750	256569
751	256561
752	257368
753	256563
754	256570
755	256566
756	256568
757	256567
758	256569
759	256570
760	256566
761	256565
762	256572
763	256570
764	256565
765	256567
766	256567
767	256565
768	256565
769	256566
770	256569
771	256567
772	256561
773	256568
774	256567
775	256566
776	256569
777	256573
778	256563
779	256569
780	257126
781	256563
782	256559
783	256567
784	256561
785	256570
786	256574
787	256565
788	256565
789	256570
790	256562
791	256564
792	256558
793	256559
794	256569
795	256561
796	256563
797	256563
798	256563
799	256566
800	256570
801	256562
802	256567
803	256568
804	256566
805	256571
806	256572
807	256571
808	256561
809	256566
810	256563
811	256568
812	256566
813	256568
814	256564
815	257371
816	256571
817	256568
818	256571
819	256559
820	256567
821	256568
822	256572
823	256560
824	256562
825	256566
826	256561
827	256567
828	256569
829	256569
830	256571
831	256566
832	256566
833	256559
834	256570
835	256564
836	256567
837	256567
838	256566
839	256567
840	256570
841	256567
842	256569
843	257128
844	256564
845	256563
846	256564
847	256564
848	256566
849	256570
850	256568
851	256626
852	256564
853	256561
854	256569
855	256565
856	256566
857	256572
858	256566
859	256569
860	256563
861	256571
862	256567
863	256563
864	256574
865	256567
866	256564
867	256572
868	256563
869	256570
870	256564
871	257376
872	256567
873	256564
874	256570
875	256568
876	256567
877	256563
878	256567
879	256560
880	256565
881	256566
882	256564
883	256567
884	256567
885	256559
886	256571
887	256576
888	256563
889	256567
890	256567
891	256564
892	256570
893	256562
894	256564
895	256562
896	256562
897	256564
898	256566
899	257122
900	256567
901	256567
902	256558
903	256566
904	256566
905	256566
906	256566
907	256560
908	256568
909	256562
910	256568
911	256565
912	256563
913	256559
914	256569
915	256569
916	256562
917	256564
918	256566
919	256568
920	256564
921	256572
922	256557
923	256569
924	256570
925	256560
926	256566
927	257364
928	256570
929	256568
930	256562
931	256569
932	256564
933	256565
934	256564
935	256567
936	256566
937	256564
938	256565
939	256563
940	256568
941	256566
942	256567
943	256566
944	256566
945	256566
946	256566
947	256566
948	256569
949	256565
950	256566
951	256567
952	256562
953	256562
954	256567
955	257120
956	256567
957	256563
958	256560
959	256565
960	256569
961	256565
962	256567
963	256563
964	256562
965	256568
966	256686
967	256566
968	256562
969	256570
970	256565
971	256569
972	256570
973	256569
974	256564
975	256571
976	256566
977	256566
978	256578
979	256565
980	256579
981	256563
982	256564
983	256566
984	256568
985	256567
986	256568
987	256571
988	256573
989	256569
990	256565
991	256568
992	256569
993	256563
994	256687
995	256568
996	256566
997	256569
998	256567
999	256561
1000	256565
