ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	16341	16040	16550	301	510	4	98
2	16344	16039	16552	305	513	4	98
3	16189	16038	16397	151	359	3	98
4	16338	16037	16544	301	507	4	98
5	16353	16037	16561	316	524	4	98
6	16187	16035	16395	152	360	4	98
7	16353	16039	16561	314	522	4	98
8	16336	16037	16544	299	507	4	98
9	16189	16036	16397	153	361	3	98
10	16342	16038	16550	304	512	4	98
11	16343	16038	16549	305	511	4	98
12	16196	16037	16403	159	366	3	98
13	16336	16041	16545	295	504	4	98
14	16353	16039	16561	314	522	4	98
15	16194	16040	16401	154	361	3	98
16	16337	16038	16545	299	507	4	98
17	16345	16039	16551	306	512	4	98
18	16193	16039	16401	154	362	3	98
19	16339	16040	16547	299	507	4	98
20	16344	16041	16553	303	512	4	98
21	16194	16039	16402	155	363	3	98
22	16341	16039	16549	302	510	4	98
23	16350	16038	16558	312	520	4	98
24	16190	16037	16398	153	361	3	98
25	16345	16040	16551	305	511	4	98
26	16336	16037	16544	299	507	4	98
27	16189	16037	16395	152	358	3	98
28	16338	16038	16547	300	509	4	98
29	16345	16038	16553	307	515	4	98
30	16191	16037	16399	154	362	3	98
31	16341	16038	16549	303	511	4	98
32	16196	16036	16561	160	525	4	98
33	16188	16036	16396	152	360	3	98
34	16338	16039	16543	299	504	4	98
35	16189	16036	16396	153	360	3	98
36	16192	16038	16439	154	401	4	98
37	16350	16037	16558	313	521	4	98
38	16191	16037	16399	154	362	3	98
39	16343	16039	16551	304	512	4	98
40	16338	16039	16546	299	507	4	98
41	16197	16034	16407	163	373	3	98
42	16337	16040	16545	297	505	4	98
43	16341	16039	16550	302	511	4	98
44	16190	16035	16398	155	363	3	98
45	16342	16041	16550	301	509	4	98
46	16335	16039	16543	296	504	4	98
47	16189	16037	16397	152	360	3	98
48	16346	16037	16556	309	519	4	98
49	16339	16039	16547	300	508	4	98
50	16190	16036	16398	154	362	3	98
51	16344	16039	16552	305	513	4	98
52	16341	16037	16550	304	513	4	98
53	16186	16037	16394	149	357	3	98
54	16344	16039	16550	305	511	4	98
55	16338	16037	16546	301	509	4	98
56	16187	16037	16396	150	359	3	98
57	16348	16039	16556	309	517	4	98
58	16351	16037	16558	314	521	5	98
59	16196	16036	16405	160	369	3	98
60	16343	16040	16551	303	511	4	98
61	16339	16038	16547	301	509	4	98
62	16191	16037	16399	154	362	3	98
63	16340	16037	16547	303	510	4	98
64	16350	16036	16558	314	522	5	98
65	16197	16037	16405	160	368	3	98
66	16348	16040	16556	308	516	4	98
67	16349	16036	16558	313	522	4	98
68	16189	16037	16397	152	360	3	98
69	16351	16037	16559	314	522	4	98
70	16335	16039	16543	296	504	4	98
71	16197	16037	16402	160	365	3	98
72	16338	16040	16544	298	504	4	98
73	16189	16036	16511	153	475	4	98
74	16190	16037	16396	153	359	3	98
75	16345	16041	16554	304	513	4	98
76	16187	16035	16395	152	360	3	98
77	16187	16037	16395	150	358	3	98
78	16333	16038	16541	295	503	4	98
79	16197	16036	16406	161	370	3	98
80	16343	16037	16551	306	514	4	98
81	16337	16037	16545	300	508	4	98
82	16188	16036	16396	152	360	3	98
83	16337	16041	16543	296	502	4	98
84	16340	16037	16548	303	511	5	98
85	16187	16036	16395	151	359	3	98
86	16342	16039	16548	303	509	4	98
87	16345	16039	16552	306	513	4	98
88	16192	16035	16400	157	365	3	98
89	16343	16038	16548	305	510	4	98
90	16339	16037	16547	302	510	4	98
91	16188	16035	16397	153	362	3	98
92	16351	16038	16559	313	521	4	98
93	16342	16038	16547	304	509	4	98
94	16189	16037	16397	152	360	3	98
95	16337	16040	16546	297	506	4	98
96	16336	16035	16546	301	511	4	98
97	16186	16035	16394	151	359	4	98
98	16343	16039	16550	304	511	4	98
99	16342	16038	16550	304	512	4	98
100	16186	16036	16394	150	358	3	98
101	16334	16038	16543	296	505	4	98
102	16345	16038	16553	307	515	4	98
103	16184	16036	16393	148	357	4	98
104	16352	16038	16560	314	522	4	98
105	16345	16036	16552	309	516	5	98
106	16185	16036	16393	149	357	3	98
107	16344	16041	16553	303	512	4	98
108	16335	16038	16543	297	505	4	98
109	16196	16035	16404	161	369	3	98
110	16334	16038	16542	296	504	4	98
111	16347	16039	16554	308	515	4	98
112	16188	16036	16396	152	360	3	98
113	16341	16036	16548	305	512	4	98
114	16189	16035	16511	154	476	4	98
115	16183	16038	16391	145	353	3	98
116	16342	16039	16549	303	510	4	98
117	16183	16037	16391	146	354	3	98
118	16188	16038	16396	150	358	3	98
119	16352	16038	16557	314	519	4	98
120	16189	16037	16395	152	358	3	98
121	16340	16041	16548	299	507	4	98
122	16351	16038	16559	313	521	5	98
123	16189	16037	16397	152	360	3	98
124	16339	16040	16547	299	507	4	98
125	16344	16037	16553	307	516	4	98
126	16187	16037	16395	150	358	3	98
127	16345	16040	16553	305	513	4	98
128	16353	16038	16562	315	524	4	98
129	16189	16037	16397	152	360	3	98
130	16342	16040	16550	302	510	4	98
131	16350	16037	16558	313	521	4	98
132	16196	16037	16404	159	367	3	98
133	16343	16041	16550	302	509	4	98
134	16343	16038	16551	305	513	4	98
135	16183	16037	16391	146	354	3	98
136	16341	16038	16549	303	511	4	98
137	16336	16037	16543	299	506	4	98
138	16190	16037	16396	153	359	3	98
139	16341	16041	16551	300	510	4	98
140	16341	16037	16549	304	512	4	98
