ITERNUM	METIME
293	1002
294	1002
295	1002
296	1004
297	1002
298	1002
299	1002
300	1000
301	998
302	1002
303	1002
304	1004
305	1002
306	1002
307	1002
308	1002
309	1002
310	1002
311	1002
312	1002
313	1002
314	1002
315	1002
316	1002
317	1004
318	1002
319	1002
320	1002
321	1004
322	1002
323	1002
324	998
325	999
326	1002
327	1002
328	1002
329	1002
330	1004
331	1002
332	1002
333	1002
334	1004
335	1002
336	1002
337	1002
338	1004
339	1002
340	1002
341	1002
342	1002
343	1002
344	1002
345	1002
346	1002
347	1002
348	998
349	998
350	1002
351	1004
352	1002
353	1002
354	1002
355	1002
356	1002
357	1002
358	1002
359	1002
360	1004
361	1002
362	1002
363	1002
364	1002
365	1002
366	1002
367	1002
368	1002
369	1002
370	1002
371	1002
372	1002
373	1001
374	998
375	1002
376	1002
377	1002
378	1002
379	1002
380	1002
381	1002
382	1004
383	1002
384	1002
385	1002
386	1002
387	1002
388	1002
389	1002
390	1002
391	1004
392	1002
393	1002
394	1002
395	1002
396	1002
397	1002
398	998
399	998
400	1004
401	1002
402	1002
403	1002
404	1002
405	1002
406	1002
407	1002
408	1002
409	1002
410	1002
411	1002
412	1002
413	1004
414	1002
415	1002
416	1003
417	1002
418	1002
419	1002
420	1002
421	1002
422	1004
423	1001
424	998
425	1000
426	1002
427	1002
428	1002
429	1002
430	1002
431	1004
432	1002
433	1002
434	1002
435	1004
436	1002
437	1002
438	1002
439	1002
440	1002
441	1002
442	1002
443	1002
444	1004
445	1002
446	1002
447	1002
448	1002
449	999
450	998
451	1002
452	1002
453	1004
454	1002
455	1002
456	1002
457	1002
458	1002
459	1002
460	1002
461	1002
462	1002
463	1002
464	1002
465	1002
466	1004
467	1002
468	1002
469	1002
470	1002
471	1002
472	1002
473	1002
474	999
475	1000
476	1002
477	1002
478	1002
479	1002
480	1002
481	1002
482	1002
483	1002
484	1002
485	1002
486	1002
487	1002
488	1004
489	1002
490	1002
491	1002
492	1002
493	1002
494	1002
495	1002
496	1002
497	1004
498	1002
499	1002
500	998
501	999
502	1002
503	1002
504	1002
505	1002
506	1002
507	1002
508	1002
509	1002
510	1004
511	1002
512	1002
513	1002
514	1002
515	1002
516	1002
517	1002
518	1002
519	1004
520	1002
521	1002
522	1002
523	1002
524	1002
525	998
526	999
527	1002
528	1004
529	1002
530	1002
531	1002
532	1002
533	1002
534	1002
535	1002
536	1002
537	1002
538	1002
539	1002
540	1002
541	1004
542	1002
543	1002
544	1002
545	1002
546	1002
547	1002
548	1002
549	1002
550	1004
551	998
552	998
553	1002
554	1002
555	1002
556	1002
557	1002
558	1002
559	1004
560	1002
561	1002
562	1002
563	1002
564	1002
565	1002
566	1002
567	1002
568	1002
569	1002
570	1002
571	1002
572	1004
573	1002
574	1002
575	1002
576	1000
577	998
578	1000
579	1002
580	1002
581	1002
582	1002
583	1002
584	1002
585	1004
586	1002
587	1002
588	1002
589	1002
590	1002
591	1002
592	1002
593	1002
594	1004
595	1002
596	1002
597	1002
598	1002
599	1002
600	1002
601	1002
602	998
603	1000
604	1002
605	1002
606	1002
607	1004
608	1002
609	1002
610	1002
611	1002
612	1002
613	1002
614	1003
615	1002
616	1004
617	1003
618	1002
619	1002
620	1002
621	1002
622	1002
623	1002
624	1002
625	1004
626	1002
627	1002
628	999
629	998
630	1002
631	1002
632	1002
633	1002
634	1002
635	1002
636	1002
637	1002
638	1004
639	1002
640	1002
641	1002
642	1002
643	1002
644	1002
645	1002
646	1002
647	1004
648	1002
649	1002
650	1002
651	1002
652	1002
653	1002
654	999
655	998
656	1002
657	1002
658	1002
659	1002
660	1004
661	1002
662	1002
663	1002
664	1002
665	1002
666	1002
667	1002
668	1002
669	1004
670	1002
671	1002
672	1002
673	1002
674	1002
675	1002
676	1002
677	1002
678	1004
679	1002
680	998
681	999
682	1004
683	1002
684	1002
685	1002
686	1002
687	1002
688	1002
689	1002
690	1002
691	1004
692	1002
693	1002
694	1002
695	1002
696	1002
697	1002
698	1002
699	1002
700	1004
701	1002
702	1002
703	1002
704	1002
705	1002
706	999
707	998
708	1002
709	1004
710	1002
711	1002
712	1002
713	1002
714	1002
715	1002
716	1002
717	1002
718	1004
719	1002
720	1002
721	1002
722	1002
723	1002
724	1002
725	1002
726	1002
727	1002
728	1002
729	1002
730	1002
731	1004
732	1000
733	998
734	999
735	1002
736	1002
737	1002
738	1002
739	1002
740	1004
741	1002
742	1002
743	1002
744	1002
745	1002
746	1002
747	1002
748	1002
749	1004
750	1002
751	1002
752	1002
753	1002
754	1002
755	1002
756	1002
757	1002
758	1004
759	998
760	998
761	1002
762	1002
763	1002
764	1002
765	1061
766	1002
767	1004
768	1002
769	1002
770	1002
771	1002
772	1002
773	1002
774	1002
775	1002
776	1002
777	1002
778	1002
779	1002
780	1004
781	1002
782	1002
783	1002
784	1002
785	1001
786	998
787	999
788	1002
789	1004
790	1002
791	1002
792	1002
793	1002
794	1002
795	1002
796	1002
797	1002
798	1004
799	1002
800	1002
801	1002
802	1002
803	1002
804	1002
805	1002
806	1002
807	1004
808	1002
809	1002
810	1002
811	1004
812	998
813	999
814	1002
815	1002
816	1002
817	1002
818	1002
819	1002
820	1004
821	1002
822	1002
823	1002
824	1002
825	1002
826	1002
827	1002
828	1004
829	1004
830	1002
831	1002
832	1018
833	1002
834	1002
835	1002
836	1002
837	1002
838	999
839	998
840	1001
841	1002
842	1004
843	1002
844	1002
845	1002
846	1002
847	1002
848	1002
849	1002
850	1002
851	1004
852	1002
853	1002
854	1002
855	1002
856	1002
857	1002
858	1002
859	1002
860	1004
861	1002
862	1002
863	1002
864	1002
865	999
866	998
867	1002
868	1002
869	1002
870	1002
871	1002
872	1002
873	1002
874	1002
875	1002
876	1002
877	1002
878	1002
879	1002
880	1002
881	1002
882	1004
883	1002
884	1002
885	1002
886	1002
887	1002
888	1002
889	1002
890	1002
891	1004
892	998
893	998
894	1002
895	1002
896	1002
897	1002
898	1002
899	1002
900	1004
901	1002
902	1002
903	1002
904	1002
905	1002
906	1002
907	1002
908	1002
909	1004
910	1002
911	1002
912	1002
913	1004
914	1002
915	1002
916	1002
917	1002
918	1002
919	998
920	998
921	1002
922	1004
923	1002
924	1002
925	1002
926	1002
927	1002
928	1002
929	1002
930	1002
931	1004
932	1002
933	1002
934	1002
935	1002
936	1002
937	1002
938	1002
939	1002
940	1004
941	1002
942	1002
943	1002
944	1002
945	1000
946	998
947	999
948	1002
949	1004
950	1002
951	1002
952	1002
953	1002
954	1002
955	1002
956	1002
957	1004
958	1002
959	1002
960	1002
961	1002
962	1004
963	1002
964	1002
965	1002
966	1002
967	1002
968	1002
969	1002
970	1002
971	1004
972	1002
973	998
974	999
975	1002
976	1002
977	1002
978	1002
979	1002
980	1004
981	1002
982	1002
983	1002
984	1041
985	1002
986	1002
987	1002
988	1002
989	1002
990	1002
991	1002
992	1002
993	1004
994	1002
995	1002
996	1002
997	1002
998	1002
999	1001
1000	998
