ITERNUM	METIME
1	513125
2	513130
3	513135
4	513129
5	513132
6	513142
7	513132
8	513134
9	513137
10	513931
11	513132
12	513131
13	513131
14	513258
15	513139
16	513139
17	513135
18	513129
19	513126
20	513139
21	513140
22	513128
23	513134
24	513699
25	513130
26	513131
27	513136
28	513251
29	513131
30	513139
31	513130
32	513136
33	513127
34	513137
35	513137
36	513131
37	513136
38	513947
39	513130
40	513131
41	513129
42	513258
43	513139
44	513175
45	513129
46	513132
47	513137
48	513135
49	513134
50	513137
51	513131
52	513692
53	513135
54	513130
55	513187
56	513374
57	513141
58	513134
59	513133
60	513139
61	513127
62	513136
63	513130
64	513138
65	513143
66	513941
67	513127
68	513130
69	513129
70	513123
71	513138
72	513139
73	513137
74	513135
75	513129
76	513125
77	513135
78	513131
79	513138
80	544891
81	513126
82	513130
83	513129
84	513130
85	513139
86	513148
87	513136
88	513132
89	513131
90	513139
91	513130
92	513132
93	513137
94	513725
95	513136
96	513132
97	513139
98	513134
99	513136
100	513131
101	513130
102	513136
103	513134
104	513133
105	513129
106	513132
107	513136
108	513940
109	513136
110	513126
111	513140
112	513137
113	513131
114	513128
115	513133
116	513129
117	513127
118	513131
119	513129
120	513136
121	513128
122	513136
123	513139
124	513712
125	513129
126	513134
127	513134
128	513130
129	513129
130	513133
131	513131
132	513134
133	513133
134	513134
135	513135
136	513134
137	513133
138	513924
139	513197
140	513131
141	513125
142	513139
143	513134
144	513134
145	513144
146	513141
147	513129
148	513138
149	513136
150	513129
151	513130
152	542902
153	513136
154	513134
155	513132
156	513140
157	513132
158	513132
159	513137
160	513136
161	513131
162	513137
163	513136
164	513133
165	513149
166	513743
167	513134
168	513138
169	513129
170	513142
171	513132
172	513129
173	513128
174	513147
175	513141
176	513131
177	513135
178	513137
179	513134
180	513926
181	513132
182	513130
183	513130
184	513131
185	513132
186	513138
187	513131
188	513136
189	513137
190	513138
191	513129
192	513136
193	513134
194	513742
195	513139
196	513138
197	513132
198	513135
199	513129
200	513133
201	513135
202	513132
203	513131
204	513132
205	513134
206	513133
207	513136
208	513936
209	513135
210	513133
211	513133
212	513166
213	513130
214	513138
215	513138
216	513133
217	513126
218	513133
219	513137
220	513129
221	513133
222	513741
223	513193
224	513132
225	513123
226	513131
227	513137
228	513133
229	513132
230	513141
231	513131
232	513133
233	513139
234	513130
235	513129
236	513923
237	513148
238	513137
239	513129
240	513134
241	513133
242	513131
243	513139
244	513138
245	513131
246	513131
247	513132
248	513141
249	513126
250	513744
251	513142
252	513129
253	513134
254	513130
255	513139
256	513139
257	513135
258	513147
259	513137
260	513132
261	513131
262	513141
263	513137
264	513921
265	513148
266	513130
267	513130
268	513137
269	513143
270	513136
271	513135
272	513141
273	513130
274	513132
275	513126
276	513130
277	513135
278	513737
279	513141
280	513130
281	513130
282	513129
283	513132
284	513140
285	513131
286	513137
287	513137
288	513138
289	513917
290	513132
291	513142
292	513138
293	513137
294	513132
295	513133
296	513163
297	513126
298	513134
299	513137
300	513137
301	513130
302	513138
303	513736
304	513137
305	513128
306	513134
307	513137
308	513130
309	513137
310	513131
311	513132
312	513131
313	513132
314	513135
315	513134
316	513138
317	513912
318	513134
319	513137
320	513141
321	513131
322	513131
323	513129
324	513132
325	513133
326	513134
327	513131
328	513146
329	513132
330	513127
331	513746
332	513132
333	513131
334	513136
335	513131
336	513142
337	513140
338	513135
339	513135
340	513133
341	513136
342	513136
343	513138
344	513133
345	513919
346	513132
347	513130
348	513141
349	513143
350	513129
351	513132
352	513131
353	513137
354	513129
355	513134
356	513136
357	513133
358	513136
359	513742
360	513129
361	513136
362	513132
363	513135
364	513136
365	513139
366	513131
367	513131
368	513137
369	513131
370	513137
371	513136
372	513135
373	513918
374	513132
375	513126
376	513135
377	513136
378	513126
379	513255
380	513130
381	513160
382	513132
383	513138
384	513138
385	513130
386	513135
387	513739
388	513129
389	513137
390	513133
391	513139
392	513140
393	513256
394	513130
395	513136
396	513127
397	513135
398	513140
399	513139
400	513130
401	513953
402	513130
403	513130
404	513134
405	513133
406	513135
407	513265
408	513133
409	513143
410	513127
411	513129
412	513131
413	513127
414	513133
415	513756
416	513129
417	513132
418	513132
419	513130
420	513136
421	513246
422	513131
423	513137
424	513128
425	513128
426	513132
427	513137
428	513134
429	513923
430	513139
431	513139
432	513130
433	513142
434	513140
435	513259
436	513133
437	513130
438	513130
439	513130
440	513135
441	513137
442	513141
443	513735
444	513138
445	513134
446	513135
447	513130
448	513133
449	513256
450	513125
451	513133
452	513135
453	513140
454	513132
455	513135
456	513133
457	513133
458	513134
459	513126
460	513128
461	513135
462	513132
463	513260
464	513132
465	513170
466	513129
467	513136
468	513130
469	513129
470	513135
471	513132
472	513135
473	513137
474	513131
475	513138
476	513135
477	513381
478	513133
479	513137
480	513130
481	513136
482	513135
483	513133
484	513130
485	513138
486	513131
487	513132
488	513133
489	513134
490	513140
491	513268
492	513138
493	513142
494	513133
495	513131
496	513142
497	513144
498	513129
499	513133
500	513136
501	513126
502	513127
503	513141
504	513132
505	513256
506	513136
507	513150
508	513125
509	513133
510	513131
511	513128
512	513138
513	513128
514	513140
515	513133
516	513131
517	513133
518	513136
519	513256
520	513131
521	513153
522	513131
523	513127
524	513134
525	513131
526	513133
527	513132
528	513132
529	513135
530	513131
531	513130
532	513133
533	513252
534	513133
535	513926
536	513133
537	513133
538	513130
539	513127
540	513130
541	513133
542	513144
543	513132
544	513133
545	513129
546	513135
547	513258
548	513132
549	513745
550	513135
551	513129
552	513129
553	513133
554	513127
555	513134
556	513147
557	513133
558	513137
559	513132
560	513195
561	513377
562	513142
563	513920
564	513133
565	513134
566	513130
567	513131
568	513131
569	513140
570	513141
571	513133
572	513132
573	513134
574	513129
575	513263
576	513131
577	513744
578	513137
579	513134
580	513128
581	513135
582	513135
583	513139
584	513139
585	513129
586	513132
587	513135
588	513136
589	513255
590	513126
591	513922
592	513134
593	513135
594	513127
595	513129
596	513139
597	513132
598	513142
599	513129
600	513130
601	513131
602	513133
603	513257
604	513127
605	513747
606	513132
607	513133
608	513130
609	513128
610	513136
611	513131
612	513144
613	513134
614	513132
615	513130
616	513127
617	513250
618	513129
619	513133
620	513129
621	513130
622	513130
623	513133
624	513143
625	513128
626	513137
627	513132
628	513132
629	513132
630	513133
631	513253
632	513140
633	513149
634	513133
635	513137
636	513130
637	513127
638	513130
639	513128
640	513134
641	513130
642	513132
643	513135
644	513194
645	513380
646	513132
647	513142
648	513134
649	513130
650	513137
651	513131
652	513126
653	513137
654	513136
655	513130
656	513134
657	513135
658	513130
659	513140
660	513141
661	513134
662	513138
663	513138
664	521251
665	513131
666	513126
667	513130
668	513132
669	513130
670	513129
671	513136
672	513130
673	513131
674	513136
675	513136
676	513136
677	513131
678	513133
679	513138
680	513132
681	513135
682	513130
683	513136
684	513132
685	513126
686	513136
687	513140
688	513130
689	513136
690	513134
691	513125
692	513144
693	513129
694	513136
695	513135
696	513139
697	513133
698	513132
699	513129
700	513139
701	513141
702	513133
703	513129
704	513134
705	513132
706	513723
707	513132
708	513131
709	513131
710	513137
711	513130
712	513138
713	513136
714	513134
715	513130
716	513172
717	513134
718	513129
719	513134
720	513919
721	513133
722	513139
723	513136
724	513132
725	513126
726	513132
727	513128
728	513198
729	513133
730	513133
731	513130
732	513135
733	513128
