ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	4010	4010	4210	0	200	2	95
2	4011	4010	4213	1	203	3	95
3	4009	4009	4211	0	202	2	95
4	4007	4006	4209	1	203	3	95
5	4009	4009	4212	0	203	2	95
6	4009	4009	4211	0	202	2	95
7	4012	4010	4213	2	203	3	95
8	4003	4003	4205	0	202	2	95
9	4012	4011	4212	1	201	3	95
10	4009	4009	4209	0	200	2	95
11	4012	4011	4212	1	201	3	95
12	4010	4010	4210	0	200	2	95
13	4005	4004	4207	1	203	3	95
14	4009	4009	4213	0	204	2	95
15	4010	4010	4212	0	202	2	95
16	4011	4010	4213	1	203	3	95
17	4004	4004	4206	0	202	2	95
18	4011	4010	4214	1	204	3	95
19	4009	4009	4211	0	202	2	95
20	4011	4010	4215	1	205	3	95
21	4009	4009	4213	0	204	2	95
22	4003	4003	4205	0	202	2	95
23	4009	4009	4212	0	203	3	95
24	4009	4009	4211	0	202	2	95
25	4011	4010	4213	1	203	3	95
26	4008	4008	4208	0	200	2	95
27	4009	4008	4209	1	201	3	95
28	4009	4009	4209	0	200	2	95
29	4012	4011	4214	1	203	3	95
30	4009	4009	4211	0	202	2	95
31	4004	4004	4204	0	200	2	95
32	4011	4010	4211	1	201	3	95
33	4010	4010	4212	0	202	2	95
34	4011	4010	4213	1	203	3	95
35	4009	4009	4211	0	202	2	95
36	4005	4004	4207	1	203	3	95
37	4009	4009	4211	0	202	2	95
38	4010	4010	4210	0	200	2	95
39	4009	4009	4211	0	202	2	95
40	4003	4003	4205	0	202	2	95
41	4012	4011	4214	1	203	3	95
42	4010	4010	4212	0	202	2	95
43	4012	4011	4214	1	203	3	95
44	4010	4010	4212	0	202	2	95
45	4005	4004	4207	1	203	3	95
46	4010	4010	4212	0	202	2	95
47	4009	4009	4211	0	202	2	95
48	4011	4010	4213	1	203	3	95
49	4006	4006	4208	0	202	2	95
50	4010	4009	4212	1	203	3	95
51	4009	4009	4211	0	202	2	95
52	4011	4010	4213	1	203	3	95
53	4009	4009	4211	0	202	2	95
54	4004	4004	4204	0	200	2	95
55	4010	4010	4210	0	200	2	95
56	4009	4009	4211	0	202	2	95
57	4012	4011	4212	1	201	3	95
58	4009	4008	4210	1	202	2	95
59	4007	4006	4207	1	201	3	95
60	4010	4010	4212	0	202	2	95
61	4012	4011	4214	1	203	3	95
62	4010	4010	4210	0	200	2	95
63	4003	4003	4205	0	202	2	95
64	4011	4010	4211	1	201	3	95
65	4010	4010	4210	0	200	2	95
66	4011	4010	4213	1	203	3	95
67	4010	4010	4210	0	200	2	95
68	4005	4004	4207	1	203	3	95
69	4009	4009	4211	0	202	2	95
70	4009	4009	4214	0	205	3	95
71	4009	4009	4211	0	202	2	95
72	4005	4005	4207	0	202	2	95
73	4011	4010	4213	1	203	3	95
74	4010	4010	4212	0	202	2	95
75	4012	4011	4212	1	201	3	95
76	4010	4010	4212	0	202	2	95
77	4005	4004	4207	1	203	3	95
78	4009	4009	4211	0	202	2	95
79	4010	4010	4212	0	202	2	95
80	4011	4010	4213	1	203	3	95
81	4007	4007	4209	0	202	2	95
82	4009	4008	4211	1	203	3	95
83	4010	4010	4210	0	200	2	95
84	4012	4011	4212	1	201	3	95
85	4010	4010	4210	0	200	2	95
86	4005	4004	4207	1	203	3	95
87	4009	4009	4211	0	202	2	95
88	4010	4010	4210	0	200	2	95
89	4012	4011	4214	1	203	3	95
90	4010	4010	4210	0	200	2	95
91	4006	4005	4208	1	203	3	95
92	4009	4009	4211	0	202	2	95
93	4012	4011	4214	1	203	3	95
94	4009	4009	4211	0	202	2	95
95	4003	4003	4205	0	202	2	95
96	4012	4011	4212	1	201	3	95
97	4010	4010	4210	0	200	2	95
98	4011	4010	4213	1	203	3	95
99	4010	4010	4210	0	200	2	95
100	4005	4004	4207	1	203	3	95
101	4009	4009	4211	0	202	2	95
102	4012	4011	4214	1	203	3	95
103	4010	4010	4212	0	202	2	95
104	4005	4005	4205	0	200	2	95
105	4011	4010	4213	1	203	3	95
106	4009	4009	4211	0	202	2	95
107	4012	4011	4214	1	203	3	95
108	4010	4010	4210	0	200	2	95
109	4005	4004	4207	1	203	3	95
110	4009	4009	4209	0	200	2	95
111	4010	4010	4210	0	200	2	95
112	4009	4009	4211	0	202	2	95
113	4007	4007	4207	0	200	2	95
114	4009	4008	4211	1	203	3	95
115	4009	4009	4211	0	202	2	95
116	4012	4011	4214	1	203	3	95
117	4009	4009	4211	0	202	2	95
118	4005	4004	4207	1	203	3	95
119	4010	4010	4210	0	200	2	95
120	4010	4009	4211	1	202	2	95
121	4012	4011	4212	1	201	3	95
122	4009	4009	4211	0	202	2	95
123	4007	4006	4209	1	203	3	95
124	4010	4010	4212	0	202	2	95
125	4011	4010	4211	1	201	3	95
126	4010	4010	4210	0	200	2	95
127	4005	4004	4207	1	203	3	95
128	4009	4009	4211	0	202	2	95
129	4009	4009	4211	0	202	2	95
130	4011	4010	4215	1	205	3	95
131	4010	4009	4211	1	202	2	95
132	4005	4004	4205	1	201	3	95
133	4009	4009	4213	0	204	2	95
134	4011	4010	4213	1	203	3	95
135	4010	4010	4210	0	200	2	95
136	4004	4004	4206	0	202	2	95
137	4011	4010	4213	1	203	3	95
138	4009	4009	4211	0	202	2	95
139	4012	4011	4213	1	202	3	95
140	4009	4009	4211	0	202	2	95
141	4005	4004	4207	1	203	3	95
142	4010	4010	4210	0	200	2	95
143	4011	4010	4211	1	201	3	95
144	4010	4010	4210	0	200	2	95
145	4007	4006	4206	1	200	2	95
146	4010	4009	4212	1	203	3	95
147	4009	4009	4211	0	202	2	95
148	4012	4011	4214	1	203	3	95
149	4009	4009	4211	0	202	2	95
150	4007	4006	4209	1	203	3	95
151	4009	4009	4211	0	202	2	95
152	4009	4009	4213	0	204	2	95
153	4012	4011	4212	1	201	3	95
154	4009	4009	4211	0	202	2	95
155	4008	4007	4210	1	203	3	95
156	4009	4009	4211	0	202	2	95
157	4011	4010	4215	1	205	3	95
158	4010	4010	4212	0	202	2	95
159	4005	4004	4207	1	203	3	95
160	4009	4009	4211	0	202	2	95
161	4009	4009	4211	0	202	2	95
162	4012	4011	4214	1	203	3	95
163	4009	4008	4210	1	202	2	95
164	4005	4004	4207	1	203	3	95
165	4009	4009	4211	0	202	2	95
166	4012	4011	4214	1	203	3	95
167	4010	4010	4212	0	202	2	95
168	4003	4003	4205	0	202	2	95
169	4009	4009	4212	0	203	3	95
170	4009	4009	4211	0	202	2	95
171	4011	4010	4213	1	203	3	95
172	4010	4010	4212	0	202	2	95
173	4006	4005	4206	1	201	3	95
174	4010	4010	4212	0	202	2	95
175	4012	4011	4212	1	201	3	95
176	4009	4009	4211	0	202	2	95
177	4004	4004	4206	0	202	2	95
178	4012	4011	4212	1	201	3	95
179	4010	4010	4210	0	200	2	95
180	4011	4010	4213	1	203	3	95
181	4010	4010	4211	0	201	2	95
182	4005	4004	4207	1	203	3	95
183	4009	4009	4213	0	204	2	95
184	4012	4011	4214	1	203	3	95
185	4010	4010	4210	0	200	2	95
186	4004	4004	4206	0	202	2	95
187	4011	4010	4213	1	203	3	95
188	4009	4009	4211	0	202	2	95
