ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	8314	8311	8314	3	0	4	148
2	8312	8311	8313	1	-1	3	147
3	8309	8307	8309	2	0	3	149
4	8324	8314	8324	10	0	5	157
5	8319	8312	8320	7	-1	4	150
6	8310	8309	8311	1	-1	3	150
7	8312	8311	8314	1	-2	3	148
8	8314	8312	8316	2	-2	4	149
9	8311	8311	8312	0	-1	2	149
10	8318	8311	8318	7	0	4	153
11	8313	8312	8315	1	-2	4	150
12	8318	8311	8319	7	-1	5	149
13	8313	8311	8313	2	0	3	151
14	8311	8309	8312	2	-1	4	150
15	8313	8312	8314	1	-1	3	147
16	8312	8312	8314	0	-2	3	149
17	8320	8310	8320	10	0	6	154
18	8318	8311	8318	7	0	4	147
19	8456	8323	8457	133	-1	5	151
20	8313	8312	8314	1	-1	3	149
21	8310	8309	8312	1	-2	4	150
22	8311	8311	8312	0	-1	2	150
23	8321	8315	8322	6	-1	3	153
24	8309	8307	8309	2	0	3	150
25	8319	8309	8317	10	2	5	148
26	8312	8311	8313	1	-1	3	148
27	8299	8297	8300	2	-1	4	150
28	8284	8283	8285	1	-1	3	149
29	8277	8275	8278	2	-1	3	151
30	8288	8278	8289	10	-1	5	157
31	8283	8282	8285	1	-2	4	148
32	8313	8311	8313	2	0	3	150
33	8311	8310	8312	1	-1	3	147
34	8312	8310	8313	2	-1	4	149
35	8310	8310	8311	0	-1	2	149
36	8322	8314	8323	8	-1	5	155
37	8309	8308	8310	1	-1	3	150
38	8318	8311	8319	7	-1	5	149
39	8313	8312	8314	1	-1	3	150
40	8310	8307	8311	3	-1	5	147
41	8312	8310	8312	2	0	3	147
42	8312	8311	8314	1	-2	4	149
43	8320	8308	8320	12	0	6	154
44	8312	8311	8313	1	-1	3	149
45	8312	8310	8312	2	0	3	150
46	8311	8310	8312	1	-1	3	149
47	8314	8311	8315	3	-1	5	151
48	8311	8311	8313	0	-2	3	147
49	8321	8315	8321	6	0	3	155
50	8456	8325	8457	131	-1	6	148
51	8318	8312	8319	6	-1	5	148
52	8313	8312	8314	1	-1	3	149
53	8310	8307	8311	3	-1	5	151
54	8312	8311	8313	1	-1	3	150
55	8313	8312	8314	1	-1	3	150
56	8320	8309	8320	11	0	7	153
57	8313	8312	8314	1	-1	3	149
58	8312	8310	8312	2	0	3	149
59	8307	8306	8309	1	-2	4	148
60	8579	8390	8570	189	9	55	403
61	8313	8312	8314	1	-1	3	151
62	8318	8310	8316	8	2	3	156
63	8311	8310	8312	1	-1	3	149
64	8316	8312	8318	4	-2	4	148
65	8309	8308	8310	1	-1	3	149
66	8336	8321	8336	15	0	13	169
67	8313	8312	8314	1	-1	3	148
68	8311	8310	8312	1	-1	3	149
69	8323	8313	8324	10	-1	7	158
70	8320	8311	8321	9	-1	5	149
71	8311	8310	8312	1	-1	3	149
72	8310	8309	8311	1	-1	3	149
73	8313	8312	8314	1	-1	3	148
74	8313	8312	8314	1	-1	3	148
75	8320	8309	8321	11	-1	6	153
76	8311	8311	8313	0	-2	2	149
77	8317	8311	8318	6	-1	4	151
78	8307	8307	8308	0	-1	2	149
79	8309	8307	8311	2	-2	4	149
80	8419	8284	8421	135	-2	5	149
81	8278	8276	8278	2	0	3	148
82	8293	8284	8293	9	0	7	154
83	8292	8286	8293	6	-1	5	147
84	8304	8303	8305	1	-1	3	149
85	8313	8311	8315	2	-2	5	151
86	8313	8312	8314	1	-1	3	150
87	8308	8307	8309	1	-1	3	150
88	8324	8315	8323	9	1	4	154
89	8313	8312	8314	1	-1	3	148
90	8314	8307	8316	7	-2	4	149
91	8311	8311	8312	0	-1	2	147
92	8314	8311	8314	3	0	4	150
93	8310	8308	8310	2	0	3	150
94	8314	8313	8315	1	-1	3	150
95	8324	8314	8325	10	-1	5	156
96	8317	8310	8317	7	0	5	147
97	8311	8310	8313	1	-2	3	149
98	8313	8311	8315	2	-2	4	148
99	8312	8311	8313	1	-1	3	147
100	8311	8310	8312	1	-1	3	151
101	8324	8317	8325	7	-1	5	155
102	8313	8312	8314	1	-1	3	151
103	8315	8309	8316	6	-1	4	150
104	8310	8310	8312	0	-2	2	147
105	8313	8309	8314	4	-1	5	150
106	8308	8307	8309	1	-1	3	148
107	8313	8311	8314	2	-1	4	148
108	8324	8313	8325	11	-1	8	156
109	8315	8308	8314	7	1	4	149
110	8313	8313	8315	0	-2	3	151
111	8314	8312	8315	2	-1	4	151
112	8309	8308	8310	1	-1	3	148
113	8313	8311	8313	2	0	3	150
114	8323	8314	8323	9	0	6	153
115	8309	8308	8310	1	-1	3	148
116	8321	8312	8320	9	1	5	150
117	8311	8311	8312	0	-1	2	150
118	8308	8306	8310	2	-2	4	151
119	8312	8311	8313	1	-1	3	149
120	8313	8312	8314	1	-1	3	148
121	8320	8310	8319	10	1	5	156
122	8318	8312	8320	6	-2	5	147
123	8311	8311	8313	0	-2	3	149
124	8323	8307	8324	16	-1	7	151
125	8313	8312	8314	1	-1	3	150
126	8313	8312	8314	1	-1	3	150
127	8319	8313	8321	6	-2	5	154
128	8314	8312	8314	2	0	3	150
129	8320	8312	8321	8	-1	6	147
130	8308	8308	8309	0	-1	2	147
131	8293	8292	8294	1	-1	3	148
132	8276	8275	8277	1	-1	3	147
133	8276	8275	8277	1	-1	3	150
134	8289	8280	8289	9	0	5	156
135	8304	8299	8304	5	0	4	149
136	8312	8311	8313	1	-1	3	150
137	8312	8310	8313	2	-1	4	147
138	8312	8310	8313	2	-1	3	149
139	8311	8310	8312	1	-1	3	148
140	8323	8315	8322	8	1	5	154
141	8456	8319	8458	137	-2	5	150
142	8319	8310	8319	9	0	8	151
143	8309	8309	8310	0	-1	2	150
144	8312	8311	8313	1	-1	3	149
145	8310	8309	8310	1	0	2	148
146	8310	8309	8311	1	-1	3	149
147	8324	8315	8325	9	-1	7	155
148	8319	8312	8320	7	-1	5	148
149	8310	8308	8311	2	-1	4	149
150	8314	8312	8315	2	-1	4	151
151	8312	8311	8314	1	-2	3	149
152	8309	8308	8311	1	-2	4	149
153	8324	8316	8325	8	-1	5	155
154	8313	8312	8314	1	-1	3	148
155	8318	8309	8317	9	1	5	148
156	8310	8310	8312	0	-2	2	147
157	8567	8395	8560	172	7	49	401
158	8308	8308	8309	0	-1	2	151
159	8313	8312	8314	1	-1	3	150
160	8324	8317	8325	7	-1	5	156
161	8315	8311	8316	4	-1	4	148
162	8312	8311	8314	1	-2	4	148
163	8314	8311	8315	3	-1	5	149
164	8308	8307	8310	1	-2	4	148
165	8313	8312	8314	1	-1	3	150
166	8324	8314	8325	10	-1	6	156
167	8310	8309	8311	1	-1	3	150
168	8320	8313	8321	7	-1	6	150
169	8313	8312	8314	1	-1	3	148
170	8308	8306	8308	2	0	3	149
171	8453	8318	8455	135	-2	4	148
172	8311	8310	8311	1	0	2	147
173	8320	8308	8320	12	0	7	156
174	8321	8313	8322	8	-1	5	149
175	8313	8312	8314	1	-1	3	150
176	8311	8308	8313	3	-2	5	151
177	8312	8311	8314	1	-2	3	147
178	8312	8311	8313	1	-1	3	149
179	8320	8311	8322	9	-2	5	154
180	8312	8310	8312	2	0	3	148
181	8311	8304	8312	7	-1	5	151
182	8286	8285	8287	1	-1	3	149
183	8280	8279	8281	1	-1	3	151
184	8275	8275	8276	0	-1	2	151
185	8283	8283	8284	0	-1	2	148
186	8324	8316	8325	8	-1	5	156
187	8318	8312	8320	6	-2	6	147
188	8309	8306	8309	3	0	4	148
189	8328	8312	8327	16	1	7	152
190	8312	8311	8314	1	-2	3	150
191	8310	8309	8311	1	-1	3	151
192	8326	8314	8327	12	-1	6	155
193	8313	8311	8313	2	0	3	148
194	8316	8309	8317	7	-1	6	150
195	8312	8311	8313	1	-1	3	147
196	8312	8311	8313	1	-1	3	149
