RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17460	1	8022	8022	8219	0	197	3	93
17460	2	8022	8021	8220	1	199	3	93
17460	3	8022	8021	8219	1	198	4	93
17460	4	8023	8020	8220	3	200	4	93
17460	5	8022	8021	8219	1	198	4	93
17460	6	8020	8019	8218	1	199	3	93
17460	7	8005	8005	8202	0	197	3	93
17460	8	8016	8016	8213	0	197	3	93
17460	9	8022	8021	8218	1	197	3	93
17460	10	8021	8021	8218	0	197	3	93
17460	11	8022	8021	8218	1	197	3	93
17460	12	8022	8020	8221	2	201	3	93
17460	13	8020	8020	8218	0	198	2	93
17460	14	8022	8021	8219	1	198	3	93
17460	15	8022	8021	8218	1	197	3	93
17460	16	7999	7998	8195	1	197	3	93
17460	17	8022	8021	8218	1	197	3	93
17460	18	8022	8021	8220	1	199	3	93
17460	19	8020	8020	8218	0	198	2	93
17460	20	8023	8022	8219	1	197	3	93
17460	21	8023	8021	8220	2	199	3	93
17460	22	8023	8020	8220	3	200	4	93
17460	23	8022	8021	8218	1	197	3	93
17460	24	8012	8010	8208	2	198	4	93
17460	25	8010	8008	8207	2	199	3	93
17460	26	8022	8020	8220	2	200	4	93
17460	27	8022	8021	8220	1	199	3	93
17460	28	8022	8021	8220	1	199	3	93
17460	29	8022	8021	8218	1	197	3	93
17460	30	8023	8021	8220	2	199	3	93
17460	31	8019	8020	8216	-1	196	2	93
17460	32	8022	8021	8218	1	197	3	93
17460	33	7999	7998	8197	1	199	3	93
17460	34	8023	8021	8220	2	199	3	93
17460	35	8022	8021	8218	1	197	3	93
17460	36	8023	8021	8218	2	197	3	93
17460	37	8020	8021	8217	-1	196	2	93
17460	38	8020	8020	8218	0	198	2	93
17460	39	8033	8023	8228	10	205	6	95
17460	40	8022	8021	8220	1	199	3	93
17460	41	8017	8016	8215	1	199	3	93
17460	42	8005	8003	8203	2	200	4	93
17460	43	8022	8019	8219	3	200	4	93
17460	44	8020	8019	8216	1	197	3	93
17460	45	8022	8019	8220	3	201	4	93
17460	46	8022	8021	8219	1	198	4	93
17460	47	8023	8020	8218	3	198	4	93
17460	48	8022	8022	8219	0	197	3	93
17460	49	8022	8021	8220	1	199	3	93
17460	50	8014	8013	8211	1	198	2	93
17460	51	8007	8005	8203	2	198	4	93
17460	52	8022	8021	8220	1	199	3	93
17460	53	8022	8022	8219	0	197	3	93
17460	54	8022	8022	8219	0	197	3	93
17460	55	8022	8021	8220	1	199	3	93
17460	56	8020	8020	8218	0	198	2	93
17460	57	8023	8021	8220	2	199	3	93
17460	58	8022	8021	8220	1	199	3	93
17460	59	8009	8008	8205	1	197	3	93
17460	60	8013	8012	8210	1	198	4	93
17460	61	8023	8021	8220	2	199	3	93
17460	62	8021	8020	8218	1	198	2	93
17460	63	8022	8021	8220	1	199	3	93
17460	64	8022	8021	8220	1	199	3	93
17460	65	8022	8021	8218	1	197	3	93
17460	66	8022	8020	8218	2	198	4	93
17460	67	8022	8021	8218	1	197	3	93
17460	68	8004	8005	8201	-1	196	2	93
17460	69	8014	8015	8211	-1	196	2	93
17460	70	8023	8021	8222	2	201	3	93
17460	71	8021	8020	8218	1	198	4	93
17460	72	8022	8020	8220	2	200	4	93
17460	73	8022	8020	8218	2	198	4	93
17460	74	8022	8020	8218	2	198	4	93
17460	75	8020	8019	8216	1	197	3	93
17460	76	8022	8020	8218	2	198	4	93
17460	77	8003	8003	8200	0	197	3	93
17460	78	8021	8020	8217	1	197	3	93
17460	79	8022	8021	8220	1	199	3	93
17460	80	8021	8021	8218	0	197	3	93
17460	81	8020	8020	8216	0	196	2	93
17460	82	8021	8021	8218	0	197	3	93
17460	83	8022	8021	8218	1	197	3	93
17460	84	8022	8021	8220	1	199	3	93
17460	85	8022	8022	8219	0	197	3	93
17460	86	7999	7998	8195	1	197	3	93
17460	87	8019	8020	8216	-1	196	2	93
17460	88	8022	8020	8220	2	200	4	93
17460	89	8022	8021	8220	1	199	3	93
17460	90	8022	8020	8220	2	200	4	93
17460	91	8022	8020	8220	2	200	4	93
17460	92	8022	8021	8220	1	199	3	93
17460	93	8020	8020	8216	0	196	2	93
17460	94	8020	8020	8217	0	197	3	93
17460	95	8000	7997	8195	3	198	4	93
17460	96	8022	8019	8219	3	200	4	93
17460	97	8022	8020	8218	2	198	4	93
17460	98	8022	8020	8220	2	200	4	93
17460	99	8022	8022	8219	0	197	3	93
17460	100	8020	8020	8218	0	198	2	93
17460	101	8022	8021	8220	1	199	3	93
17460	102	8022	8020	8220	2	200	4	93
17460	103	8019	8018	8215	1	197	3	93
17460	104	8003	8002	8201	1	199	3	93
17460	105	8022	8021	8220	1	199	3	93
17460	106	8021	8020	8216	1	196	2	93
17460	107	8022	8020	8221	2	201	3	93
17460	108	8022	8021	8218	1	197	3	93
17460	109	8022	8021	8220	1	199	3	93
17460	110	8023	8021	8220	2	199	3	93
17460	111	8022	8022	8219	0	197	3	93
17460	112	8011	8012	8208	-1	196	2	93
17460	113	8009	8008	8205	1	197	3	93
17460	114	8022	8020	8220	2	200	4	93
17460	115	8022	8020	8218	2	198	4	93
17460	116	8022	8020	8220	2	200	4	93
17460	117	8022	8020	8220	2	200	4	93
17460	118	8020	8019	8218	1	199	3	93
17460	119	8023	8021	8219	2	198	4	93
17460	120	8022	8021	8220	1	199	3	93
17460	121	8010	8009	8208	1	199	3	93
17460	122	8013	8012	8211	1	199	3	93
17460	123	8022	8021	8218	1	197	3	93
17460	124	8020	8020	8216	0	196	2	93
17460	125	8020	8020	8218	0	198	2	93
17460	126	8022	8021	8218	1	197	3	93
17460	127	8023	8021	8220	2	199	3	93
17460	128	8023	8022	8219	1	197	3	93
17460	129	8022	8020	8219	2	199	4	93
17460	130	8003	8001	8200	2	199	3	93
17460	131	8018	8017	8217	1	200	2	93
17460	132	8022	8021	8218	1	197	3	93
17460	133	8022	8021	8218	1	197	3	93
17460	134	8022	8021	8220	1	199	3	93
17460	135	8022	8021	8219	1	198	3	93
17460	136	8023	8021	8220	2	199	3	93
17460	137	8020	8021	8217	-1	196	2	93
17460	138	8022	8020	8218	2	198	4	93
17460	139	7999	7997	8195	2	198	4	93
17460	140	8022	8020	8218	2	198	4	93
17460	141	8022	8021	8219	1	198	4	93
17460	142	8022	8021	8218	1	197	3	93
17460	143	8020	8020	8218	0	198	2	93
17460	144	8022	8021	8220	1	199	3	93
17460	145	8023	8021	8222	2	201	3	93
17460	146	8022	8021	8219	1	198	4	93
17460	147	8022	8021	8220	1	199	3	93
17460	148	8000	8000	8197	0	197	3	93
17460	149	8020	8020	8218	0	198	2	93
17460	150	8020	8020	8217	0	197	2	93
17460	151	8022	8021	8220	1	199	3	93
17460	152	8022	8021	8220	1	199	3	93
17460	153	8022	8020	8219	2	199	3	93
17460	154	8023	8021	8219	2	198	3	93
17460	155	8023	8022	8219	1	197	3	93
17460	156	8013	8012	8210	1	198	2	93
17460	157	8007	8007	8204	0	197	3	93
17460	158	8021	8021	8218	0	197	3	93
17460	159	8022	8021	8219	1	198	3	93
17460	160	8022	8021	8220	1	199	3	93
17460	161	8022	8020	8218	2	198	4	93
17460	162	8020	8019	8216	1	197	3	93
17460	163	8022	8020	8220	2	200	4	93
17460	164	8023	8021	8218	2	197	3	93
17460	165	8010	8008	8206	2	198	4	93
17460	166	8014	8011	8211	3	200	4	93
17460	167	8022	8021	8220	1	199	3	93
17460	168	8020	8020	8218	0	198	2	93
17460	169	8022	8021	8220	1	199	3	93
17460	170	8022	8021	8220	1	199	3	93
17460	171	8022	8021	8218	1	197	3	93
17460	172	8022	8021	8220	1	199	3	93
17460	173	8023	8021	8220	2	199	3	93
17460	174	7999	8000	8196	-1	196	2	93
17460	175	8018	8019	8215	-1	196	2	93
17460	176	8022	8021	8218	1	197	3	93
17460	177	8022	8021	8220	1	199	3	93
17460	178	8023	8021	8251	2	230	5	94
17460	179	8022	8021	8220	1	199	3	93
17460	180	8022	8020	8220	2	200	4	93
17460	181	8020	8019	8216	1	197	3	93
17460	182	8023	8020	8220	3	200	4	93
17460	183	7999	7997	8197	2	200	4	93
17460	184	8022	8021	8220	1	199	3	93
17460	185	8022	8021	8218	1	197	3	93
17460	186	8022	8021	8220	1	199	3	93
17460	187	8020	8020	8216	0	196	2	93
17460	188	8022	8021	8218	1	197	3	93
17460	189	8022	8021	8220	1	199	3	93
17460	190	8022	8021	8220	1	199	3	93
17460	191	8021	8020	8218	1	198	4	93
17460	192	8003	8001	8198	2	197	3	93
17460	193	8020	8020	8218	0	198	2	93
17460	194	8022	8021	8220	1	199	3	93
17460	195	8022	8021	8218	1	197	3	93
17460	196	8022	8021	8218	1	197	3	93
17460	197	8022	8020	8218	2	198	4	93
17460	198	8023	8021	8218	2	197	3	93
17460	199	8020	8020	8216	0	196	2	93
17460	200	8012	8012	8209	0	197	3	93
17460	201	8011	8009	8206	2	197	3	93
17460	202	8023	8021	8220	2	199	3	93
17460	203	8023	8021	8218	2	197	3	93
17460	204	8022	8020	8221	2	201	3	93
17460	205	8020	8021	8217	-1	196	2	93
17460	206	8020	8020	8218	0	198	2	93
17460	207	8022	8021	8219	1	198	3	93
17460	208	8022	8020	8217	2	197	3	93
17460	209	8006	8004	8201	2	197	3	93
17460	210	8017	8015	8215	2	200	4	93
17460	211	8022	8021	8219	1	198	4	93
17460	212	8020	8020	8217	0	197	3	93
17460	213	8022	8020	8218	2	198	4	93
17460	214	8022	8020	8218	2	198	4	93
17460	215	8022	8021	8220	1	199	3	93
17460	216	8022	8020	8218	2	198	4	93
17460	217	8022	8021	8218	1	197	3	93
17460	218	7998	7997	8197	1	200	2	93
17460	219	8022	8020	8220	2	200	4	93
17460	220	8022	8021	8219	1	198	4	93
17460	221	8022	8022	8219	0	197	3	93
17460	222	8022	8022	8219	0	197	3	93
17460	223	8021	8021	8218	0	197	3	93
17460	224	8020	8020	8216	0	196	2	93
17460	225	8021	8020	8218	1	198	4	93
17460	226	8022	8020	8219	2	199	3	93
17460	227	8000	7999	8197	1	198	4	93
17460	228	8022	8020	8220	2	200	4	93
17460	229	8023	8020	8218	3	198	4	93
17460	230	8021	8019	8218	2	199	3	93
17460	231	8020	8021	8217	-1	196	2	93
17460	232	8022	8021	8220	1	199	3	93
17460	233	8022	8021	8218	1	197	3	93
17460	234	8022	8021	8220	1	199	3	93
17460	235	8016	8014	8214	2	200	3	93
17460	236	8008	8006	8205	2	199	3	93
17460	237	8020	8020	8218	0	198	2	93
17460	238	8022	8021	8220	1	199	3	93
17460	239	8022	8020	8220	2	200	4	93
17460	240	8023	8021	8218	2	197	3	93
17460	241	8023	8021	8222	2	201	3	93
17460	242	8023	8021	8218	2	197	3	93
17460	243	8020	8020	8218	0	198	2	93
17460	244	8006	8003	8200	3	197	3	93
17460	245	8017	8016	8213	1	197	3	93
17460	246	8022	8021	8220	1	199	3	93
17460	247	8021	8020	8218	1	198	4	93
17460	248	8022	8020	8218	2	198	4	93
17460	249	8020	8019	8218	1	199	3	93
17460	250	8023	8021	8220	2	199	3	93
17460	251	8022	8022	8219	0	197	3	93
17460	252	8023	8021	8220	2	199	3	93
17460	253	7998	7998	8195	0	197	3	93
17460	254	8022	8021	8218	1	197	3	93
17460	255	8020	8020	8216	0	196	2	93
17460	256	8020	8020	8216	0	196	2	93
17460	257	8022	8021	8220	1	199	3	93
17460	258	8022	8021	8220	1	199	3	93
17460	259	8023	8021	8220	2	199	3	93
17460	260	8022	8021	8220	1	199	3	93
17460	261	8022	8019	8217	3	198	4	93
17460	262	8000	7999	8199	1	200	2	93
17460	263	8022	8021	8220	1	199	3	93
17460	264	8022	8022	8219	0	197	3	93
17460	265	8022	8021	8220	1	199	3	93
17460	266	8022	8020	8218	2	198	4	93
17460	267	8022	8020	8220	2	200	4	93
17460	268	8021	8019	8217	2	198	3	93
