RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17520	85	16025	16022	16221	3	199	5	93
17520	86	16040	16040	16237	0	197	3	93
17520	87	16041	16039	16237	2	198	4	93
17520	88	16043	16040	16240	3	200	4	93
17520	89	16025	16024	16223	1	199	3	93
17520	90	16035	16032	16232	3	200	4	93
17520	91	16042	16041	16239	1	198	4	93
17520	92	16040	16038	16238	2	200	4	93
17520	93	16042	16040	16239	2	199	5	93
17520	94	16018	16014	16215	4	201	5	93
17520	95	16040	16040	16237	0	197	3	93
17520	96	16042	16040	16240	2	200	4	93
17520	97	16042	16040	16238	2	198	4	93
17520	98	16041	16039	16238	2	199	3	93
17520	99	16017	16015	16215	2	200	4	93
17520	100	16041	16039	16236	2	197	3	93
17520	101	16041	16039	16238	2	199	5	93
17520	102	16042	16039	16238	3	199	5	93
17520	103	16041	16038	16253	3	215	6	94
17520	104	16018	16016	16216	2	200	4	93
17520	105	16043	16041	16241	2	200	4	93
17520	106	16040	16039	16237	1	198	3	93
17520	107	16042	16041	16239	1	198	4	93
17520	108	16042	16040	16238	2	198	4	93
17520	109	16015	16014	16211	1	197	3	93
