RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17400	1	4009	4010	4206	-1	196	2	93
17400	2	4012	4010	4209	2	199	3	93
17400	3	4010	4009	4207	1	198	2	93
17400	4	4011	4010	4207	1	197	3	93
17400	5	3994	3995	4191	-1	196	2	93
17400	6	4006	4006	4202	0	196	2	93
17400	7	4011	4011	4208	0	197	3	93
17400	8	4010	4009	4207	1	198	2	93
17400	9	4011	4011	4208	0	197	3	93
17400	10	4010	4010	4206	0	196	2	93
17400	11	4012	4010	4209	2	199	3	93
17400	12	4010	4009	4209	1	200	2	93
17400	13	4012	4010	4209	2	199	3	93
17400	14	4009	4009	4207	0	198	2	93
17400	15	4009	4010	4206	-1	196	2	93
17400	16	4011	4011	4208	0	197	3	93
17400	17	4010	4009	4207	1	198	2	93
17400	18	4011	4011	4208	0	197	3	93
17400	19	4010	4009	4207	1	198	2	93
17400	20	4011	4011	4208	0	197	3	93
17400	21	3996	3997	4193	-1	196	2	93
17400	22	4002	4002	4198	0	196	2	93
17400	23	4011	4011	4208	0	197	3	93
17400	24	4009	4010	4206	-1	196	2	93
17400	25	4012	4010	4209	2	199	3	93
17400	26	4009	4010	4206	-1	196	2	93
17400	27	4011	4011	4208	0	197	3	93
17400	28	4009	4010	4206	-1	196	2	93
17400	29	4012	4010	4209	2	199	3	93
17400	30	4010	4009	4209	1	200	2	93
17400	31	4009	4010	4206	-1	196	2	93
17400	32	4012	4010	4211	2	201	3	93
17400	33	4009	4010	4206	-1	196	2	93
17400	34	4012	4010	4211	2	201	3	93
17400	35	4010	4009	4207	1	198	2	93
17400	36	4012	4010	4209	2	199	3	93
17400	37	4004	4004	4202	0	198	2	93
17400	38	3994	3994	4190	0	196	2	93
17400	39	4011	4011	4208	0	197	3	93
17400	40	4009	4010	4206	-1	196	2	93
17400	41	4011	4011	4208	0	197	3	93
17400	42	4010	4010	4206	0	196	2	93
17400	43	4012	4010	4209	2	199	3	93
17400	44	4009	4010	4206	-1	196	2	93
17400	45	4011	4011	4208	0	197	3	93
17400	46	4009	4010	4206	-1	196	2	93
17400	47	4009	4009	4207	0	198	2	93
17400	48	4012	4010	4210	2	200	3	93
17400	49	4010	4009	4209	1	200	2	93
17400	50	4011	4011	4208	0	197	3	93
17400	51	4010	4009	4207	1	198	2	93
17400	52	4014	4012	4212	2	200	4	93
17400	53	4010	4009	4207	1	198	2	93
17400	54	3996	3996	4192	0	196	2	93
17400	55	4008	4006	4207	2	201	3	93
17400	56	4010	4009	4207	1	198	2	93
17400	57	4012	4010	4209	2	199	3	93
17400	58	4010	4009	4207	1	198	2	93
17400	59	4011	4011	4208	0	197	3	93
17400	60	4009	4010	4206	-1	196	2	93
17400	61	4012	4010	4211	2	201	3	93
17400	62	4010	4010	4206	0	196	2	93
17400	63	4010	4010	4206	0	196	2	93
17400	64	4012	4010	4211	2	201	3	93
17400	65	4010	4009	4207	1	198	2	93
17400	66	4012	4011	4208	1	197	3	93
17400	67	4010	4009	4207	1	198	2	93
17400	68	4011	4011	4208	0	197	3	93
17400	69	4009	4010	4206	-1	196	2	93
17400	70	3997	3997	4195	0	198	2	93
17400	71	4003	4002	4199	1	197	3	93
17400	72	4009	4010	4206	-1	196	2	93
17400	73	4012	4010	4209	2	199	3	93
17400	74	4009	4010	4206	-1	196	2	93
17400	75	4012	4010	4211	2	201	3	93
17400	76	4010	4009	4207	1	198	2	93
17400	77	4011	4011	4208	0	197	3	93
17400	78	4009	4009	4205	0	196	2	93
17400	79	4010	4009	4207	1	198	2	93
17400	80	4011	4011	4208	0	197	3	93
17400	81	4010	4009	4207	1	198	2	93
17400	82	4012	4010	4211	2	201	3	93
17400	83	4010	4009	4207	1	198	2	93
17400	84	4011	4011	4208	0	197	3	93
17400	85	4009	4010	4206	-1	196	2	93
17400	86	4006	4005	4205	1	200	2	93
17400	87	3994	3994	4191	0	197	3	93
17400	88	4009	4010	4206	-1	196	2	93
17400	89	4011	4011	4208	0	197	3	93
17400	90	4010	4009	4207	1	198	2	93
17400	91	4011	4011	4208	0	197	3	93
17400	92	4009	4010	4206	-1	196	2	93
17400	93	4012	4010	4210	2	200	3	93
17400	94	4010	4009	4209	1	200	2	93
17400	95	4009	4010	4206	-1	196	2	93
17400	96	4011	4011	4208	0	197	3	93
17400	97	4010	4009	4209	1	200	2	93
17400	98	4012	4011	4208	1	197	3	93
17400	99	4009	4010	4206	-1	196	2	93
17400	100	4011	4010	4209	1	199	3	93
17400	101	4010	4009	4207	1	198	2	93
17400	102	4009	4009	4207	0	198	2	93
17400	103	3995	3994	4193	1	199	3	93
17400	104	4005	4005	4203	0	198	2	93
17400	105	4012	4010	4209	2	199	3	93
17400	106	4010	4009	4207	1	198	2	93
17400	107	4013	4011	4211	2	200	4	93
17400	108	4010	4009	4207	1	198	2	93
17400	109	4011	4011	4208	0	197	3	93
17400	110	4009	4010	4206	-1	196	2	93
17400	111	4009	4010	4206	-1	196	2	93
17400	112	4012	4011	4208	1	197	3	93
17400	113	4010	4009	4207	1	198	2	93
17400	114	4011	4010	4207	1	197	3	93
17400	115	4010	4009	4205	1	196	2	93
17400	116	4011	4011	4208	0	197	3	93
17400	117	4009	4010	4206	-1	196	2	93
17400	118	4009	4010	4206	-1	196	2	93
17400	119	4000	4000	4197	0	197	3	93
17400	120	3999	4000	4196	-1	196	2	93
17400	121	4012	4011	4208	1	197	3	93
17400	122	4009	4010	4206	-1	196	2	93
17400	123	4014	4011	4211	3	200	4	93
17400	124	4010	4010	4206	0	196	2	93
17400	125	4012	4010	4211	2	201	3	93
17400	126	4009	4010	4206	-1	196	2	93
17400	127	4009	4010	4206	-1	196	2	93
17400	128	4012	4010	4209	2	199	3	93
17400	129	4009	4010	4206	-1	196	2	93
17400	130	4011	4011	4208	0	197	3	93
17400	131	4010	4009	4207	1	198	2	93
17400	132	4011	4011	4208	0	197	3	93
17400	133	4010	4009	4207	1	198	2	93
17400	134	4010	4009	4207	1	198	2	93
17400	135	4008	4006	4205	2	199	3	93
17400	136	3993	3993	4191	0	198	2	93
17400	137	4011	4011	4208	0	197	3	93
17400	138	4009	4009	4205	0	196	2	93
17400	139	4011	4011	4208	0	197	3	93
17400	140	4010	4009	4207	1	198	2	93
17400	141	4012	4010	4209	2	199	3	93
17400	142	4009	4010	4206	-1	196	2	93
17400	143	4009	4010	4206	-1	196	2	93
17400	144	4011	4011	4208	0	197	3	93
17400	145	4009	4010	4206	-1	196	2	93
17400	146	4011	4011	4208	0	197	3	93
17400	147	4009	4010	4206	-1	196	2	93
17400	148	4012	4011	4208	1	197	3	93
17400	149	4009	4010	4206	-1	196	2	93
17400	150	4009	4010	4206	-1	196	2	93
17400	151	4011	4010	4209	1	199	3	93
17400	152	3994	3994	4190	0	196	2	93
17400	153	4008	4006	4204	2	198	4	93
17400	154	4009	4009	4207	0	198	2	93
17400	155	4011	4011	4208	0	197	3	93
17400	156	4010	4009	4205	1	196	2	93
17400	157	4012	4010	4209	2	199	3	93
17400	158	4009	4010	4206	-1	196	2	93
17400	159	4010	4009	4207	1	198	2	93
17400	160	4011	4011	4208	0	197	3	93
17400	161	4009	4010	4206	-1	196	2	93
17400	162	4012	4010	4209	2	199	3	93
17400	163	4009	4010	4206	-1	196	2	93
17400	164	4011	4011	4208	0	197	3	93
17400	165	4009	4010	4206	-1	196	2	93
17400	166	4010	4009	4207	1	198	2	93
17400	167	4012	4009	4209	3	200	4	93
17400	168	4003	4003	4199	0	196	2	93
17400	169	3997	3996	4195	1	199	3	93
17400	170	4010	4009	4207	1	198	2	93
17400	171	4011	4010	4209	1	199	3	93
17400	172	4009	4010	4206	-1	196	2	93
17400	173	4011	4011	4208	0	197	3	93
17400	174	4009	4010	4206	-1	196	2	93
17400	175	4009	4010	4206	-1	196	2	93
17400	176	4012	4010	4209	2	199	3	93
17400	177	4010	4009	4209	1	200	2	93
17400	178	4011	4011	4208	0	197	3	93
17400	179	4009	4010	4206	-1	196	2	93
17400	180	4012	4010	4209	2	199	3	93
17400	181	4010	4009	4207	1	198	2	93
17400	182	4009	4009	4205	0	196	2	93
17400	183	4012	4010	4210	2	200	3	93
17400	184	4009	4009	4207	0	198	2	93
17400	185	3997	3996	4195	1	199	3	93
17400	186	4005	4004	4202	1	198	2	93
17400	187	4011	4011	4208	0	197	3	93
17400	188	4009	4010	4206	-1	196	2	93
17400	189	4011	4011	4208	0	197	3	93
17400	190	4010	4009	4209	1	200	2	93
17400	191	4010	4009	4207	1	198	2	93
17400	192	4012	4010	4209	2	199	3	93
17400	193	4009	4010	4206	-1	196	2	93
17400	194	4012	4010	4209	2	199	3	93
17400	195	4010	4009	4207	1	198	2	93
17400	196	4011	4011	4208	0	197	3	93
17400	197	4009	4010	4206	-1	196	2	93
17400	198	4010	4009	4207	1	198	2	93
17400	199	4011	4011	4208	0	197	3	93
17400	200	4010	4010	4206	0	196	2	93
17400	201	4002	4001	4198	1	197	3	93
17400	202	3998	3997	4197	1	200	2	93
17400	203	4012	4010	4211	2	201	3	93
17400	204	4010	4010	4206	0	196	2	93
17400	205	4012	4011	4208	1	197	3	93
17400	206	4010	4010	4208	0	198	2	93
17400	207	4010	4010	4208	0	198	2	93
17400	208	4012	4011	4208	1	197	3	93
17400	209	4010	4010	4206	0	196	2	93
17400	210	4011	4011	4208	0	197	3	93
17400	211	4010	4010	4206	0	196	2	93
17400	212	4012	4010	4209	2	199	3	93
17400	213	4010	4009	4205	1	196	2	93
17400	214	4009	4010	4206	-1	196	2	93
17400	215	4011	4010	4209	1	199	3	93
