RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17340	1	2005	2005	2203	0	198	2	93
17340	2	2005	2005	2201	0	196	2	93
17340	3	2005	2005	2203	0	198	2	93
17340	4	2006	2005	2201	1	196	2	93
17340	5	2004	2005	2201	-1	196	2	93
17340	6	2006	2005	2203	1	198	2	93
17340	7	2004	2005	2201	-1	196	2	93
17340	8	2005	2006	2202	-1	196	2	93
17340	9	2007	2006	2203	1	197	3	93
17340	10	2005	2005	2203	0	198	2	93
17340	11	2005	2005	2203	0	198	2	93
17340	12	2004	2005	2201	-1	196	2	93
17340	13	2007	2006	2203	1	197	3	93
17340	14	2005	2005	2201	0	196	2	93
17340	15	2006	2005	2203	1	198	2	93
17340	16	2005	2004	2200	1	196	2	93
17340	17	2002	2000	2199	2	199	3	93
17340	18	1997	1996	2194	1	198	2	93
17340	19	1999	1999	2197	0	198	2	93
17340	20	2005	2005	2203	0	198	2	93
17340	21	2007	2005	2204	2	199	3	93
17340	22	2005	2006	2202	-1	196	2	93
17340	23	2005	2004	2202	1	198	2	93
17340	24	2006	2005	2203	1	198	2	93
17340	25	2007	2006	2205	1	199	3	93
17340	26	2004	2005	2201	-1	196	2	93
17340	27	2005	2005	2203	0	198	2	93
17340	28	2005	2004	2204	1	200	2	93
17340	29	2006	2005	2201	1	196	2	93
17340	30	2005	2005	2201	0	196	2	93
17340	31	2005	2005	2203	0	198	2	93
17340	32	2005	2006	2202	-1	196	2	93
17340	33	2005	2004	2204	1	200	2	93
17340	34	2008	2006	2205	2	199	3	93
17340	35	2004	2005	2201	-1	196	2	93
17340	36	2005	2005	2201	0	196	2	93
17340	37	2005	2005	2201	0	196	2	93
17340	38	2007	2006	2203	1	197	3	93
17340	39	2005	2005	2201	0	196	2	93
17340	40	2004	2005	2201	-1	196	2	93
17340	41	2005	2005	2203	0	198	2	93
17340	42	2006	2006	2203	0	197	3	93
17340	43	2006	2005	2201	1	196	2	93
17340	44	2005	2005	2203	0	198	2	93
17340	45	2005	2005	2201	0	196	2	93
17340	46	2003	2002	2201	1	199	3	93
17340	47	1996	1997	2195	-1	198	2	93
17340	48	1999	1998	2196	1	198	2	93
17340	49	2005	2005	2203	0	198	2	93
17340	50	2007	2006	2205	1	199	3	93
17340	51	2005	2005	2201	0	196	2	93
17340	52	2006	2005	2202	1	197	2	93
17340	53	2006	2005	2203	1	198	2	93
17340	54	2004	2005	2201	-1	196	2	93
17340	55	2005	2006	2202	-1	196	2	93
17340	56	2005	2005	2202	0	197	2	93
17340	57	2005	2005	2203	0	198	2	93
17340	58	2005	2005	2202	0	197	2	93
17340	59	2007	2006	2205	1	199	3	93
17340	60	2005	2006	2202	-1	196	2	93
17340	61	2005	2005	2203	0	198	2	93
17340	62	2005	2006	2202	-1	196	2	93
17340	63	2006	2006	2203	0	197	3	93
17340	64	2005	2005	2203	0	198	2	93
17340	65	2004	2005	2201	-1	196	2	93
17340	66	2005	2005	2203	0	198	2	93
17340	67	2007	2006	2203	1	197	3	93
17340	68	2004	2005	2201	-1	196	2	93
17340	69	2005	2005	2203	0	198	2	93
17340	70	2005	2005	2201	0	196	2	93
17340	71	2007	2006	2205	1	199	3	93
17340	72	2005	2004	2204	1	200	2	93
17340	73	2005	2005	2201	0	196	2	93
17340	74	2005	2005	2203	0	198	2	93
17340	75	2005	2005	2202	0	197	3	93
17340	76	1998	1998	2194	0	196	2	93
17340	77	1997	1997	2193	0	196	2	93
17340	78	2005	2005	2203	0	198	2	93
17340	79	2004	2005	2201	-1	196	2	93
17340	80	2005	2006	2202	-1	196	2	93
17340	81	2005	2005	2203	0	198	2	93
17340	82	2005	2005	2201	0	196	2	93
17340	83	2005	2006	2202	-1	196	2	93
17340	84	2007	2005	2204	2	199	3	93
17340	85	2006	2005	2201	1	196	2	93
17340	86	2004	2005	2201	-1	196	2	93
17340	87	2005	2006	2202	-1	196	2	93
17340	88	2007	2006	2203	1	197	3	93
17340	89	2004	2005	2201	-1	196	2	93
17340	90	2006	2005	2203	1	198	2	93
17340	91	2005	2005	2201	0	196	2	93
17340	92	2007	2006	2203	1	197	3	93
17340	93	2005	2004	2202	1	198	2	93
17340	94	2005	2005	2202	0	197	2	93
17340	95	2005	2004	2204	1	200	2	93
17340	96	2007	2006	2203	1	197	3	93
17340	97	2006	2005	2201	1	196	2	93
17340	98	2005	2005	2201	0	196	2	93
17340	99	2006	2005	2201	1	196	2	93
17340	100	2007	2005	2206	2	201	3	93
17340	101	2005	2005	2203	0	198	2	93
17340	102	2005	2005	2203	0	198	2	93
17340	103	2005	2005	2202	0	197	2	93
17340	104	2005	2004	2202	1	198	2	93
17340	105	1996	1997	2193	-1	196	2	93
17340	106	1998	1998	2196	0	198	2	93
17340	107	2004	2004	2200	0	196	2	93
17340	108	2005	2005	2201	0	196	2	93
17340	109	2006	2006	2203	0	197	3	93
17340	110	2005	2005	2203	0	198	2	93
17340	111	2005	2005	2203	0	198	2	93
17340	112	2004	2005	2201	-1	196	2	93
17340	113	2007	2006	2205	1	199	3	93
17340	114	2005	2004	2204	1	200	2	93
17340	115	2005	2005	2201	0	196	2	93
17340	116	2005	2005	2201	0	196	2	93
17340	117	2007	2007	2204	0	197	3	93
17340	118	2005	2005	2201	0	196	2	93
17340	119	2005	2005	2201	0	196	2	93
17340	120	2005	2005	2201	0	196	2	93
17340	121	2007	2005	2206	2	201	3	93
17340	122	2006	2005	2203	1	198	2	93
17340	123	2005	2005	2201	0	196	2	93
17340	124	2006	2005	2203	1	198	2	93
17340	125	2007	2006	2203	1	197	3	93
17340	126	2005	2005	2203	0	198	2	93
17340	127	2005	2005	2201	0	196	2	93
17340	128	2005	2005	2201	0	196	2	93
17340	129	2005	2006	2202	-1	196	2	93
17340	130	2005	2004	2204	1	200	2	93
17340	131	2006	2005	2201	1	196	2	93
17340	132	2004	2005	2201	-1	196	2	93
17340	133	2005	2006	2202	-1	196	2	93
17340	134	2005	2004	2201	1	197	3	93
17340	135	1996	1997	2193	-1	196	2	93
17340	136	1997	1997	2195	0	198	2	93
17340	137	2005	2005	2201	0	196	2	93
17340	138	2007	2006	2205	1	199	3	93
17340	139	2004	2005	2201	-1	196	2	93
17340	140	2006	2005	2203	1	198	2	93
17340	141	2005	2005	2201	0	196	2	93
17340	142	2008	2006	2204	2	198	3	93
17340	143	2005	2004	2204	1	200	2	93
17340	144	2005	2005	2203	0	198	2	93
17340	145	2005	2004	2202	1	198	2	93
17340	146	2007	2006	2205	1	199	3	93
17340	147	2005	2005	2203	0	198	2	93
17340	148	2005	2005	2202	0	197	2	93
17340	149	2005	2005	2203	0	198	2	93
17340	150	2007	2005	2206	2	201	3	93
17340	151	2005	2005	2203	0	198	2	93
17340	152	2005	2005	2201	0	196	2	93
17340	153	2005	2005	2203	0	198	2	93
17340	154	2005	2005	2203	0	198	2	93
17340	155	2005	2005	2201	0	196	2	93
17340	156	2005	2005	2203	0	198	2	93
17340	157	2004	2005	2201	-1	196	2	93
17340	158	2005	2005	2201	0	196	2	93
17340	159	2007	2006	2203	1	197	3	93
17340	160	2005	2006	2202	-1	196	2	93
17340	161	2005	2005	2203	0	198	2	93
17340	162	2005	2006	2202	-1	196	2	93
17340	163	2007	2006	2205	1	199	3	93
17340	164	2002	2002	2200	0	198	2	93
17340	165	1997	1998	2194	-1	196	2	93
17340	166	1996	1997	2193	-1	196	2	93
17340	167	2007	2007	2204	0	197	3	93
17340	168	2005	2005	2202	0	197	2	93
17340	169	2006	2005	2203	1	198	2	93
17340	170	2004	2005	2201	-1	196	2	93
17340	171	2007	2006	2205	1	199	3	93
17340	172	2005	2005	2203	0	198	2	93
17340	173	2004	2005	2201	-1	196	2	93
17340	174	2005	2005	2203	0	198	2	93
17340	175	2007	2006	2203	1	197	3	93
17340	176	2005	2005	2203	0	198	2	93
17340	177	2005	2005	2201	0	196	2	93
17340	178	2005	2005	2203	0	198	2	93
17340	179	2005	2005	2202	0	197	2	93
17340	180	2005	2005	2202	0	197	2	93
17340	181	2006	2005	2203	1	198	2	93
17340	182	2004	2005	2201	-1	196	2	93
17340	183	2005	2005	2203	0	198	2	93
17340	184	2007	2006	2203	1	197	3	93
17340	185	2006	2005	2203	1	198	2	93
