RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17700	1	128298	128285	128497	13	212	6	94
17700	2	128277	128261	128478	16	217	7	94
17700	3	128280	128264	128481	16	217	6	94
17700	4	128308	128293	128508	15	215	7	94
17700	5	128279	128265	128481	14	216	7	94
17700	6	128278	128261	128478	17	217	6	94
17700	7	128302	128287	128502	15	215	6	94
17700	8	128278	128265	128478	13	213	6	94
17700	9	128276	128264	128476	12	212	6	94
17700	10	128298	128283	128499	15	216	6	94
17700	11	128285	128270	128484	15	214	6	94
17700	12	128276	128260	128477	16	217	6	94
17700	13	128300	128286	128500	14	214	6	94
17700	14	128273	128258	128474	15	216	7	94
17700	15	128299	128285	128499	14	214	7	94
17700	16	128268	128255	128470	13	215	5	94
17700	17	128299	128284	128500	15	216	7	94
17700	18	128273	128258	128473	15	215	7	94
17700	19	128299	128284	128497	15	213	6	94
17700	20	128276	128260	128476	16	216	7	94
17700	21	128299	128282	128499	17	217	6	94
17700	22	128274	128260	128475	14	215	6	94
17700	23	128298	128285	128500	13	215	6	94
17700	24	128272	128259	128474	13	215	5	94
17700	25	128301	128286	128501	15	215	6	94
17700	26	128274	128259	128473	15	214	6	94
17700	27	128284	128271	128484	13	213	6	94
17700	28	128288	128275	128488	13	213	6	94
17700	29	128298	128282	128497	16	215	6	94
17700	30	128266	128253	128467	13	214	7	94
17700	31	128297	128281	128498	16	217	7	94
17700	32	128293	128279	128492	14	213	6	94
17700	33	128272	128259	128473	13	214	5	94
17700	34	128296	128282	128497	14	215	6	94
17700	35	128271	128257	128472	14	215	6	94
17700	36	128295	128282	128496	13	214	5	94
17700	37	128287	128271	128489	16	218	6	94
17700	38	128279	128266	128478	13	212	6	94
17700	39	128297	128284	128498	13	214	7	94
17700	40	128268	128252	128467	16	215	7	94
17700	41	128297	128284	128497	13	213	6	94
17700	42	128274	128257	128474	17	217	7	94
17700	43	128293	128276	128492	17	216	6	94
17700	44	128297	128280	128497	17	217	6	94
17700	45	128271	128255	128470	16	215	7	94
17700	46	128297	128284	128497	13	213	7	94
17700	47	128271	128258	128470	13	212	5	94
17700	48	128301	128288	128502	13	214	7	94
17700	49	128270	128257	128470	13	213	6	94
17700	50	128298	128285	128498	13	213	6	94
17700	51	128272	128257	128473	15	216	6	94
17700	52	128305	128289	128505	16	216	6	94
