RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17260	1	1002	1003	1201	-1	198	2	94
17260	2	1003	1003	1202	0	199	2	94
17260	3	1005	1004	1205	1	201	3	94
17260	4	1002	1003	1201	-1	198	2	94
17260	5	1003	1002	1200	1	198	2	94
17260	6	1003	1002	1204	1	202	2	94
17260	7	1002	1003	1201	-1	198	2	94
17260	8	1003	1003	1201	0	198	2	94
17260	9	1003	1002	1202	1	200	2	94
17260	10	1002	1003	1203	-1	200	2	94
17260	11	1003	1003	1203	0	200	2	94
17260	12	1004	1003	1203	1	200	2	94
17260	13	1002	1003	1199	-1	196	2	93
17260	14	1003	1003	1199	0	196	2	93
17260	15	1003	1003	1199	0	196	2	93
17260	16	1003	1002	1200	1	198	2	93
17260	17	1002	1003	1199	-1	196	2	93
17260	18	1005	1003	1202	2	199	3	93
17260	19	1003	1002	1200	1	198	2	93
17260	20	1003	1002	1200	1	198	2	93
17260	21	1002	1003	1199	-1	196	2	93
17260	22	1002	1002	1200	0	198	2	93
17260	23	1002	1003	1199	-1	196	2	93
17260	24	1002	1003	1199	-1	196	2	93
17260	25	1003	1003	1200	0	197	3	93
17260	26	1000	999	1195	1	196	2	93
17260	27	999	998	1196	1	198	2	93
17260	28	999	998	1196	1	198	2	93
17260	29	1000	999	1195	1	196	2	93
17260	30	1002	1003	1199	-1	196	2	93
17260	31	1003	1003	1199	0	196	2	93
17260	32	1002	1003	1199	-1	196	2	93
17260	33	1003	1003	1202	0	199	3	93
17260	34	1003	1003	1201	0	198	2	93
17260	35	1003	1002	1202	1	200	2	93
17260	36	1002	1003	1199	-1	196	2	93
17260	37	1003	1003	1201	0	198	2	93
17260	38	1003	1002	1199	1	197	2	93
17260	39	1002	1003	1199	-1	196	2	93
17260	40	1005	1004	1203	1	199	3	93
17260	41	1003	1002	1200	1	198	2	93
17260	42	1003	1003	1199	0	196	2	93
17260	43	1002	1003	1199	-1	196	2	93
17260	44	1003	1002	1200	1	198	2	93
17260	45	1003	1003	1199	0	196	2	93
17260	46	1003	1002	1202	1	200	2	93
17260	47	1004	1004	1201	0	197	3	93
17260	48	1002	1003	1199	-1	196	2	93
17260	49	1003	1003	1199	0	196	2	93
17260	50	1002	1002	1200	0	198	2	93
17260	51	1002	1003	1199	-1	196	2	93
17260	52	1002	1003	1199	-1	196	2	93
17260	53	1002	1003	1199	-1	196	2	93
17260	54	1003	1003	1201	0	198	2	93
17260	55	1005	1004	1201	1	197	3	93
17260	56	1002	1003	1199	-1	196	2	93
17260	57	1002	1003	1199	-1	196	2	93
17260	58	1003	1003	1199	0	196	2	93
17260	59	1003	1003	1199	0	196	2	93
17260	60	1003	1003	1201	0	198	2	93
17260	61	1003	1002	1199	1	197	2	93
17260	62	1004	1004	1201	0	197	3	93
17260	63	1003	1002	1200	1	198	2	93
17260	64	1003	1003	1201	0	198	2	93
17260	65	1003	1003	1199	0	196	2	93
17260	66	1002	1003	1199	-1	196	2	93
17260	67	1003	1003	1201	0	198	2	93
17260	68	1002	1003	1199	-1	196	2	93
17260	69	1003	1002	1200	1	198	2	93
17260	70	1003	1002	1202	1	200	2	93
17260	71	1003	1003	1199	0	196	2	93
17260	72	1002	1003	1199	-1	196	2	93
17260	73	1002	1003	1199	-1	196	2	93
17260	74	1003	1003	1199	0	196	2	93
17260	75	1002	1003	1199	-1	196	2	93
17260	76	1003	1003	1199	0	196	2	93
17260	77	1002	1000	1199	2	199	3	93
17260	78	999	998	1198	1	200	2	93
17260	79	998	999	1195	-1	196	2	93
17260	80	1000	999	1197	1	198	2	93
17260	81	1001	1000	1200	1	200	2	93
17260	82	1003	1003	1199	0	196	2	93
17260	83	1002	1003	1199	-1	196	2	93
17260	84	1003	1003	1201	0	198	2	93
17260	85	1003	1002	1200	1	198	2	93
17260	86	1003	1003	1199	0	196	2	93
17260	87	1003	1003	1199	0	196	2	93
17260	88	1003	1002	1198	1	196	2	93
17260	89	1003	1003	1199	0	196	2	93
17260	90	1003	1003	1199	0	196	2	93
17260	91	1002	1002	1200	0	198	2	93
17260	92	1004	1004	1201	0	197	3	93
17260	93	1003	1003	1201	0	198	2	93
17260	94	1002	1002	1200	0	198	2	93
17260	95	1002	1003	1199	-1	196	2	93
17260	96	1003	1003	1201	0	198	2	93
17260	97	1002	1003	1199	-1	196	2	93
17260	98	1003	1003	1199	0	196	2	93
17260	99	1003	1003	1203	0	200	2	93
17260	100	1002	1003	1199	-1	196	2	93
17260	101	1003	1003	1199	0	196	2	93
17260	102	1003	1003	1201	0	198	2	93
17260	103	1002	1003	1199	-1	196	2	93
17260	104	1002	1003	1199	-1	196	2	93
17260	105	1003	1003	1199	0	196	2	93
17260	106	1002	1003	1199	-1	196	2	93
17260	107	1004	1004	1201	0	197	3	93
17260	108	1003	1002	1200	1	198	2	93
17260	109	1003	1002	1201	1	199	2	93
17260	110	1003	1002	1202	1	200	2	93
17260	111	1003	1003	1201	0	198	2	93
17260	112	1003	1003	1199	0	196	2	93
17260	113	1003	1002	1200	1	198	2	93
17260	114	1005	1004	1201	1	197	3	93
17260	115	1003	1002	1200	1	198	2	93
17260	116	1002	1003	1199	-1	196	2	93
17260	117	1003	1002	1202	1	200	2	93
17260	118	1003	1003	1201	0	198	2	93
17260	119	1002	1002	1200	0	198	2	93
17260	120	1003	1003	1201	0	198	2	93
17260	121	1003	1003	1199	0	196	2	93
17260	122	1004	1004	1201	0	197	3	93
17260	123	1003	1003	1201	0	198	2	93
17260	124	1003	1003	1201	0	198	2	93
17260	125	1003	1002	1199	1	197	2	93
17260	126	1003	1003	1201	0	198	2	93
17260	127	1003	1003	1199	0	196	2	93
17260	128	1003	1002	1200	1	198	2	93
17260	129	1003	1001	1198	2	197	3	93
17260	130	999	998	1196	1	198	2	93
17260	131	998	999	1195	-1	196	2	93
17260	132	998	999	1195	-1	196	2	93
17260	133	1001	1001	1197	0	196	2	93
17260	134	1002	1003	1199	-1	196	2	93
17260	135	1002	1003	1199	-1	196	2	93
17260	136	1003	1003	1199	0	196	2	93
17260	137	1002	1003	1199	-1	196	2	93
17260	138	1003	1002	1200	1	198	2	93
17260	139	1003	1003	1199	0	196	2	93
17260	140	1003	1003	1201	0	198	2	93
17260	141	1002	1002	1200	0	198	2	93
17260	142	1003	1003	1199	0	196	2	93
17260	143	1003	1003	1201	0	198	2	93
17260	144	1004	1004	1201	0	197	3	93
17260	145	1003	1002	1200	1	198	2	93
17260	146	1003	1003	1199	0	196	2	93
17260	147	1002	1003	1199	-1	196	2	93
17260	148	1002	1003	1199	-1	196	2	93
17260	149	1003	1003	1199	0	196	2	93
17260	150	1002	1003	1199	-1	196	2	93
17260	151	1005	1004	1203	1	199	3	93
17260	152	1002	1003	1199	-1	196	2	93
17260	153	1003	1002	1200	1	198	2	93
17260	154	1003	1002	1202	1	200	2	93
17260	155	1003	1003	1199	0	196	2	93
17260	156	1002	1003	1199	-1	196	2	93
17260	157	1003	1003	1201	0	198	2	93
17260	158	1003	1003	1199	0	196	2	93
17260	159	1005	1004	1203	1	199	3	93
17260	160	1003	1003	1199	0	196	2	93
17260	161	1003	1003	1199	0	196	2	93
17260	162	1003	1003	1201	0	198	2	93
17260	163	1002	1003	1199	-1	196	2	93
17260	164	1002	1003	1199	-1	196	2	93
17260	165	1003	1003	1199	0	196	2	93
17260	166	1005	1003	1202	2	199	3	93
17260	167	1003	1003	1199	0	196	2	93
17260	168	1002	1003	1199	-1	196	2	93
17260	169	1002	1003	1199	-1	196	2	93
17260	170	1003	1002	1200	1	198	2	93
17260	171	1003	1003	1199	0	196	2	93
17260	172	1005	1003	1204	2	201	3	93
17260	173	1003	1003	1201	0	198	2	93
17260	174	1003	1003	1201	0	198	2	93
17260	175	1002	1003	1199	-1	196	2	93
17260	176	1002	1003	1199	-1	196	2	93
17260	177	1003	1003	1199	0	196	2	93
17260	178	1002	1002	1200	0	198	2	93
17260	179	1002	1003	1199	-1	196	2	93
17260	180	1003	1003	1201	0	198	2	93
17260	181	1002	1001	1198	1	197	3	93
17260	182	999	1000	1196	-1	196	2	93
17260	183	998	999	1195	-1	196	2	93
17260	184	998	998	1194	0	196	2	93
17260	185	1001	1002	1198	-1	196	2	93
17260	186	1003	1003	1199	0	196	2	93
17260	187	1003	1003	1201	0	198	2	93
17260	188	1004	1004	1201	0	197	3	93
17260	189	1003	1003	1201	0	198	2	93
17260	190	1003	1003	1199	0	196	2	93
17260	191	1003	1002	1202	1	200	2	93
17260	192	1003	1003	1199	0	196	2	93
17260	193	1002	1003	1199	-1	196	2	93
17260	194	1004	1003	1200	1	197	3	93
17260	195	1003	1002	1202	1	200	2	93
17260	196	1005	1003	1204	2	201	3	93
17260	197	1002	1002	1200	0	198	2	93
17260	198	1003	1003	1199	0	196	2	93
17260	199	1002	1003	1199	-1	196	2	93
17260	200	1002	1002	1198	0	196	2	93
17260	201	1003	1003	1199	0	196	2	93
17260	202	1003	1003	1199	0	196	2	93
17260	203	1004	1004	1201	0	197	3	93
17260	204	1003	1003	1199	0	196	2	93
17260	205	1003	1003	1201	0	198	2	93
17260	206	1002	1003	1199	-1	196	2	93
17260	207	1003	1003	1199	0	196	2	93
17260	208	1003	1003	1201	0	198	2	93
17260	209	1002	1002	1198	0	196	2	93
17260	210	1003	1002	1200	1	198	2	93
17260	211	1003	1002	1201	1	199	2	93
17260	212	1003	1002	1200	1	198	2	93
17260	213	1003	1002	1202	1	200	2	93
17260	214	1002	1003	1199	-1	196	2	93
17260	215	1003	1002	1198	1	196	2	93
17260	216	1002	1003	1199	-1	196	2	93
17260	217	1003	1002	1202	1	200	2	93
17260	218	1005	1003	1204	2	201	3	93
17260	219	1003	1002	1202	1	200	2	93
17260	220	1003	1003	1201	0	198	2	93
17260	221	1003	1003	1201	0	198	2	93
17260	222	1003	1002	1200	1	198	2	93
17260	223	1003	1002	1202	1	200	2	93
17260	224	1003	1002	1202	1	200	2	93
17260	225	1004	1004	1201	0	197	3	93
17260	226	1002	1003	1199	-1	196	2	93
17260	227	1002	1003	1199	-1	196	2	93
17260	228	1003	1002	1198	1	196	2	93
17260	229	1002	1003	1199	-1	196	2	93
17260	230	1003	1002	1202	1	200	2	93
17260	231	1002	1002	1200	0	198	2	93
17260	232	1001	1001	1202	0	201	3	93
17260	233	999	998	1198	1	200	2	93
17260	234	999	998	1196	1	198	2	93
17260	235	1000	999	1197	1	198	2	93
17260	236	1001	1000	1196	1	196	2	93
17260	237	1003	1002	1200	1	198	2	93
17260	238	1003	1003	1199	0	196	2	93
17260	239	1003	1002	1202	1	200	2	93
17260	240	1004	1003	1202	1	199	3	93
17260	241	1003	1003	1199	0	196	2	93
17260	242	1003	1003	1201	0	198	2	93
17260	243	1002	1002	1198	0	196	2	93
17260	244	1003	1003	1201	0	198	2	93
17260	245	1003	1003	1199	0	196	2	93
17260	246	1003	1002	1200	1	198	2	93
17260	247	1005	1004	1201	1	197	3	93
17260	248	1002	1003	1199	-1	196	2	93
17260	249	1002	1002	1198	0	196	2	93
17260	250	1002	1003	1199	-1	196	2	93
17260	251	1003	1002	1202	1	200	2	93
17260	252	1002	1003	1199	-1	196	2	93
17260	253	1002	1003	1199	-1	196	2	93
17260	254	1005	1004	1201	1	197	3	93
17260	255	1003	1002	1200	1	198	2	93
17260	256	1003	1003	1199	0	196	2	93
17260	257	1003	1003	1201	0	198	2	93
17260	258	1003	1003	1199	0	196	2	93
17260	259	1003	1003	1199	0	196	2	93
17260	260	1003	1003	1199	0	196	2	93
17260	261	1003	1003	1199	0	196	2	93
17260	262	1004	1004	1201	0	197	3	93
17260	263	1003	1002	1202	1	200	2	93
17260	264	1003	1003	1201	0	198	2	93
17260	265	1003	1002	1200	1	198	2	93
17260	266	1003	1003	1199	0	196	2	93
17260	267	1003	1003	1199	0	196	2	93
17260	268	1002	1002	1200	0	198	2	93
17260	269	1005	1004	1201	1	197	3	93
17260	270	1003	1003	1199	0	196	2	93
17260	271	1003	1002	1200	1	198	2	93
17260	272	1003	1002	1202	1	200	2	93
17260	273	1003	1002	1200	1	198	2	93
17260	274	1002	1003	1199	-1	196	2	93
17260	275	1003	1003	1199	0	196	2	93
17260	276	1003	1003	1202	0	199	3	93
17260	277	1003	1002	1198	1	196	2	93
17260	278	1003	1002	1202	1	200	2	93
17260	279	1003	1003	1199	0	196	2	93
17260	280	1003	1002	1200	1	198	2	93
17260	281	1003	1002	1200	1	198	2	93
17260	282	1002	1003	1199	-1	196	2	93
17260	283	1002	1003	1199	-1	196	2	93
17260	284	1000	999	1198	1	199	3	93
17260	285	999	998	1198	1	200	2	93
17260	286	999	998	1196	1	198	2	93
17260	287	998	999	1195	-1	196	2	93
17260	288	1003	1003	1199	0	196	2	93
17260	289	1003	1002	1200	1	198	2	93
17260	290	1003	1003	1199	0	196	2	93
17260	291	1005	1004	1201	1	197	3	93
17260	292	1003	1002	1200	1	198	2	93
17260	293	1003	1003	1199	0	196	2	93
17260	294	1003	1003	1199	0	196	2	93
17260	295	1003	1003	1199	0	196	2	93
17260	296	1002	1003	1199	-1	196	2	93
17260	297	1002	1003	1199	-1	196	2	93
17260	298	1005	1004	1203	1	199	3	93
17260	299	1003	1002	1200	1	198	2	93
17260	300	1003	1002	1202	1	200	2	93
