ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	235815	232259	235985	3556	3726	8	99
2	235952	232287	236131	3665	3844	7	99
3	235227	231714	235429	3513	3715	9	99
4	234947	231414	235129	3533	3715	7	99
5	234890	231352	235072	3538	3720	6	99
6	234850	231339	235046	3511	3707	8	99
7	236233	232543	236417	3690	3874	7	99
8	235728	232158	235866	3570	3708	6	99
9	235069	231390	235254	3679	3864	8	99
10	236072	232407	236247	3665	3840	8	100
11	235940	232260	236135	3680	3875	7	99
12	235197	231675	235373	3522	3698	7	99
13	236697	233037	236894	3660	3857	8	99
14	234899	231350	235075	3549	3725	8	99
15	234989	231304	235172	3685	3868	5	99
16	235803	232261	235999	3542	3738	8	99
17	236092	232401	236281	3691	3880	6	99
18	235745	232221	235937	3524	3716	4	99
19	236629	232968	236826	3661	3858	6	99
20	234790	231261	234969	3529	3708	6	99
21	235989	232326	236185	3663	3859	7	99
22	235671	232130	235855	3541	3725	7	99
23	234578	231052	234761	3526	3709	8	99
24	236333	232652	236527	3681	3875	5	99
25	235971	232437	236158	3534	3721	7	99
26	236680	233144	236871	3536	3727	7	99
27	235709	231975	235887	3734	3912	8	99
28	236223	232701	236421	3522	3720	6	99
29	235544	231863	235727	3681	3864	8	99
30	236724	233208	236920	3516	3712	6	99
31	236049	232363	236232	3686	3869	6	99
32	236921	233357	237093	3564	3736	6	99
33	236159	232466	236361	3693	3895	9	99
34	235731	232192	235911	3539	3719	8	99
35	235892	232205	236087	3687	3882	6	99
36	235678	232139	235854	3539	3715	8	99
37	236817	233130	237006	3687	3876	6	99
38	236009	232495	236193	3514	3698	6	99
39	236645	232918	236830	3727	3912	9	99
40	235554	232020	235741	3534	3721	6	99
