ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	455	444	669	11	225	3	108
2	451	445	670	6	225	3	108
3	520	447	831	73	384	3	108
4	453	445	671	8	226	2	108
5	452	447	671	5	224	2	108
6	454	444	671	10	227	3	108
7	454	444	670	10	226	3	108
8	461	451	675	10	224	2	108
9	457	448	675	9	227	3	108
10	455	444	671	11	227	3	108
11	614	448	830	166	382	4	108
12	449	444	671	5	227	3	108
13	456	445	671	11	226	2	108
14	448	443	670	5	227	3	108
15	454	444	668	10	224	2	108
16	455	444	668	11	224	2	108
17	453	443	670	10	227	3	108
18	452	443	669	9	226	3	108
19	455	443	824	12	381	4	108
20	454	444	670	10	226	3	108
21	455	444	671	11	227	3	108
22	457	450	677	7	227	3	108
23	454	444	670	10	226	3	108
24	455	444	670	11	226	2	108
25	455	443	671	12	228	3	108
26	451	445	672	6	227	3	108
27	453	447	674	6	227	3	108
28	460	450	676	10	226	3	108
29	451	444	670	7	226	3	108
30	457	446	672	11	226	2	108
31	457	446	672	11	226	2	108
32	456	444	672	12	228	3	108
33	455	444	670	11	226	2	108
34	455	448	673	7	225	3	108
35	459	447	672	12	225	3	108
36	452	444	671	8	227	3	108
37	452	444	669	8	225	3	108
38	450	443	668	7	225	3	108
39	450	444	672	6	228	3	108
40	449	444	669	5	225	3	108
