ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	535601	527519	535793	8082	8274	8	99
2	536534	528425	536870	8109	8445	7	99
3	535713	527646	535908	8067	8262	9	99
4	535280	527168	535474	8112	8306	10	99
5	535473	527361	535671	8112	8310	7	99
6	537932	529638	538128	8294	8490	9	99
7	537315	529240	537507	8075	8267	10	99
8	537513	529270	537706	8243	8436	9	99
9	536470	528367	536663	8103	8296	8	99
10	537566	529332	537760	8234	8428	8	99
11	537727	529597	537922	8130	8325	9	99
12	535456	527366	535651	8090	8285	7	99
13	535639	527397	535834	8242	8437	9	99
14	535628	527562	535823	8066	8261	8	99
15	535920	527835	536116	8085	8281	8	99
16	535730	527653	535923	8077	8270	6	99
17	535634	527589	535830	8045	8241	7	99
18	537422	529340	537617	8082	8277	11	99
19	536431	527476	536618	8955	9142	13	100
20	536944	528774	537137	8170	8363	11	100
21	537719	529668	537912	8051	8244	9	99
22	537587	529355	537781	8232	8426	10	99
23	537536	529447	537734	8089	8287	8	99
24	538737	530444	538933	8293	8489	9	99
25	538433	530158	538628	8275	8470	9	99
26	535312	527233	535506	8079	8273	9	99
27	535286	527229	535480	8057	8251	9	99
28	538543	530265	538739	8278	8474	7	99
29	538393	530299	538586	8094	8287	7	99
30	537562	529352	537757	8210	8405	9	99
31	535401	527291	535592	8110	8301	11	99
32	535066	526956	535260	8110	8304	8	99
33	535217	527127	535412	8090	8285	10	99
34	537556	529333	537749	8223	8416	8	99
35	537840	529754	538034	8086	8280	7	99
36	536474	528192	536673	8282	8481	7	99
37	535040	526976	535234	8064	8258	7	99
38	538083	529973	538278	8110	8305	9	99
39	571332	529932	571528	41400	41596	11	100
40	535200	527143	535396	8057	8253	9	99
