ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	1016187	1000688	1016368	15499	15680	8	108
2	1013386	997874	1013555	15512	15681	9	108
3	1015913	1000456	1016122	15457	15666	10	108
4	1016012	1000562	1016198	15450	15636	9	108
5	1016405	1000723	1016604	15682	15881	11	109
6	1014728	999254	1014940	15474	15686	13	119
7	1014335	998676	1014531	15659	15855	9	108
8	1016170	1000595	1016324	15575	15729	8	108
9	1014617	999078	1014819	15539	15741	9	108
10	1016218	1000706	1016404	15512	15698	9	108
11	1016255	1000729	1016413	15526	15684	8	108
12	1015490	1000016	1015668	15474	15652	9	108
13	1016419	1000040	1016640	16379	16600	11	109
14	1015477	1000039	1015704	15438	15665	8	108
15	1013761	998382	1013981	15379	15599	8	108
16	1014207	998756	1014401	15451	15645	9	108
17	1015176	999721	1015377	15455	15656	18	126
18	1015845	1000442	1016052	15403	15610	8	108
19	1014112	998552	1014301	15560	15749	10	110
20	1013633	998376	1013846	15257	15470	8	108
21	1016785	1001376	1016983	15409	15607	9	108
22	1014926	999384	1015127	15542	15743	10	108
23	1015700	1000170	1015896	15530	15726	9	108
24	1016514	1000930	1016699	15584	15769	9	108
25	1014689	999223	1014900	15466	15677	10	108
26	1015677	1000113	1015841	15564	15728	9	108
27	1016120	1000029	1016301	16091	16272	10	109
28	1015323	999786	1015518	15537	15732	10	108
29	1014576	999060	1014792	15516	15732	9	108
30	1016609	1001047	1016782	15562	15735	11	108
31	1013488	998028	1013710	15460	15682	10	108
32	1015453	999954	1015647	15499	15693	9	108
33	1016313	1000656	1016529	15657	15873	10	109
34	1015503	999912	1015669	15591	15757	8	108
35	1017767	1002137	1017939	15630	15802	8	108
36	1016181	1000676	1016383	15505	15707	9	108
37	1015265	999752	1015477	15513	15725	9	108
38	1015903	1000375	1016118	15528	15743	8	108
39	1013766	998231	1013965	15535	15734	9	108
40	1015219	999664	1015431	15555	15767	9	108
