ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	521893	513534	521690	8359	8156	10	99
2	521768	513435	521622	8333	8187	7	99
3	521584	513297	521457	8287	8160	8	99
4	522465	513424	522349	9041	8925	12	100
5	521847	513506	521667	8341	8161	6	99
6	521664	513356	521524	8308	8168	9	99
7	521815	513596	521589	8219	7993	9	99
8	521926	513702	521687	8224	7985	17	117
9	521701	513363	521513	8338	8150	7	99
10	521882	513489	521763	8393	8274	10	100
11	521863	513372	521666	8491	8294	10	100
12	521756	513407	521603	8349	8196	10	99
13	521974	513579	521753	8395	8174	9	99
14	521612	513209	521431	8403	8222	8	99
15	522038	513673	521891	8365	8218	10	99
16	521749	513473	521631	8276	8158	7	99
17	521820	513464	521640	8356	8176	8	99
18	522012	513618	521822	8394	8204	10	99
19	521586	513353	521404	8233	8051	8	99
20	521599	513432	521432	8167	8000	10	99
21	521785	513497	521632	8288	8135	8	99
22	521834	513475	521645	8359	8170	8	99
23	521962	513540	521731	8422	8191	9	99
24	522070	513675	521839	8395	8164	8	99
25	521931	513582	521758	8349	8176	10	99
26	521952	513606	521809	8346	8203	8	99
27	522012	513617	521807	8395	8190	10	99
28	522032	513673	521844	8359	8171	9	99
29	521862	513530	521715	8332	8185	9	99
30	521596	513321	521533	8275	8212	7	99
31	522311	513403	522164	8908	8761	11	100
32	521946	513495	521689	8451	8194	11	99
33	521867	513543	521602	8324	8059	7	99
34	521608	513420	521437	8188	8017	8	99
35	522087	513589	521787	8498	8198	8	99
36	521857	513518	521693	8339	8175	9	99
37	521903	513399	521581	8504	8182	8	99
38	521899	513368	521645	8531	8277	10	100
39	521759	513413	521570	8346	8157	7	99
40	522096	513799	521981	8297	8182	10	99
