ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	649982	640013	650161	9969	10148	9	99
2	649021	639233	649205	9788	9972	10	99
3	649727	639781	649912	9946	10131	9	99
4	649904	639989	650088	9915	10099	8	99
5	648395	638620	648578	9775	9958	8	99
6	649796	639848	649970	9948	10122	10	99
7	649560	639807	649750	9753	9943	9	99
8	650549	640607	650730	9942	10123	8	99
9	650414	640478	650594	9936	10116	9	99
10	648901	639109	649097	9792	9988	7	99
11	650251	640342	650431	9909	10089	7	99
12	650855	640163	651031	10692	10868	14	100
13	650667	640893	650804	9774	9911	8	99
14	647500	637605	647679	9895	10074	8	99
15	649065	639349	649255	9716	9906	10	99
16	649864	639968	650053	9896	10085	8	99
17	649831	640022	650009	9809	9987	16	117
18	648934	639153	649119	9781	9966	9	99
19	650356	640125	650537	10231	10412	11	101
20	649901	640152	650083	9749	9931	9	99
21	650751	640857	650937	9894	10080	8	99
22	650248	640304	650433	9944	10129	8	99
23	652929	642960	653105	9969	10145	9	99
24	650018	640304	650203	9714	9899	9	99
25	650246	640325	650432	9921	10107	7	99
26	648396	638637	648580	9759	9943	9	99
27	650114	640320	650306	9794	9986	7	99
28	649921	639992	650100	9929	10108	9	99
29	649934	640112	650118	9822	10006	7	99
30	650055	640147	650239	9908	10092	8	99
31	649354	639441	649535	9913	10094	9	99
32	649820	640064	650019	9756	9955	10	99
33	651698	641737	651878	9961	10141	8	99
34	649425	638894	649604	10531	10710	12	100
35	650197	640415	650395	9782	9980	7	99
36	650129	640164	650309	9965	10145	9	99
37	649220	639459	649406	9761	9947	8	99
38	650443	640616	650635	9827	10019	8	99
39	650007	640073	650192	9934	10119	11	99
40	649755	639982	649942	9773	9960	7	99
