RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17560	1	16034	16032	16231	2	199	4	93
17560	2	16035	16033	16235	2	202	4	93
17560	3	16038	16036	16236	2	200	4	93
17560	4	16038	16036	16234	2	198	4	93
17560	5	16033	16032	16229	1	197	3	93
17560	6	16037	16035	16237	2	202	4	93
17560	7	16037	16035	16235	2	200	4	93
17560	8	16036	16035	16234	1	199	3	93
17560	9	16034	16032	16234	2	202	4	93
17560	10	16037	16035	16237	2	202	4	93
17560	11	16038	16036	16238	2	202	4	93
17560	12	16038	16036	16236	2	200	4	93
17560	13	16033	16032	16231	1	199	3	93
17560	14	16038	16034	16235	4	201	5	93
17560	15	16038	16035	16234	3	199	5	93
17560	16	16035	16034	16231	1	197	3	93
17560	17	16036	16034	16234	2	200	4	93
17560	18	16038	16035	16234	3	199	5	93
17560	19	16035	16034	16235	1	201	3	93
17560	20	16036	16034	16232	2	198	4	93
17560	21	16036	16034	16234	2	200	4	93
17560	22	16036	16035	16234	1	199	3	93
17560	23	16038	16036	16236	2	200	4	93
17560	24	16035	16033	16231	2	198	4	93
17560	25	16036	16034	16232	2	198	4	93
17560	26	16039	16035	16239	4	204	6	93
17560	27	16037	16036	16233	1	197	3	93
17560	28	16034	16032	16232	2	200	4	93
17560	29	16040	16037	16236	3	199	5	93
17560	30	16035	16034	16233	1	199	3	93
17560	31	16039	16036	16239	3	203	5	93
17560	32	16034	16032	16230	2	198	4	93
17560	33	16036	16034	16232	2	198	4	93
17560	34	16038	16036	16234	2	198	4	93
17560	35	16038	16036	16234	2	198	4	93
17560	36	16031	16030	16231	1	201	3	93
17560	37	16038	16036	16234	2	198	4	93
17560	38	16039	16038	16235	1	197	3	93
17560	39	16035	16034	16235	1	201	3	93
17560	40	16034	16031	16232	3	201	5	93
17560	41	16036	16034	16232	2	198	4	93
17560	42	16038	16036	16234	2	198	4	93
17560	43	16038	16036	16236	2	200	4	93
17560	44	16031	16030	16231	1	201	3	93
17560	45	16038	16036	16234	2	198	4	93
17560	46	16038	16036	16234	2	198	4	93
17560	47	16036	16035	16234	1	199	3	93
17560	48	16034	16031	16230	3	199	5	93
17560	49	16038	16035	16234	3	199	5	93
17560	50	16036	16035	16232	1	197	3	93
17560	51	16038	16035	16236	3	201	5	93
17560	52	16031	16030	16231	1	201	3	93
17560	53	16035	16034	16234	1	200	4	93
17560	54	16038	16035	16235	3	200	4	93
17560	55	16036	16034	16234	2	200	4	93
17560	56	16033	16030	16233	3	203	5	93
17560	57	16038	16035	16234	3	199	5	93
17560	58	16036	16035	16234	1	199	3	93
17560	59	16037	16035	16237	2	202	4	93
17560	60	16033	16031	16231	2	200	4	93
17560	61	16035	16034	16235	1	201	3	93
17560	62	16038	16035	16236	3	201	5	93
17560	63	16037	16034	16237	3	203	5	93
17560	64	16032	16029	16227	3	198	4	93
17560	65	16038	16036	16236	2	200	4	93
17560	66	16038	16036	16236	2	200	4	93
17560	67	16038	16036	16234	2	198	4	93
17560	68	16034	16032	16230	2	198	4	93
17560	69	16035	16033	16232	2	199	3	93
17560	70	16038	16036	16234	2	198	4	93
17560	71	16038	16034	16234	4	200	6	93
17560	72	16031	16030	16231	1	201	3	93
17560	73	16037	16035	16237	2	202	4	93
17560	74	16037	16035	16237	2	202	4	93
17560	75	16035	16034	16235	1	201	3	93
17560	76	16034	16032	16232	2	200	4	93
17560	77	16036	16035	16234	1	199	3	93
17560	78	16036	16035	16234	1	199	3	93
17560	79	16038	16035	16234	3	199	5	93
17560	80	16032	16031	16232	1	201	3	93
17560	81	16038	16036	16234	2	198	4	93
17560	82	16038	16035	16234	3	199	5	93
17560	83	16035	16034	16233	1	199	3	93
17560	84	16036	16034	16232	2	198	4	93
17560	85	16038	16036	16234	2	198	4	93
17560	86	16035	16033	16235	2	202	4	93
17560	87	16037	16034	16235	3	201	5	93
17560	88	16036	16034	16234	2	200	4	93
17560	89	16036	16035	16232	1	197	3	93
17560	90	16038	16035	16233	3	198	4	93
17560	91	16034	16033	16234	1	201	3	93
17560	92	16035	16033	16231	2	198	4	93
17560	93	16039	16035	16235	4	200	4	93
17560	94	16036	16035	16234	1	199	3	93
17560	95	16036	16034	16232	2	198	4	93
17560	96	16037	16035	16235	2	200	4	93
17560	97	16036	16035	16234	1	199	3	93
17560	98	16038	16036	16234	2	198	4	93
17560	99	16034	16032	16232	2	200	4	93
17560	100	16036	16035	16232	1	197	3	93
17560	101	16038	16036	16234	2	198	4	93
17560	102	16038	16036	16236	2	200	4	93
17560	103	16032	16031	16243	1	212	5	94
17560	104	16038	16036	16234	2	198	4	93
17560	105	16036	16035	16232	1	197	3	93
17560	106	16036	16035	16234	1	199	3	93
17560	107	16034	16032	16230	2	198	4	93
17560	108	16035	16034	16235	1	201	3	93
17560	109	16037	16035	16235	2	200	4	93
17560	110	16038	16036	16236	2	200	4	93
17560	111	16031	16030	16231	1	201	3	93
17560	112	16037	16034	16237	3	203	5	93
17560	113	16038	16035	16236	3	201	5	93
17560	114	16036	16034	16232	2	198	4	93
17560	115	16034	16032	16230	2	198	4	93
17560	116	16037	16034	16237	3	203	5	93
17560	117	16035	16033	16235	2	202	4	93
17560	118	16037	16034	16237	3	203	5	93
17560	119	16032	16029	16228	3	199	5	93
17560	120	16038	16035	16234	3	199	5	93
17560	121	16038	16036	16234	2	198	4	93
17560	122	16036	16035	16232	1	197	3	93
17560	123	16034	16032	16230	2	198	4	93
17560	124	16038	16036	16236	2	200	4	93
17560	125	16036	16035	16234	1	199	3	93
17560	126	16037	16035	16237	2	202	4	93
17560	127	16033	16031	16233	2	202	4	93
17560	128	16036	16035	16232	1	197	3	93
17560	129	16038	16036	16234	2	198	4	93
17560	130	16038	16036	16234	2	198	4	93
17560	131	16032	16030	16227	2	197	3	93
17560	132	16037	16035	16237	2	202	4	93
17560	133	16035	16034	16235	1	201	3	93
17560	134	16038	16036	16234	2	198	4	93
17560	135	16034	16032	16230	2	198	4	93
17560	136	16036	16035	16232	1	197	3	93
17560	137	16037	16035	16236	2	201	4	93
17560	138	16038	16036	16234	2	198	4	93
17560	139	16032	16031	16228	1	197	3	93
17560	140	16037	16035	16237	2	202	4	93
17560	141	16037	16035	16237	2	202	4	93
17560	142	16036	16035	16234	1	199	3	93
17560	143	16034	16032	16230	2	198	4	93
17560	144	16036	16035	16232	1	197	3	93
17560	145	16035	16033	16235	2	202	4	93
17560	146	16038	16035	16234	3	199	5	93
17560	147	16033	16031	16231	2	200	4	93
17560	148	16038	16035	16236	3	201	5	93
17560	149	16038	16036	16234	2	198	4	93
17560	150	16034	16033	16230	1	197	3	93
17560	151	16037	16034	16235	3	201	5	93
17560	152	16037	16034	16237	3	203	5	93
17560	153	16036	16034	16232	2	198	4	93
17560	154	16034	16032	16232	2	200	4	93
17560	155	16038	16035	16233	3	198	4	93
17560	156	16035	16034	16235	1	201	3	93
17560	157	16038	16036	16235	2	199	4	93
17560	158	16032	16031	16228	1	197	3	93
17560	159	16036	16035	16232	1	197	3	93
17560	160	16037	16035	16237	2	202	4	93
17560	161	16036	16034	16233	2	199	3	93
17560	162	16034	16032	16230	2	198	4	93
17560	163	16038	16036	16234	2	198	4	93
17560	164	16035	16034	16235	1	201	3	93
17560	165	16037	16035	16235	2	200	4	93
17560	166	16034	16032	16230	2	198	4	93
17560	167	16036	16035	16234	1	199	3	93
17560	168	16037	16035	16237	2	202	4	93
17560	169	16038	16036	16234	2	198	4	93
17560	170	16032	16031	16230	1	199	3	93
17560	171	16038	16036	16234	2	198	4	93
17560	172	16035	16033	16235	2	202	4	93
17560	173	16036	16034	16232	2	198	4	93
17560	174	16034	16031	16232	3	201	5	93
17560	175	16036	16034	16234	2	200	4	93
17560	176	16038	16035	16236	3	201	5	93
17560	177	16038	16034	16233	4	199	5	93
17560	178	16032	16030	16232	2	202	4	93
17560	179	16038	16035	16234	3	199	5	93
17560	180	16037	16034	16237	3	203	5	93
17560	181	16035	16034	16231	1	197	3	93
17560	182	16036	16034	16234	2	200	4	93
17560	183	16037	16035	16237	2	202	4	93
17560	184	16036	16035	16232	1	197	3	93
17560	185	16035	16033	16233	2	200	4	93
17560	186	16036	16034	16233	2	199	3	93
17560	187	16035	16034	16236	1	202	4	93
17560	188	16038	16036	16235	2	199	4	93
17560	189	16032	16031	16230	1	199	3	93
17560	190	16037	16035	16237	2	202	4	93
17560	191	16037	16035	16237	2	202	4	93
17560	192	16036	16035	16232	1	197	3	93
17560	193	16034	16032	16232	2	200	4	93
17560	194	16037	16035	16237	2	202	4	93
17560	195	16036	16035	16232	1	197	3	93
17560	196	16038	16036	16234	2	198	4	93
17560	197	16034	16032	16230	2	198	4	93
17560	198	16035	16033	16235	2	202	4	93
17560	199	16038	16036	16236	2	200	4	93
17560	200	16035	16033	16235	2	202	4	93
17560	201	16034	16032	16230	2	198	4	93
17560	202	16038	16036	16234	2	198	4	93
17560	203	16035	16033	16235	2	202	4	93
17560	204	16038	16036	16234	2	198	4	93
17560	205	16033	16031	16233	2	202	4	93
17560	206	16036	16035	16252	1	217	5	94
17560	207	16037	16035	16236	2	201	4	93
17560	208	16038	16036	16234	2	198	4	93
17560	209	16032	16031	16228	1	197	3	93
17560	210	16038	16036	16236	2	200	4	93
17560	211	16038	16036	16234	2	198	4	93
17560	212	16036	16034	16232	2	198	4	93
17560	213	16034	16031	16232	3	201	5	93
17560	214	16035	16034	16235	1	201	3	93
17560	215	16038	16036	16234	2	198	4	93
17560	216	16037	16035	16235	2	200	4	93
17560	217	16034	16033	16232	1	199	3	93
17560	218	16038	16036	16236	2	200	4	93
17560	219	16037	16034	16237	3	203	5	93
17560	220	16033	16031	16232	2	201	4	93
17560	221	16038	16036	16234	2	198	4	93
17560	222	16038	16036	16234	2	198	4	93
17560	223	16036	16035	16234	1	199	3	93
17560	224	16033	16031	16233	2	202	4	93
17560	225	16037	16035	16237	2	202	4	93
17560	226	16036	16035	16232	1	197	3	93
17560	227	16038	16035	16234	3	199	5	93
