RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17740	1	128285	128270	128487	15	217	7	94
17740	2	128280	128266	128479	14	213	6	94
17740	3	128283	128268	128480	15	212	6	94
17740	4	128286	128271	128487	15	216	8	94
17740	5	128284	128270	128484	14	214	6	94
17740	6	128281	128264	128480	17	216	7	94
17740	7	128284	128270	128484	14	214	6	94
17740	8	128280	128266	128480	14	214	6	94
17740	9	128280	128264	128483	16	219	7	94
17740	10	128284	128270	128485	14	215	7	94
17740	11	128281	128267	128479	14	212	6	94
17740	12	128286	128271	128489	15	218	7	94
17740	13	128286	128272	128485	14	213	6	94
17740	14	128281	128266	128481	15	215	6	94
17740	15	128280	128266	128480	14	214	6	94
17740	16	128284	128270	128482	14	212	6	94
17740	17	128280	128267	128478	13	211	6	94
17740	18	128280	128267	128482	13	215	5	94
17740	19	128289	128270	128490	19	220	7	94
17740	20	128283	128268	128483	15	215	6	94
17740	21	128282	128268	128482	14	214	6	94
17740	22	128283	128269	128481	14	212	6	94
17740	23	128286	128270	128486	16	216	6	94
17740	24	128280	128265	128478	15	213	7	94
17740	25	128280	128268	128478	12	210	5	94
17740	26	128285	128271	128486	14	215	7	94
17740	27	128285	128271	128486	14	215	7	94
17740	28	128281	128267	128480	14	213	5	94
17740	29	128283	128268	128483	15	215	7	95
17740	30	128283	128264	128483	19	219	7	94
17740	31	128285	128271	128483	14	212	6	94
17740	32	128280	128267	128481	13	214	7	94
17740	33	128282	128264	128482	18	218	6	94
17740	34	128281	128267	128480	14	213	5	94
17740	35	128286	128271	128486	15	215	6	94
17740	36	128280	128265	128482	15	217	6	94
17740	37	128283	128268	128482	15	214	7	94
17740	38	128281	128265	128479	16	214	6	94
17740	39	128284	128270	128484	14	214	6	94
17740	40	128286	128271	128489	15	218	7	94
17740	41	128280	128267	128482	13	215	5	94
17740	42	128280	128264	128482	16	218	6	94
17740	43	128287	128273	128487	14	214	6	94
17740	44	128283	128268	128481	15	213	6	94
17740	45	128282	128268	128484	14	216	6	94
17740	46	128281	128267	128481	14	214	6	94
17740	47	128288	128273	128488	15	215	6	94
17740	48	128280	128265	128479	15	214	7	94
17740	49	128282	128268	128482	14	214	6	94
17740	50	128285	128269	128485	16	216	6	94
17740	51	128280	128265	128480	15	215	6	94
17740	52	128281	128266	128481	15	215	6	94
17740	53	128287	128274	128487	13	213	5	94
17740	54	128281	128263	128479	18	216	6	94
17740	55	128283	128270	128481	13	211	5	94
17740	56	128281	128268	128479	13	211	5	94
17740	57	128281	128262	128482	19	220	6	94
17740	58	128282	128266	128481	16	215	8	94
17740	59	128282	128268	128481	14	213	5	94
17740	60	128284	128270	128484	14	214	6	94
17740	61	128283	128270	128482	13	212	7	94
17740	62	128283	128268	128483	15	215	6	94
17740	63	128282	128269	128482	13	213	5	94
17740	64	128281	128268	128483	13	215	5	94
17740	65	128281	128266	128479	15	213	6	94
17740	66	128280	128265	128480	15	215	6	94
17740	67	128285	128270	128485	15	215	7	94
17740	68	128286	128272	128486	14	214	6	94
17740	69	128281	128268	128479	13	211	6	94
17740	70	128281	128266	128481	15	215	7	94
