RUNID	ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
17680	1	64142	64134	64341	8	207	7	94
17680	2	64141	64135	64341	6	206	5	94
17680	3	64139	64132	64339	7	207	6	94
17680	4	64143	64134	64341	9	207	6	94
17680	5	64140	64134	64340	6	206	5	94
17680	6	64144	64136	64342	8	206	6	94
17680	7	64141	64134	64342	7	208	7	94
17680	8	64142	64135	64342	7	207	5	94
17680	9	64140	64134	64340	6	206	5	94
17680	10	64141	64133	64340	8	207	6	94
17680	11	64143	64137	64341	6	204	5	94
17680	12	64142	64135	64341	7	206	6	94
17680	13	64143	64137	64343	6	206	5	94
17680	14	64141	64134	64343	7	209	6	94
17680	15	64141	64133	64343	8	210	6	94
17680	16	64140	64134	64340	6	206	5	94
17680	17	64141	64134	64341	7	207	5	94
17680	18	64140	64132	64338	8	206	6	94
17680	19	64141	64134	64341	7	207	5	94
17680	20	64140	64134	64340	6	206	5	94
17680	21	64141	64132	64341	9	209	6	94
17680	22	64140	64133	64340	7	207	6	94
17680	23	64141	64134	64342	7	208	6	94
17680	24	64140	64133	64338	7	205	6	94
17680	25	64140	64134	64340	6	206	5	94
17680	26	64141	64134	64342	7	208	6	94
17680	27	64141	64132	64341	9	209	6	94
17680	28	64145	64136	64346	9	210	7	94
17680	29	64139	64133	64339	6	206	5	95
17680	30	64141	64134	64339	7	205	5	94
17680	31	64140	64133	64338	7	205	6	94
17680	32	64141	64134	64341	7	207	5	94
17680	33	64140	64134	64338	6	204	5	94
17680	34	64139	64133	64339	6	206	5	94
17680	35	64139	64131	64342	8	211	6	94
17680	36	64142	64134	64341	8	207	7	94
17680	37	64145	64136	64342	9	206	6	94
17680	38	64140	64134	64339	6	205	6	94
17680	39	64141	64134	64341	7	207	5	94
17680	40	64139	64133	64341	6	208	5	94
17680	41	64142	64133	64340	9	207	6	94
17680	42	64140	64132	64339	8	207	7	94
17680	43	64141	64134	64343	7	209	5	94
17680	44	64139	64133	64339	6	206	5	94
17680	45	64143	64137	64341	6	204	5	94
17680	46	64141	64133	64339	8	206	6	94
17680	47	64139	64132	64339	7	207	6	94
17680	48	64140	64133	64343	7	210	6	94
17680	49	64139	64130	64341	9	211	7	94
17680	50	64146	64138	64344	8	206	6	94
17680	51	64138	64131	64340	7	209	6	94
17680	52	64141	64134	64344	7	210	6	94
17680	53	64139	64133	64339	6	206	5	94
17680	54	64139	64131	64341	8	210	6	94
17680	55	64142	64135	64342	7	207	6	94
17680	56	64141	64135	64343	6	208	5	94
17680	57	64140	64132	64342	8	210	6	94
17680	58	64139	64132	64337	7	205	6	94
17680	59	64141	64133	64342	8	209	6	94
17680	60	64140	64132	64339	8	207	6	94
17680	61	64145	64137	64345	8	208	6	94
17680	62	64141	64133	64340	8	207	7	94
17680	63	64141	64133	64343	8	210	6	94
17680	64	64140	64133	64338	7	205	6	94
17680	65	64140	64134	64339	6	205	6	94
17680	66	64142	64133	64339	9	206	6	94
17680	67	64146	64139	64346	7	207	6	94
17680	68	64142	64132	64344	10	212	6	94
17680	69	64140	64133	64338	7	205	6	94
17680	70	64142	64135	64341	7	206	6	94
17680	71	64139	64132	64339	7	207	6	94
17680	72	64142	64131	64340	11	209	6	94
17680	73	64139	64131	64338	8	207	6	94
17680	74	64143	64137	64343	6	206	5	94
17680	75	64140	64134	64340	6	206	5	94
17680	76	64139	64133	64340	6	207	6	94
17680	77	64140	64133	64340	7	207	5	94
17680	78	64142	64135	64342	7	207	6	94
17680	79	64140	64133	64340	7	207	5	94
17680	80	64138	64132	64337	6	205	6	94
17680	81	64143	64136	64343	7	207	5	94
17680	82	64142	64135	64342	7	207	6	94
17680	83	64140	64131	64340	9	209	6	94
17680	84	64139	64133	64337	6	204	5	94
17680	85	64143	64136	64342	7	206	5	94
17680	86	64140	64132	64340	8	208	6	94
17680	87	64138	64132	64338	6	206	5	94
17680	88	64144	64136	64344	8	208	6	94
17680	89	64140	64133	64342	7	209	6	94
17680	90	64141	64131	64341	10	210	7	94
17680	91	64139	64132	64339	7	207	6	94
17680	92	64145	64136	64343	9	207	6	94
17680	93	64139	64132	64339	7	207	6	94
17680	94	64139	64131	64339	8	208	6	94
17680	95	64142	64136	64344	6	208	5	94
17680	96	64139	64132	64340	7	208	7	94
17680	97	64141	64133	64339	8	206	6	94
17680	98	64143	64136	64343	7	207	6	94
17680	99	64140	64131	64338	9	207	6	94
17680	100	64139	64132	64337	7	205	6	94
17680	101	64144	64136	64344	8	208	6	94
17680	102	64140	64133	64340	7	207	6	94
17680	103	64141	64133	64341	8	208	6	94
17680	104	64138	64132	64336	6	204	5	94
17680	105	64144	64137	64341	7	204	5	94
17680	106	64140	64132	64341	8	209	7	94
17680	107	64138	64132	64338	6	206	5	94
17680	108	64145	64138	64343	7	205	5	94
17680	109	64139	64133	64338	6	205	6	94
17680	110	64140	64132	64338	8	206	6	94
17680	111	64142	64136	64342	6	206	5	94
17680	112	64140	64132	64343	8	211	6	94
17680	113	64138	64130	64338	8	208	7	94
17680	114	64140	64134	64340	6	206	5	94
17680	115	64143	64136	64345	7	209	6	94
17680	116	64142	64136	64344	6	208	5	94
17680	117	64141	64134	64339	7	205	5	94
17680	118	64143	64136	64341	7	205	6	94
17680	119	64140	64133	64341	7	208	6	94
17680	120	64139	64131	64339	8	208	6	94
17680	121	64142	64134	64344	8	210	6	94
17680	122	64142	64136	64341	6	205	6	94
17680	123	64142	64135	64341	7	206	5	94
17680	124	64138	64131	64338	7	207	6	94
17680	125	64142	64134	64344	8	210	6	94
17680	126	64139	64132	64339	7	207	5	94
17680	127	64142	64135	64342	7	207	6	94
17680	128	64141	64134	64339	7	205	5	94
17680	129	64138	64132	64338	6	206	5	94
17680	130	64144	64135	64343	9	208	7	94
17680	131	64138	64132	64338	6	206	5	94
17680	132	64145	64137	64344	8	207	7	94
17680	133	64138	64132	64336	6	204	5	94
17680	134	64139	64132	64339	7	207	5	94
17680	135	64142	64134	64344	8	210	7	94
17680	136	64137	64131	64337	6	206	5	94
17680	137	64141	64133	64341	8	208	6	94
17680	138	64142	64136	64342	6	206	5	94
17680	139	64140	64132	64341	8	209	7	94
17680	140	64142	64135	64342	7	207	6	94
17680	141	64141	64134	64341	7	207	5	94
17680	142	64139	64132	64338	7	206	7	94
17680	143	64145	64137	64345	8	208	6	94
17680	144	64138	64130	64338	8	208	6	94
17680	145	64138	64132	64336	6	204	5	94
17680	146	64144	64137	64346	7	209	5	94
17680	147	64137	64131	64337	6	206	5	94
17680	148	64145	64138	64347	7	209	5	94
17680	149	64137	64129	64339	8	210	8	94
17680	150	64140	64133	64338	7	205	5	94
17680	151	64143	64137	64341	6	204	5	94
17680	152	64144	64133	64342	11	209	7	94
17680	153	64140	64132	64340	8	208	6	94
17680	154	64145	64137	64347	8	210	6	95
17680	155	64138	64130	64338	8	208	7	94
17680	156	64139	64132	64337	7	205	6	94
17680	157	64145	64136	64343	9	207	6	94
17680	158	64138	64131	64338	7	207	5	94
17680	159	64142	64135	64340	7	205	5	94
17680	160	64141	64133	64339	8	206	6	94
17680	161	64144	64136	64342	8	206	6	94
17680	162	64139	64133	64339	6	206	5	94
17680	163	64140	64131	64340	9	209	6	94
17680	164	64143	64136	64341	7	205	6	94
17680	165	64141	64134	64339	7	205	6	94
17680	166	64139	64132	64339	7	207	6	94
17680	167	64139	64131	64341	8	210	7	94
17680	168	64142	64133	64340	9	207	6	94
17680	169	64143	64136	64341	7	205	6	94
17680	170	64140	64132	64341	8	209	7	94
17680	171	64138	64131	64338	7	207	6	94
17680	172	64144	64137	64344	7	207	5	94
17680	173	64141	64135	64341	6	206	5	94
17680	174	64145	64136	64345	9	209	6	94
17680	175	64140	64134	64339	6	205	6	94
17680	176	64139	64131	64341	8	210	6	94
17680	177	64141	64134	64339	7	205	5	94
17680	178	64142	64134	64342	8	208	6	94
17680	179	64147	64139	64347	8	208	6	94
17680	180	64139	64132	64337	7	205	6	94
17680	181	64141	64133	64342	8	209	7	94
17680	182	64139	64133	64337	6	204	5	94
17680	183	64144	64136	64343	8	207	7	94
17680	184	64142	64135	64342	7	207	6	94
17680	185	64139	64133	64340	6	207	6	95
17680	186	64139	64133	64342	6	209	6	94
17680	187	64140	64132	64338	8	206	6	94
17680	188	64142	64134	64341	8	207	7	94
17680	189	64142	64136	64344	6	208	5	94
17680	190	64141	64134	64341	7	207	5	94
17680	191	64138	64132	64340	6	208	5	94
17680	192	64141	64132	64339	9	207	6	94
17680	193	64140	64131	64338	9	207	6	94
17680	194	64142	64135	64342	7	207	5	94
17680	195	64143	64137	64341	6	204	5	94
17680	196	64140	64133	64340	7	207	7	94
17680	197	64143	64136	64341	7	205	5	94
17680	198	64140	64134	64340	6	206	5	94
17680	199	64141	64133	64341	8	208	6	94
17680	200	64140	64131	64339	9	208	7	94
17680	201	64141	64134	64341	7	207	5	94
17680	202	64144	64137	64342	7	205	6	94
17680	203	64141	64134	64342	7	208	6	94
17680	204	64139	64133	64337	6	204	5	94
17680	205	64141	64131	64339	10	208	6	94
17680	206	64139	64130	64337	9	207	6	94
17680	207	64140	64134	64338	6	204	5	94
17680	208	64141	64133	64341	8	208	6	94
17680	209	64144	64136	64342	8	206	6	94
17680	210	64142	64134	64340	8	206	6	94
17680	211	64139	64132	64339	7	207	6	94
17680	212	64140	64132	64342	8	210	6	94
17680	213	64140	64133	64339	7	206	7	94
17680	214	64142	64134	64345	8	211	7	94
17680	215	64143	64137	64343	6	206	5	94
17680	216	64143	64136	64345	7	209	5	95
17680	217	64139	64133	64340	6	207	6	94
17680	218	64140	64131	64339	9	208	7	94
17680	219	64140	64132	64342	8	210	6	94
17680	220	64140	64133	64340	7	207	7	94
17680	221	64142	64135	64340	7	205	5	94
17680	222	64144	64137	64344	7	207	6	94
17680	223	64140	64133	64340	7	207	5	94
17680	224	64139	64132	64339	7	207	6	94
17680	225	64141	64134	64341	7	207	5	94
17680	226	64139	64132	64338	7	206	7	94
17680	227	64139	64133	64340	6	207	6	94
17680	228	64141	64135	64340	6	205	6	94
17680	229	64142	64134	64344	8	210	6	94
17680	230	64142	64135	64340	7	205	5	94
17680	231	64140	64134	64340	6	206	5	94
17680	232	64141	64132	64340	9	208	6	94
17680	233	64140	64132	64338	8	206	6	94
17680	234	64141	64134	64341	7	207	5	94
17680	235	64147	64139	64345	8	206	7	94
17680	236	64141	64133	64341	8	208	6	94
17680	237	64140	64134	64338	6	204	5	94
17680	238	64138	64131	64340	7	209	6	94
17680	239	64141	64131	64342	10	211	6	94
17680	240	64140	64134	64340	6	206	5	94
17680	241	64144	64136	64344	8	208	6	94
17680	242	64142	64135	64342	7	207	6	94
17680	243	64141	64134	64343	7	209	5	94
17680	244	64139	64131	64339	8	208	6	94
17680	245	64141	64132	64342	9	210	7	94
17680	246	64139	64133	64338	6	205	5	94
17680	247	64140	64133	64338	7	205	6	94
17680	248	64144	64138	64344	6	206	5	94
17680	249	64139	64132	64341	7	209	6	94
17680	250	64141	64134	64341	7	207	5	94
17680	251	64140	64133	64338	7	205	6	94
17680	252	64141	64132	64341	9	209	6	94
17680	253	64139	64130	64339	9	209	7	94
17680	254	64141	64134	64343	7	209	5	94
17680	255	64144	64138	64344	6	206	5	94
17680	256	64142	64135	64342	7	207	5	94
17680	257	64139	64132	64337	7	205	6	94
17680	258	64139	64131	64339	8	208	6	94
17680	259	64142	64134	64340	8	206	6	94
17680	260	64139	64133	64339	6	206	5	94
17680	261	64142	64134	64340	8	206	6	94
17680	262	64143	64137	64343	6	206	5	94
17680	263	64141	64133	64340	8	207	6	94
17680	264	64139	64133	64341	6	208	5	94
17680	265	64140	64132	64342	8	210	6	94
17680	266	64138	64132	64340	6	208	5	94
17680	267	64142	64134	64343	8	209	7	94
17680	268	64139	64133	64339	6	206	5	94
17680	269	64143	64135	64343	8	208	6	94
17680	270	64141	64132	64341	9	209	6	94
17680	271	64140	64133	64342	7	209	6	94
17680	272	64142	64135	64340	7	205	5	94
17680	273	64139	64130	64340	9	210	7	94
17680	274	64142	64134	64339	8	205	5	94
17680	275	64141	64133	64341	8	208	6	94
17680	276	64146	64139	64346	7	207	5	94
17680	277	64139	64132	64341	7	209	6	94
17680	278	64139	64133	64340	6	207	6	94
17680	279	64140	64131	64341	9	210	6	94
17680	280	64140	64133	64338	7	205	6	94
17680	281	64140	64133	64342	7	209	5	94
17680	282	64141	64135	64341	6	206	5	94
17680	283	64148	64137	64345	11	208	6	94
17680	284	64139	64132	64337	7	205	6	94
17680	285	64141	64134	64343	7	209	5	94
17680	286	64139	64133	64339	6	206	5	94
17680	287	64141	64134	64340	7	206	5	94
17680	288	64139	64131	64338	8	207	6	94
17680	289	64144	64135	64343	9	208	6	94
17680	290	64144	64137	64344	7	207	5	94
17680	291	64140	64134	64338	6	204	5	94
17680	292	64142	64134	64340	8	206	6	94
17680	293	64139	64132	64338	7	206	5	94
17680	294	64142	64135	64340	7	205	5	94
17680	295	64141	64134	64341	7	207	6	94
17680	296	64146	64137	64346	9	209	6	94
17680	297	64142	64135	64342	7	207	6	94
17680	298	64140	64134	64338	6	204	5	94
17680	299	64140	64134	64343	6	209	6	94
17680	300	64140	64133	64340	7	207	6	94
