ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	1135	1134	1136	1	-1	3	136
2	1134	1134	1136	0	-2	3	137
3	1134	1134	1135	0	-1	2	136
4	1134	1134	1135	0	-1	2	136
5	1133	1133	1134	0	-1	2	136
6	1134	1134	1135	0	-1	2	136
7	1134	1134	1135	0	-1	2	136
8	1134	1134	1136	0	-2	3	136
9	1133	1133	1134	0	-1	2	136
10	1141	1133	1141	8	0	3	137
11	1134	1134	1135	0	-1	2	136
12	1136	1135	1138	1	-2	4	137
13	1133	1133	1134	0	-1	2	136
14	1133	1133	1136	0	-3	3	136
15	1134	1134	1135	0	-1	2	136
16	1134	1134	1135	0	-1	2	136
17	1134	1134	1135	0	-1	2	137
18	1134	1134	1136	0	-2	2	136
19	1133	1132	1135	1	-2	2	136
20	1133	1133	1136	0	-3	3	136
21	1134	1134	1135	0	-1	2	136
22	1133	1133	1135	0	-2	2	136
23	1133	1133	1134	0	-1	2	136
24	1134	1134	1136	0	-2	2	136
25	1132	1132	1134	0	-2	2	136
26	1134	1134	1135	0	-1	2	136
27	1134	1134	1135	0	-1	2	137
28	1145	1138	1145	7	0	4	143
29	1135	1134	1136	1	-1	3	136
30	1134	1134	1135	0	-1	2	136
31	1291	1141	1293	150	-2	4	136
32	1134	1134	1135	0	-1	2	136
33	1133	1133	1134	0	-1	2	136
34	1134	1134	1135	0	-1	2	136
35	1136	1135	1137	1	-1	3	136
36	1133	1133	1136	0	-3	2	136
37	1133	1133	1134	0	-1	2	136
38	1134	1134	1136	0	-2	3	136
39	1133	1133	1136	0	-3	3	136
40	1134	1134	1135	0	-1	2	136
41	1133	1133	1135	0	-2	3	136
42	1133	1133	1134	0	-1	2	136
43	1134	1134	1135	0	-1	2	136
44	1141	1136	1142	5	-1	4	137
45	1132	1132	1134	0	-2	2	136
46	1136	1135	1137	1	-1	3	136
47	1134	1134	1135	0	-1	2	136
48	1133	1133	1136	0	-3	3	136
49	1133	1133	1135	0	-2	2	136
50	1134	1134	1135	0	-1	2	136
51	1134	1134	1135	0	-1	2	136
52	1136	1135	1137	1	-1	3	136
53	1133	1133	1135	0	-2	2	137
54	1133	1133	1135	0	-2	2	136
55	1133	1133	1136	0	-3	3	136
56	1134	1134	1135	0	-1	2	136
57	1133	1133	1135	0	-2	3	136
58	1134	1134	1135	0	-1	2	136
