ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	9072	9065	9074	7	-2	5	138
2	9069	9067	9072	2	-3	5	137
3	9054	9053	9055	1	-1	3	136
4	9029	9028	9030	1	-1	3	138
5	9056	9045	9058	11	-2	6	142
6	9065	9064	9067	1	-2	4	137
7	9072	9065	9073	7	-1	5	138
8	9067	9065	9069	2	-2	4	137
9	9065	9064	9067	1	-2	3	137
10	9065	9064	9067	1	-2	4	137
11	9078	9069	9080	9	-2	7	143
12	9065	9064	9066	1	-1	3	136
13	9072	9065	9073	7	-1	5	136
14	9069	9066	9069	3	0	4	138
15	9066	9065	9067	1	-1	3	136
16	9065	9064	9067	1	-2	3	138
17	9076	9070	9078	6	-2	5	143
18	9066	9065	9068	1	-2	3	136
19	9072	9066	9073	6	-1	5	138
20	9066	9064	9068	2	-2	4	136
21	9067	9066	9068	1	-1	3	137
22	9066	9065	9067	1	-1	3	138
23	9076	9066	9077	10	-1	6	143
24	9067	9066	9068	1	-1	3	137
25	9230	9071	9231	159	-1	8	137
26	9066	9064	9067	2	-1	4	137
27	9062	9061	9063	1	-1	3	137
28	9034	9033	9036	1	-2	4	136
29	9048	9041	9049	7	-1	5	145
30	9066	9065	9067	1	-1	3	136
31	9073	9068	9074	5	-1	4	138
32	9066	9064	9067	2	-1	4	137
33	9065	9064	9066	1	-1	3	136
34	9067	9066	9069	1	-2	4	138
35	9075	9066	9077	9	-2	6	142
36	9065	9064	9067	1	-2	4	138
37	9067	9066	9068	1	-1	3	138
38	9066	9064	9067	2	-1	4	137
39	9065	9063	9065	2	0	3	137
40	9066	9065	9067	1	-1	3	137
41	9077	9068	9078	9	-1	4	142
42	9064	9063	9065	1	-1	3	137
43	9064	9063	9066	1	-2	4	136
44	9069	9067	9071	2	-2	4	138
45	9065	9064	9066	1	-1	3	136
46	9065	9064	9066	1	-1	3	138
47	9077	9068	9078	9	-1	5	143
48	9066	9065	9068	1	-2	3	136
49	9066	9064	9066	2	0	3	138
50	9074	9066	9075	8	-1	7	136
51	9046	9045	9048	1	-2	3	137
52	9031	9030	9032	1	-1	3	138
53	9220	9064	9219	156	1	8	142
54	9066	9065	9068	1	-2	4	137
55	9066	9065	9067	1	-1	3	137
56	9074	9065	9075	9	-1	6	136
