ITERNUM	METIME	PRTIME	TPRTIME	DIFF	TDIFF	NRPROCS	NPROCS
1	18105	18096	18106	9	-1	7	138
2	18131	18129	18133	2	-2	4	137
3	18141	18127	18143	14	-2	10	143
4	18131	18128	18133	3	-2	5	139
5	18130	18128	18131	2	-1	4	138
6	18109	18100	18110	9	-1	6	144
7	18285	18135	18286	150	-1	5	137
8	18139	18130	18139	9	0	5	139
9	18130	18128	18131	2	-1	4	138
10	18142	18132	18143	10	-1	7	143
11	18137	18128	18139	9	-2	6	136
12	18101	18099	18102	2	-1	4	139
13	18143	18135	18145	8	-2	7	145
14	18139	18130	18140	9	-1	6	138
15	18130	18127	18131	3	-1	4	136
16	18142	18132	18143	10	-1	7	144
17	18105	18096	18106	9	-1	5	139
18	18131	18129	18132	2	-1	4	138
19	18141	18135	18143	6	-2	6	143
20	18137	18128	18138	9	-1	7	138
21	18130	18128	18133	2	-3	5	139
22	18299	18141	18299	158	0	9	144
23	18105	18097	18106	8	-1	7	137
24	18130	18128	18132	2	-2	5	138
25	18141	18134	18143	7	-2	6	145
26	18131	18128	18133	3	-2	5	138
27	18136	18129	18138	7	-2	5	137
28	18113	18112	18115	1	-2	4	138
29	18127	18117	18129	10	-2	8	145
30	18139	18132	18141	7	-2	7	138
31	18131	18129	18132	2	-1	4	137
32	18143	18130	18144	13	-1	8	144
33	18139	18132	18140	7	-1	6	138
34	18096	18093	18097	3	-1	4	138
35	18141	18131	18143	10	-2	7	143
36	18138	18130	18140	8	-2	6	139
37	18286	18135	18288	151	-2	6	138
38	18139	18129	18140	10	-1	9	144
39	18138	18128	18139	10	-1	7	137
40	18097	18095	18098	2	-1	4	139
41	18141	18128	18142	13	-1	8	144
42	18140	18129	18141	11	-1	7	138
43	18130	18128	18131	2	-1	4	137
44	18141	18133	18143	8	-2	6	144
45	18131	18128	18132	3	-1	5	137
46	18104	18095	18104	9	0	7	138
47	18130	18129	18131	1	-1	3	138
48	18136	18130	18138	6	-2	5	141
49	18138	18130	18139	8	-1	6	137
50	18131	18129	18132	2	-1	4	138
51	18137	18126	18138	11	-1	8	145
52	18270	18112	18271	158	-1	9	138
53	18131	18129	18133	2	-2	5	137
54	18143	18131	18144	12	-1	8	144
55	18139	18132	18140	7	-1	6	139
56	18131	18129	18132	2	-1	4	138
57	18121	18109	18122	12	-1	6	143
58	18121	18111	18122	10	-1	6	138
59	18131	18129	18132	2	-1	4	139
60	18141	18133	18142	8	-1	5	144
61	18137	18128	18138	9	-1	7	137
62	18130	18128	18132	2	-2	5	138
63	18121	18108	18122	13	-1	7	145
64	18121	18118	18122	3	-1	5	138
65	18138	18130	18138	8	0	5	137
66	18130	18128	18132	2	-2	5	138
67	18146	18130	18148	16	-2	6	139
68	18137	18129	18139	8	-2	7	138
69	18110	18108	18111	2	-1	4	137
70	18132	18122	18132	10	0	7	144
71	18139	18128	18140	11	-1	7	139
72	18131	18129	18132	2	-1	4	138
73	18143	18131	18144	12	-1	8	143
74	18138	18129	18139	9	-1	7	137
75	18109	18107	18110	2	-1	4	139
76	18131	18121	18133	10	-2	7	144
77	18136	18128	18138	8	-2	6	138
78	18129	18128	18131	1	-2	4	137
79	18141	18131	18144	10	-3	9	145
80	18138	18130	18140	8	-2	6	138
81	18274	18126	18276	148	-2	6	137
82	18120	18112	18122	8	-2	8	142
83	18132	18129	18133	3	-1	5	139
84	18139	18129	18140	10	-1	7	139
85	18141	18130	18142	11	-1	6	144
86	18131	18128	18133	3	-2	6	136
87	18133	18127	18135	6	-2	6	138
88	18099	18098	18100	1	-1	3	139
89	18142	18131	18144	11	-2	7	144
90	18138	18130	18140	8	-2	6	137
91	18131	18129	18133	2	-2	5	138
92	18142	18131	18142	11	0	7	145
93	18108	18097	18110	11	-2	6	138
94	18132	18130	18134	2	-2	4	137
95	18781	18256	18782	525	-1	12	145
96	18295	18137	18296	158	-1	9	139
97	18131	18129	18133	2	-2	4	138
98	18119	18112	18121	7	-2	4	143
99	18128	18120	18130	8	-2	6	138
100	18131	18128	18132	3	-1	5	138
101	18142	18135	18143	7	-1	6	144
102	18131	18128	18132	3	-1	5	137
103	18130	18128	18131	2	-1	4	139
104	18110	18099	18110	11	0	6	144
105	18132	18129	18133	3	-1	5	138
106	18138	18130	18139	8	-1	6	137
107	18131	18129	18133	2	-2	5	139
108	18140	18130	18142	10	-2	8	144
109	18104	18095	18105	9	-1	6	138
110	18131	18129	18132	2	-1	4	137
111	18300	18136	18302	164	-2	10	144
112	18138	18129	18139	9	-1	6	137
113	18131	18129	18132	2	-1	4	138
114	18136	18127	18136	9	0	7	144
115	18117	18109	18119	8	-2	7	138
116	18131	18129	18132	2	-1	4	137
117	18141	18130	18142	11	-1	6	144
118	18136	18129	18138	7	-2	5	139
119	18129	18128	18130	1	-1	3	138
120	18108	18101	18110	7	-2	6	143
121	18138	18128	18140	10	-2	7	138
122	18130	18128	18132	2	-2	5	139
123	18141	18131	18143	10	-2	7	144
124	18131	18128	18133	3	-2	5	137
125	18131	18122	18131	9	0	8	138
126	18268	18117	18269	151	-1	6	139
127	18142	18131	18144	11	-2	10	144
128	18136	18126	18137	10	-1	5	137
129	18128	18127	18131	1	-3	4	138
130	18143	18130	18144	13	-1	7	145
131	18107	18100	18109	7	-2	7	138
132	18131	18129	18132	2	-1	4	137
133	18143	18132	18144	11	-1	8	144
134	18139	18130	18140	9	-1	6	139
135	18130	18128	18132	2	-2	4	138
136	18142	18132	18144	10	-2	7	143
137	18103	18094	18103	9	0	5	138
138	18129	18127	18130	2	-1	3	139
139	18140	18130	18142	10	-2	5	144
140	18138	18127	18139	11	-1	8	137
141	18289	18139	18291	150	-2	7	138
142	18122	18112	18122	10	0	6	145
143	18122	18119	18123	3	-1	5	138
144	18141	18130	18142	11	-1	7	138
145	18131	18129	18132	2	-1	4	137
146	18132	18129	18134	3	-2	6	139
147	18109	18100	18108	9	1	7	138
148	18130	18128	18132	2	-2	5	137
149	18140	18132	18142	8	-2	7	142
150	18137	18127	18139	10	-2	7	139
151	18131	18129	18132	2	-1	4	139
152	18113	18104	18115	9	-2	8	144
153	18138	18129	18140	9	-2	8	136
154	18130	18128	18132	2	-2	4	138
155	18299	18143	18301	156	-2	10	145
156	18137	18130	18137	7	0	6	138
157	18102	18099	18103	3	-1	5	137
158	18141	18133	18143	8	-2	6	144
159	18137	18129	18138	8	-1	6	139
160	18128	18127	18131	1	-3	3	138
161	18141	18131	18142	10	-1	7	143
162	18102	18099	18104	3	-2	6	138
163	18139	18128	18140	11	-1	7	139
164	18141	18133	18143	8	-2	6	144
165	18132	18128	18132	4	0	5	137
166	18137	18127	18138	10	-1	6	138
167	18105	18103	18106	2	-1	4	139
168	18143	18131	18143	12	0	8	144
169	18136	18129	18137	7	-1	5	137
170	18287	18135	18288	152	-1	6	138
171	18124	18112	18126	12	-2	8	144
172	18139	18132	18139	7	0	6	138
173	18130	18128	18131	2	-1	4	137
174	18125	18115	18127	10	-2	8	145
175	18138	18132	18139	6	-1	6	138
176	18131	18129	18132	2	-1	4	138
177	18122	18114	18124	8	-2	6	143
178	18137	18129	18138	8	-1	6	139
179	18129	18128	18130	1	-1	3	138
180	18121	18110	18122	11	-1	7	144
181	18131	18128	18133	3	-2	5	137
182	18130	18128	18132	2	-2	5	138
183	18135	18125	18137	10	-2	6	143
184	18123	18120	18124	3	-1	5	138
185	18297	18139	18296	158	1	7	138
186	18130	18128	18132	2	-2	4	138
187	18123	18111	18124	12	-1	9	143
188	18139	18129	18140	10	-1	7	138
189	18129	18128	18130	1	-1	3	139
190	18120	18108	18121	12	-1	8	144
191	18139	18132	18139	7	0	6	137
192	18131	18129	18132	2	-1	4	138
193	18129	18119	18130	10	-1	7	145
194	18136	18127	18137	9	-1	6	138
195	18130	18128	18132	2	-2	5	137
196	18142	18133	18142	9	0	6	144
197	18119	18110	18120	9	-1	5	139
198	18130	18128	18132	2	-2	4	138
199	18139	18131	18141	8	-2	6	143
200	18271	18123	18272	148	-1	5	138
201	18130	18128	18132	2	-2	4	139
202	18142	18136	18142	6	0	5	144
203	18114	18111	18115	3	-1	5	137
204	18139	18130	18139	9	0	6	138
205	18130	18128	18131	2	-1	4	139
206	18124	18112	18125	12	-1	8	144
207	18138	18130	18139	8	-1	6	137
208	18131	18129	18132	2	-1	4	138
209	18122	18110	18123	12	-1	7	145
210	18136	18130	18138	6	-2	4	138
211	18130	18128	18132	2	-2	4	137
212	18124	18113	18125	11	-1	7	143
213	18139	18132	18141	7	-2	8	139
214	18131	18128	18132	3	-1	5	138
215	18281	18121	18282	160	-1	10	144
216	18136	18129	18137	7	-1	7	137
217	18130	18128	18132	2	-2	5	139
218	18135	18125	18136	10	-1	7	144
219	18128	18121	18129	7	-1	6	137
220	18127	18126	18129	1	-2	4	136
221	18139	18131	18140	8	-1	6	145
222	18112	18109	18114	3	-2	5	139
223	18139	18131	18140	8	-1	6	138
224	18131	18129	18132	2	-1	4	136
225	18121	18108	18124	13	-3	10	144
226	18138	18129	18140	9	-2	7	139
227	18131	18129	18132	2	-1	4	138
228	18143	18134	18144	9	-1	7	143
229	18276	18124	18278	152	-2	9	138
230	18128	18127	18129	1	-1	3	139
231	18139	18130	18141	9	-2	6	144
232	18117	18107	18119	10	-2	7	137
